AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG10,11,E,17,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201809,1,084266,02.7
AG10,11,D,13,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201809,1,081548,02.3
AG10,11,D,17,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201809,1,081548,02.2
AG10,11,C,17,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201809,1,081548,02.2
AG10,11,F,13,14,B,0110,1,99,GS-14,N,0110,8,42,F,2,201809,1,148967,01.9
AG10,11,C,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,201809,1,068036,01.8
AG10,11,D,13,14,D,0110,1,99,GS-14,K,0110,8,42,F,2,201809,1,118410,06.7
AG10,11,D,21,11,A,0110,1,99,GS-11,F,0110,8,15,F,1,201809,1,068036,00.4
AG10,11,C,13,09,A,0110,1,99,GS-09,E,0110,8,35,F,1,201809,1,056233,00.0
AG11,08,J,21,14,I,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,145772,32.1
AG11,49,H,21,13,G,0110,1,99,GS-13,J,0110,5,10,F,1,201809,1,107611,20.8
AG11,11,J,14,13,J,0110,1,99,GS-13,L,0110,5,10,F,1,201809,1,126062,38.3
AG11,02,J,17,15,I,0110,1,99,GS-15,O,0110,2,10,F,1,201809,1,157008,32.3
AG11,**,J,14,15,I,0110,1,99,GS-15,M,0110,4,10,F,1,201809,1,138207,31.8
AG11,11,J,21,15,I,0110,1,99,GS-15,P,0110,5,10,F,1,201809,1,164200,34.5
AG11,30,F,17,12,F,0110,1,99,GS-12,H,0110,8,10,F,1,201809,1,088050,17.0
AG11,54,K,21,14,J,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,134038,37.7
AG11,11,E,17,14,E,0110,1,99,GS-14,L,0110,4,10,F,1,201809,1,126049,11.2
AG11,11,F,21,13,E,0110,1,99,GS-13,K,0110,8,10,F,1,201809,1,116365,11.2
AG11,08,J,17,13,H,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,120195,29.1
AG11,27,J,21,15,I,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,159950,33.8
AG11,55,K,17,13,J,0110,1,99,GS-13,K,0110,8,10,F,1,201809,1,113428,44.3
AG11,06,E,17,12,E,0110,1,99,GS-12,H,0110,8,10,F,1,201809,1,083043,13.9
AG11,08,I,17,15,G,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,158277,24.1
AG11,06,D,17,11,D,0110,1,99,GS-11,H,0110,8,10,F,1,201809,1,083691,08.3
AG11,08,D,17,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201809,1,104380,07.8
AG11,27,F,17,12,E,0110,1,99,GS-12,H,0110,8,10,F,1,201809,1,085605,10.4
AG11,06,E,18,15,D,0110,1,99,GS-15,N,0110,2,10,F,1,201809,1,140007,09.4
AG11,11,I,21,15,D,0110,1,99,GS-15,P,0110,4,10,F,1,201809,1,164200,09.0
AG11,51,E,21,11,D,0110,1,99,GS-11,H,0110,8,10,F,1,201809,1,088450,08.0
AG11,08,F,21,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201809,1,107543,07.3
AG11,**,C,13,11,D,0110,1,99,GS-11,F,0110,4,10,F,1,201809,1,063420,06.7
AG11,30,E,17,13,C,0110,1,99,GS-13,I,0110,4,10,F,1,201809,1,095977,03.1
AG11,08,I,18,15,E,0110,1,99,GS-15,P,0110,2,10,F,1,201809,1,164200,13.2
AG11,30,F,17,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201809,1,078267,02.6
AG11,08,C,13,09,B,0110,1,99,GS-09,E,0110,8,15,F,1,201809,1,055027,01.8
AG16,41,H,21,14,E,0110,1,99,GS-14,K,0110,8,10,F,1,201809,1,116805,13.8
AG16,24,I,17,14,H,0110,1,99,GS-14,N,0110,4,10,F,1,201809,1,148967,26.7
AG16,05,I,13,15,J,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,157663,37.1
AG16,48,I,13,14,H,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,121311,28.8
AG16,38,I,13,12,I,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,095388,34.3
AG16,12,G,13,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,095388,19.8
AG16,24,J,17,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,31.1
AG16,28,G,13,12,G,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,090496,21.9
AG16,19,I,13,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,095388,29.4
AG16,47,G,13,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,095388,27.5
AG16,48,J,17,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,143367,37.2
AG16,13,I,17,12,H,0110,1,99,GS-12,J,0110,8,10,F,1,201809,1,100175,29.3
AG16,40,E,11,12,F,0110,1,99,GS-12,H,0110,4,10,F,1,201809,1,088050,16.3
AG16,56,H,17,12,E,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,092942,14.3
AG16,54,I,17,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,095388,27.5
AG16,41,I,17,14,I,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,135056,30.5
AG16,05,H,10,14,H,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,120291,28.8
AG16,11,G,13,14,G,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,141328,23.7
AG16,51,J,17,12,J,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,098216,37.8
AG16,11,H,21,,D,0110,1,ES,ES-**,P,0110,2,50,F,1,201809,1,168864,09.7
AG16,50,I,17,14,G,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,134038,22.4
AG16,05,F,09,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,201809,1,080713,05.9
AG16,41,D,17,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,201809,1,085722,08.7
AG18,11,H,21,15,F,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,161746,19.8
AG18,11,F,21,15,D,0110,1,99,GS-15,N,0110,8,10,F,1,201809,1,148267,08.6
AG18,11,D,17,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,201809,1,070304,02.7
AG18,11,I,17,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,141328,17.5
AG18,11,J,21,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,30.3
AG18,11,K,21,13,J,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,38.0
AG18,11,K,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,145148,29.3
AG18,11,K,20,13,I,0110,1,99,GM-13,L,0110,5,10,F,1,201809,1,126062,31.1
AG18,11,K,21,15,J,0110,1,99,GM-15,P,0110,*,10,F,1,201809,1,164200,40.3
AG18,11,G,17,15,F,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,152760,15.1
AG18,11,I,21,15,F,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,19.3
AG18,11,J,17,13,I,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,33.8
AG18,11,K,21,15,J,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,36.9
AG18,11,F,21,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,129869,10.0
AG18,11,F,21,14,E,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,137508,11.2
AG18,11,H,17,13,H,0110,1,99,GS-13,L,0110,8,10,P,2,201809,1,126062,28.6
AG18,11,G,21,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,141328,17.3
AG18,11,G,21,13,F,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,122830,17.4
AG18,11,J,13,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,145148,37.8
AG18,11,H,17,13,H,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,29.0
AG18,11,I,21,15,G,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,20.9
AG18,11,K,21,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,27.5
AG18,11,J,17,13,I,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,33.0
AG18,11,H,18,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,126049,13.7
AG18,11,I,17,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,26.7
AG18,11,I,22,,G,0110,1,ES,ES-**,R,0110,2,50,F,1,201809,1,189600,21.7
AG18,11,K,21,15,H,0110,1,99,GS-15,P,0110,2,10,F,1,201809,1,164200,29.2
AG18,11,G,21,14,F,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,129869,15.0
AG18,11,J,21,14,I,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,31.9
AG18,11,I,14,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,33.5
AG18,11,I,22,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,129869,12.2
AG18,11,K,21,15,F,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,157253,19.9
AG18,11,K,21,15,H,0110,1,99,GS-15,P,0110,2,10,F,1,201809,1,164200,28.6
AG18,11,K,21,13,I,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,33.7
AG18,11,K,21,13,J,0110,1,99,GM-13,L,0110,5,10,F,1,201809,1,126062,39.1
AG18,11,H,21,14,F,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,133689,16.1
AG18,11,E,17,14,C,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,126049,03.9
AG18,11,J,21,14,I,0110,1,99,GM-14,N,0110,5,10,F,1,201809,1,148967,33.8
AG18,11,D,18,12,C,0110,1,99,GS-12,H,0110,8,10,F,1,201809,1,084266,04.0
AG18,11,E,14,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,201809,1,106668,13.3
AG18,11,J,17,15,J,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,35.5
AG18,11,I,21,15,H,0110,1,99,GS-15,P,0110,4,10,F,1,201809,1,164200,27.2
AG18,11,H,20,15,F,0110,1,99,GS-15,O,0110,2,10,F,1,201809,1,157253,18.2
AG18,11,K,18,13,J,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,42.2
AG18,11,J,17,14,J,0110,1,99,GS-14,N,0110,5,10,F,1,201809,1,148967,36.0
AG18,11,K,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,28.9
AG18,11,I,21,13,E,0110,1,99,GS-13,K,0110,8,10,F,1,201809,1,119597,11.9
AG18,11,J,17,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,37.7
AG18,11,F,21,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,126049,12.8
AG18,11,H,21,14,F,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,133689,19.2
AG18,11,D,13,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,201809,1,109900,11.9
AG18,11,I,17,14,I,0110,1,99,GS-14,N,0110,5,10,F,1,201809,1,148967,33.5
AG18,11,E,13,11,E,0110,1,99,GS-11,G,0110,8,10,F,1,201809,1,077109,11.5
AG18,11,K,21,15,J,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,157253,46.8
AG18,11,J,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,145148,25.9
AG18,11,I,17,13,H,0110,1,99,GM-13,L,0110,5,10,F,1,201809,1,126062,27.8
AG18,11,J,21,13,H,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,27.9
AG18,11,K,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,145148,26.7
AG18,11,F,18,15,F,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,161746,16.4
AG18,11,I,21,15,F,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,152760,19.5
AG18,11,I,21,15,F,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,152760,19.6
AG18,11,H,21,13,F,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,122830,16.8
AG18,11,J,21,15,H,0110,1,99,GS-15,P,0110,2,10,F,1,201809,1,164200,25.0
AG18,11,H,21,15,E,0110,1,99,GS-15,N,0110,8,10,F,1,201809,1,143774,11.5
AG18,11,F,17,12,D,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,097858,09.4
AG18,11,J,17,15,J,0110,1,99,GS-15,P,0110,5,10,F,1,201809,1,164200,36.3
AG18,11,I,21,,G,0110,1,ES,ES-**,R,0110,2,50,F,1,201809,1,189600,21.6
AG18,11,H,21,14,F,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,137508,16.7
AG18,11,I,22,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,129869,10.5
AG18,11,I,21,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,161746,29.9
AG18,11,G,22,15,F,0110,1,99,GS-15,P,0110,2,10,F,1,201809,1,161746,16.2
AG18,11,I,17,13,G,0110,1,99,GS-13,J,0110,8,15,F,1,201809,1,103435,20.2
AG18,11,F,13,11,E,0110,1,99,GS-11,G,0110,8,38,F,1,201809,1,070304,11.3
AG18,11,I,21,15,H,0110,1,99,GS-15,P,0110,2,10,F,1,201809,1,164200,27.8
AG18,11,K,17,13,J,0110,1,99,GS-13,L,0110,8,10,F,1,201809,1,126062,35.1
AG18,11,G,21,15,E,0110,1,99,GS-15,O,0110,2,15,F,1,201809,1,157253,13.8
AG18,11,I,21,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,26.0
AG18,11,G,21,15,F,0110,1,99,GS-15,N,0110,8,15,F,1,201809,1,143774,16.3
AG18,11,J,21,14,I,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,31.3
AG18,11,H,17,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,29.6
AG18,11,K,18,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,36.0
AG18,11,I,21,15,G,0110,1,99,GS-15,P,0110,2,10,F,1,201809,1,164200,24.3
AG18,11,I,21,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,29.2
AG18,11,J,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,26.0
AG18,11,J,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,29.0
AG18,11,K,21,14,I,0110,1,99,GS-14,N,0110,5,10,F,1,201809,1,148967,32.3
AG18,11,H,21,15,G,0110,1,99,GS-15,O,0110,8,10,F,1,201809,1,157253,20.0
AG18,11,K,21,15,I,0110,1,99,GS-15,P,0110,5,10,F,1,201809,1,164200,34.3
AG18,11,K,21,13,E,0110,1,99,GS-13,K,0110,8,10,F,1,201809,1,119597,10.2
AG18,11,I,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,28.6
AG18,11,I,22,15,F,0110,1,99,GS-15,O,0110,2,10,F,1,201809,1,152760,18.2
AG18,11,J,21,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,164200,30.1
AG18,11,E,17,13,E,0110,1,99,GS-13,K,0110,8,10,F,1,201809,1,113132,13.2
AG18,11,J,22,15,D,0110,1,99,GS-15,P,0110,8,10,F,1,201809,1,161746,09.7
AG18,CH,E,17,13,D,0110,1,99,GS-13,H,0110,8,10,F,1,201809,1,083191,08.8
AG18,11,G,17,12,B,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,095139,02.8
AG18,11,E,21,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,201809,1,103435,03.9
AG18,11,E,09,15,D,0110,1,99,GS-15,N,0110,8,15,F,1,201809,1,148267,09.2
AG18,11,E,21,12,D,0110,1,99,GS-12,J,0110,8,10,F,1,201809,1,100576,09.3
AG18,11,E,21,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,126049,09.3
AG18,11,K,17,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,29.3
AG18,19,D,21,13,C,0110,1,99,GS-13,I,0110,8,10,F,1,201809,1,093069,03.2
AG18,11,E,21,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,126049,09.2
AG18,11,D,21,12,C,0110,1,99,GS-12,I,0110,8,10,F,1,201809,1,095139,03.1
AG18,11,I,21,14,D,0110,1,99,GS-14,M,0110,8,10,F,1,201809,1,137508,09.1
AG18,11,J,21,14,D,0110,1,99,GS-14,N,0110,8,10,F,1,201809,1,148967,09.0
AG18,11,D,13,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201809,1,103435,09.0
AG18,11,J,21,15,D,0110,1,99,GS-15,P,0110,4,10,F,1,201809,1,164200,09.1
AG18,11,C,17,12,D,0110,1,99,GS-12,H,0110,8,15,F,1,201809,1,081548,05.3
AG18,11,F,21,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,122230,09.0
AG18,11,F,21,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201809,1,106668,08.8
AG18,11,H,21,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,201809,1,129869,08.4
