AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG02,45,I,17,14,I,0110,1,GS-14,L,XXXX,5,10,F,1,201309,1,125695,34.2
AG02,11,I,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,100904,15.6
AG02,51,C,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,071102,03.6
AG02,11,I,13,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,087350,12.8
AG02,11,I,21,14,E,0110,1,GS-14,L,XXXX,5,10,F,1,201309,1,122744,13.8
AG02,11,G,21,15,B,0110,1,GS-15,N,XXXX,2,15,F,1,201309,1,140259,01.3
AG02,11,H,13,13,H,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,109807,25.8
AG02,37,E,13,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,092749,13.3
AG02,11,I,21,13,E,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,106839,13.8
AG02,11,D,17,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201309,1,074872,02.4
AG02,11,D,17,12,B,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,02.4
AG03,01,E,17,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082570,11.1
AG07,11,J,21,,I,0110,1,SL-00,Q,XXXX,2,10,F,1,201309,1,173565,32.7
AG07,55,G,17,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089450,15.2
AG08,29,F,13,14,B,0110,1,GS-14,J,XXXX,8,15,F,1,201309,1,103136,02.8
AG08,29,D,13,13,E,0110,1,GS-13,I,XXXX,8,10,P,2,201309,1,092732,10.3
AG08,29,F,17,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,098187,11.0
AG08,29,I,17,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,119249,23.5
AG08,29,G,11,13,F,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,098187,15.3
AG08,29,D,07,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,092732,13.7
AG08,11,F,11,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,109807,15.8
AG08,11,J,21,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,24.5
AG08,29,D,13,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,201309,1,087278,07.4
AG08,29,H,13,13,H,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,103641,26.6
AG08,29,K,17,13,H,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,103641,28.3
AG08,29,I,13,13,G,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,100914,23.5
AG08,29,I,17,13,I,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,106369,32.6
AG08,29,H,17,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,095459,10.8
AG10,11,G,17,14,D,0110,1,GS-14,K,XXXX,8,42,F,2,201309,1,115731,07.7
AG10,11,F,17,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,15.6
AG10,11,C,13,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,079864,06.2
AG10,11,D,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,03.4
AG10,11,H,18,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,24.7
AG10,11,E,21,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,04.1
AG10,11,E,13,14,E,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,126251,11.6
AG10,11,G,13,14,G,0110,1,GS-14,M,XXXX,8,10,S,2,201309,1,136771,24.0
AG10,11,K,17,13,G,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,21.8
AG10,11,C,04,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,07.8
AG10,11,G,13,13,E,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,14.8
AG10,11,C,17,12,C,0110,1,GS-12,G,XXXX,8,15,F,1,201309,1,077368,03.2
AG10,11,F,13,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,126251,18.8
AG10,11,G,17,13,G,0110,1,GS-13,J,XXXX,8,10,P,2,201309,1,106839,20.2
AG10,11,D,17,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,05.2
AG10,11,F,13,13,E,0110,1,GS-13,I,XXXX,8,10,P,2,201309,1,097936,10.8
AG10,11,C,17,11,B,0110,1,GS-11,F,XXXX,8,15,F,1,201309,1,062467,01.8
AG10,11,F,17,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,119238,11.4
AG10,11,E,21,14,C,0110,1,GS-14,K,XXXX,8,42,F,2,201309,1,112224,03.8
AG10,11,D,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,03.8
AG10,11,D,13,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,201309,1,089033,07.2
AG10,11,D,17,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,092001,08.0
AG10,11,D,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,04.0
AG10,11,D,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,03.4
AG10,11,C,16,09,B,0110,1,GS-09,E,XXXX,8,15,F,1,201309,1,051630,02.3
AG10,11,B,07,07,C,0110,1,GS-07,D,XXXX,8,15,F,1,201309,1,043616,03.0
AG10,11,G,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,103872,16.0
AG10,JA,G,17,12,H,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,076346,25.5
AG10,11,D,17,12,C,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082359,04.9
AG10,11,D,17,12,D,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,084855,05.3
AG10,11,I,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,106839,19.0
AG10,11,I,17,13,G,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,22.3
AG10,11,I,13,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,126251,18.3
AG10,11,G,13,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,087350,21.7
AG10,11,E,17,14,E,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,126251,11.3
AG10,11,H,17,13,G,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,24.3
AG10,11,J,17,13,I,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,109807,32.8
AG10,11,H,13,13,H,0110,1,GS-13,K,XXXX,8,10,P,2,201309,1,115742,27.4
AG10,11,D,17,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,097936,10.2
AG10,11,D,17,12,C,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082359,04.8
AG10,11,G,17,14,E,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,10.7
AG10,11,H,17,13,D,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,05.0
AG10,11,I,17,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,25.2
AG10,11,G,17,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,16.5
AG10,11,I,17,14,H,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,28.8
AG10,11,H,22,14,B,0110,1,GS-14,J,XXXX,8,42,F,2,201309,1,108717,01.5
AG10,11,F,13,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,084855,13.2
AG10,11,G,17,12,F,0110,1,GS-12,I,XXXX,8,10,F,1,201309,1,094837,15.7
AG10,11,F,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,077368,03.8
AG10,11,C,17,12,C,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082359,04.0
AG10,11,K,17,13,F,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,15.3
AG10,11,K,21,15,I,0110,1,GS-15,O,XXXX,8,42,F,2,201309,1,155500,32.3
AG10,11,I,21,13,D,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,103872,05.2
AG10,11,K,21,12,G,0110,1,GS-12,I,XXXX,8,10,F,1,201309,1,097333,21.0
AG10,11,I,17,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,24.9
AG11,08,C,13,09,B,0110,1,GS-09,E,XXXX,8,42,P,2,201309,1,050923,01.2
AG11,49,G,21,13,F,0110,1,GS-13,I,XXXX,5,10,F,1,201309,1,095459,15.8
AG11,06,K,20,14,I,0110,1,GS-14,M,XXXX,4,10,F,1,201309,1,136419,33.7
AG11,30,H,17,13,E,0110,1,GS-13,I,XXXX,4,10,F,1,201309,1,095459,14.2
AG11,11,I,14,13,I,0110,1,GS-13,K,XXXX,5,10,F,1,201309,1,115742,33.2
AG11,54,J,21,14,I,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,125695,32.6
AG11,08,K,21,,J,0110,1,ST-00,P,XXXX,2,10,F,1,201309,1,164830,42.6
AG11,**,I,17,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,119563,21.3
AG11,55,C,10,03,C,0119,3,GS-03,B,XXXX,8,20,I,2,201309,1,024933,03.1
AG11,55,J,17,13,J,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,100914,39.3
AG11,41,J,21,13,J,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,109261,35.0
AG11,41,H,21,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089465,14.5
AG11,08,H,17,15,F,0110,1,GS-15,M,XXXX,8,10,F,1,201309,1,134271,19.1
AG11,02,I,17,14,H,0110,1,GS-14,K,XXXX,2,38,F,1,201309,1,119689,27.3
AG11,51,I,21,15,H,0110,1,GS-15,O,XXXX,5,10,F,1,201309,1,155500,29.5
AG11,08,C,17,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201309,1,073848,02.8
AG11,08,E,21,12,B,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,083693,02.3
AG11,51,D,17,09,B,0110,1,GS-09,E,XXXX,8,15,F,1,201309,1,055070,02.2
AG11,06,F,21,12,D,0110,1,GS-12,J,XXXX,8,10,F,1,201309,1,105897,07.3
AG11,**,I,14,14,H,0110,1,GS-14,K,XXXX,4,10,F,1,201309,1,112921,26.8
AG11,27,E,17,11,D,0110,1,GS-11,F,XXXX,8,10,F,1,201309,1,068888,05.4
AG11,30,E,21,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,092732,06.1
AG11,02,F,21,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,098307,07.1
AG11,55,I,21,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,092732,11.4
AG11,30,E,17,12,E,0110,1,GS-12,G,XXXX,8,10,F,1,201309,1,075689,12.0
AG11,08,I,21,14,H,0110,1,GS-14,L,XXXX,4,10,F,1,201309,1,127982,27.1
AG15,11,G,13,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,21.0
AG16,44,F,17,12,D,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,087758,08.8
AG16,47,F,13,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089450,22.5
AG16,29,E,17,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082570,11.2
AG16,22,I,17,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089450,26.4
AG16,48,G,17,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,201309,1,068809,04.2
AG16,12,F,13,12,E,0110,1,GS-12,H,XXXX,4,10,F,1,201309,1,084863,14.7
AG16,36,I,17,12,I,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089450,30.9
AG16,24,H,17,15,H,0110,1,GS-15,N,XXXX,2,10,F,1,201309,1,144385,29.6
AG16,48,I,17,14,I,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,132862,32.2
AG16,56,G,17,12,D,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082570,09.3
AG16,28,F,13,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082570,16.8
AG16,38,H,13,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089450,29.3
AG16,05,G,10,14,G,0110,1,GS-14,J,XXXX,8,10,F,1,201309,1,106358,23.8
AG16,41,G,21,12,D,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,082211,08.8
AG16,30,C,17,11,C,0110,1,GS-11,F,XXXX,8,10,F,1,201309,1,061234,03.7
AG16,10,J,17,12,J,0110,1,GS-12,I,XXXX,8,10,F,1,201309,1,095429,35.8
AG16,24,H,17,14,G,0110,1,GS-14,L,XXXX,4,10,F,1,201309,1,126251,23.8
AG16,37,K,21,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,112804,22.0
AG16,05,H,13,15,I,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,147857,32.0
AG16,48,I,21,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,125695,25.8
AG16,26,J,17,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,087157,25.0
AG16,51,I,17,12,I,0110,1,GS-12,I,XXXX,8,10,F,1,201309,1,091260,32.8
AG16,24,I,17,15,H,0110,1,GS-15,N,XXXX,2,10,F,1,201309,1,148510,26.1
AG16,41,H,17,14,H,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,118920,25.5
AG16,11,I,21,15,H,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,148510,26.8
AG16,05,G,11,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,084863,26.8
AG16,13,H,17,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089450,24.3
AG16,11,J,21,15,D,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,140259,09.7
AG16,46,H,13,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,084863,23.8
AG16,54,H,17,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,087157,22.5
AG16,19,H,13,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089450,24.4
AG16,24,C,13,09,B,0110,1,GS-09,E,XXXX,8,15,F,1,201309,1,053350,02.5
AG16,40,D,11,12,E,0110,1,GS-12,G,XXXX,4,10,F,1,201309,1,077983,11.3
AG16,11,I,21,,G,0110,1,ES-**,P,XXXX,2,50,F,1,201309,1,161793,22.8
AG16,11,F,13,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,126251,18.6
AG16,50,H,17,14,C,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,125695,04.0
AG18,11,G,17,13,G,0110,1,GS-13,K,XXXX,8,10,P,2,201309,1,115742,23.9
AG18,11,G,17,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,119238,11.7
AG18,11,H,17,15,G,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,21.7
AG18,11,H,21,15,B,0110,1,GS-15,M,XXXX,5,15,F,1,201309,1,136134,02.0
AG18,11,E,21,13,C,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,103872,04.0
AG18,11,I,17,15,I,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,144385,32.9
AG18,11,I,21,14,C,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,04.0
AG18,11,I,22,15,C,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,04.2
AG18,11,C,21,12,A,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,089846,00.2
AG18,11,J,21,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,126251,24.3
AG18,11,H,14,15,H,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,144385,28.5
AG18,11,D,21,13,C,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,094969,03.0
AG18,11,J,21,15,E,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,144385,14.9
AG18,11,D,21,13,C,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,094969,03.0
AG18,11,D,17,11,A,0110,1,GS-11,F,XXXX,8,15,F,1,201309,1,066630,00.2
AG18,11,D,21,12,A,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,084855,00.0
AG18,11,E,18,15,E,0110,1,GS-15,N,XXXX,2,10,F,1,201309,1,140259,11.4
AG18,11,K,21,15,G,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,148510,24.7
AG18,11,G,21,13,E,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,109807,14.2
AG18,11,G,17,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,133264,24.6
AG18,11,D,21,13,C,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,097936,04.3
AG18,11,E,17,12,D,0110,1,GS-12,H,XXXX,5,10,P,2,201309,1,084855,06.9
AG18,11,E,21,14,C,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,115731,03.6
AG18,11,K,21,15,I,0110,1,GM-15,O,XXXX,5,10,F,1,201309,1,155500,33.1
AG18,11,E,21,12,C,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,089846,03.0
AG18,11,I,21,14,H,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,133264,26.8
AG18,11,I,21,14,H,0110,1,GM-14,M,XXXX,5,10,F,1,201309,1,136771,28.8
AG18,11,H,22,13,E,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,13.1
AG18,11,K,21,15,J,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,43.9
AG18,11,H,21,14,C,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,115731,04.1
AG18,11,F,22,15,E,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,140259,11.1
AG18,11,H,21,15,G,0110,1,GS-15,O,XXXX,4,10,F,1,201309,1,152635,22.2
AG18,11,I,21,,F,0110,1,ES-**,Q,XXXX,2,50,F,1,201309,1,179700,16.0
AG18,11,I,21,15,G,0110,1,GS-15,O,XXXX,2,10,F,1,201309,1,155500,24.7
AG18,11,C,21,12,A,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,084855,00.0
AG18,11,J,21,14,I,0110,1,GM-14,M,XXXX,5,10,F,1,201309,1,136771,34.0
AG18,11,D,21,12,B,0110,1,GS-12,H,XXXX,7,15,F,1,201309,1,084855,01.0
AG18,11,H,21,15,F,0110,1,GS-15,N,XXXX,2,10,F,1,201309,1,148510,15.9
AG18,11,H,21,15,F,0110,1,GS-15,N,XXXX,2,10,F,1,201309,1,144385,19.2
AG18,11,J,21,14,G,0110,1,GS-14,L,XXXX,5,10,F,1,201309,1,129758,24.2
AG18,11,J,21,13,D,0110,1,GS-13,J,XXXX,8,10,P,2,201309,1,100904,05.2
AG18,11,J,21,15,G,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,21.6
AG18,11,D,21,13,C,0110,1,GS-13,I,XXXX,8,10,F,1,201309,1,097936,04.1
AG18,11,H,21,,F,0110,1,ES-**,P,XXXX,2,50,F,1,201309,1,165300,16.6
AG18,11,J,21,15,G,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,22.5
AG18,11,I,17,14,I,0110,1,GS-14,M,XXXX,5,10,F,1,201309,1,136771,32.7
AG18,11,H,21,15,G,0110,1,GS-15,N,XXXX,2,10,F,1,201309,1,148510,22.8
AG18,11,I,17,12,I,0110,1,GS-12,I,XXXX,8,10,F,1,201309,1,097333,34.2
AG18,11,J,17,15,J,0110,1,GM-15,O,XXXX,5,10,F,1,201309,1,155500,38.1
AG18,11,H,17,15,H,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,28.0
AG18,11,H,21,15,E,0110,1,GS-15,N,XXXX,5,10,F,1,201309,1,148510,14.3
AG18,11,H,21,14,E,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,122744,14.6
AG18,11,H,21,15,G,0110,1,GS-15,N,XXXX,8,10,F,1,201309,1,140259,21.0
AG18,11,H,17,14,H,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,133264,29.6
AG18,11,D,21,13,C,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,100904,04.2
AG18,11,G,21,13,C,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,106839,03.0
AG18,11,K,18,13,J,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,38.8
AG18,11,K,21,13,J,0110,1,GM-13,K,XXXX,5,10,F,1,201309,1,115742,35.2
AG18,11,I,17,15,I,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,152635,33.4
AG18,11,J,17,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,112224,11.8
AG18,11,I,21,15,H,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,25.2
AG18,11,F,21,14,E,0110,1,GS-14,L,XXXX,8,10,P,2,201309,1,122744,13.9
AG18,11,G,21,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,119238,11.7
AG18,11,H,17,13,G,0110,1,GM-13,K,XXXX,5,10,F,1,201309,1,115742,22.8
AG18,11,I,21,14,H,0110,1,GS-14,M,XXXX,5,10,F,1,201309,1,133264,26.3
AG18,11,J,17,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,24.3
AG18,11,C,17,11,D,0110,1,GS-11,G,XXXX,8,10,F,1,201309,1,079122,05.8
AG18,11,E,21,12,A,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,084855,00.3
AG18,11,D,13,14,E,0110,1,GS-14,J,XXXX,5,10,F,1,201309,1,105211,12.0
AG18,11,J,21,15,I,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,31.9
AG18,11,K,21,15,J,0110,1,GM-15,O,XXXX,2,10,F,1,201309,1,155500,35.2
AG18,11,K,18,13,J,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,37.1
AG18,11,K,21,14,J,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,41.7
AG18,11,I,21,14,H,0110,1,GS-14,M,XXXX,5,10,F,1,201309,1,133264,27.3
AG18,11,I,17,14,I,0110,1,GS-14,M,XXXX,5,10,F,1,201309,1,133264,31.0
AG18,11,J,21,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,25.3
AG18,11,J,17,15,J,0110,1,GS-15,O,XXXX,5,10,F,1,201309,1,152635,35.6
AG18,11,J,21,15,G,0110,1,GS-15,O,XXXX,2,10,F,1,201309,1,155500,24.2
AG18,11,H,13,13,I,0110,1,GM-13,K,XXXX,5,10,P,2,201309,1,115742,30.2
AG18,11,G,21,14,D,0110,1,GS-14,K,XXXX,8,10,F,1,201309,1,112224,06.5
AG18,11,K,21,15,H,0110,1,GM-15,O,XXXX,5,10,F,1,201309,1,155500,29.9
AG18,11,I,21,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,21.0
AG18,11,K,21,13,I,0110,1,GM-13,K,XXXX,5,10,F,1,201309,1,115742,33.1
AG18,11,J,21,14,D,0110,1,GS-14,M,XXXX,5,10,F,1,201309,1,133264,08.1
AG18,11,G,17,15,E,0110,1,GS-15,N,XXXX,2,10,F,1,201309,1,144385,14.7
AG18,11,I,21,15,H,0110,1,GS-15,O,XXXX,8,10,F,1,201309,1,155500,29.8
AG18,11,D,21,12,C,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,089846,04.3
AG18,11,E,21,12,C,0110,1,GS-12,H,XXXX,8,10,F,1,201309,1,087350,03.8
AG18,11,C,13,11,D,0110,1,GS-11,G,XXXX,8,10,F,1,201309,1,079122,05.2
AG18,11,D,21,12,A,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,084855,00.9
AG18,11,J,17,13,I,0110,1,GM-13,K,XXXX,5,10,F,1,201309,1,115742,30.5
AG18,11,K,19,13,I,0110,1,GS-13,K,XXXX,8,10,F,1,201309,1,115742,33.6
AG18,11,I,17,15,I,0110,1,GM-15,O,XXXX,5,10,F,1,201309,1,155500,33.2
AG18,11,I,22,14,C,0110,1,GS-14,M,XXXX,8,10,F,1,201309,1,136771,04.7
AG18,11,B,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201309,1,051630,00.0
AG18,11,F,21,13,E,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,103872,10.0
AG18,11,H,21,13,D,0110,1,GS-13,J,XXXX,8,10,F,1,201309,1,106839,06.9
AG18,11,J,21,13,I,0110,1,GM-13,K,XXXX,5,10,F,1,201309,1,115742,34.0
AG18,11,D,21,12,B,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,087350,02.9
AG18,11,D,21,12,B,0110,1,GS-12,H,XXXX,8,15,F,1,201309,1,087350,02.2
AG18,11,B,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201309,1,051630,00.0
AG18,11,I,21,15,C,0110,1,GS-15,N,XXXX,4,10,F,1,201309,1,148510,04.1
AG18,11,E,21,13,D,0110,1,GS-13,J,XXXX,8,10,P,2,201309,1,100904,08.1
AG18,11,I,21,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201309,1,129758,20.9
