AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG10,11,H,13,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$82,180",31.6
AG10,11,H,14,15,H,0110,1,GS-15,K,XXXX,2,10,F,1,200109,1,"$114,224",25.8
AG10,11,F,17,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$63,211",9.1
AG10,11,D,17,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$63,211",7.8
AG10,11,D,13,09,B,0110,1,GS-09,D,XXXX,8,15,F,1,200109,1,"$42,763",2.1
AG10,11,D,13,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$53,156",11.9
AG10,11,H,17,15,H,0110,1,GM-15,K,XXXX,2,10,F,1,200109,1,"$114,224",28.8
AG10,11,H,17,14,H,0110,1,GM-14,H,XXXX,2,10,F,1,200109,1,"$89,638",25.4
AG10,11,F,,14,B,0110,1,GS-14,I,XXXX,8,42,F,2,200109,1,"$92,128",2.6
AG10,11,E,17,14,E,0110,1,GS-14,H,XXXX,2,10,F,1,200109,1,"$89,638",13.0
AG10,11,C,17,09,C,0110,1,GS-09,C,XXXX,8,15,F,1,200109,1,"$36,656",3.7
AG10,11,H,18,15,H,0110,1,GS-15,J,XXXX,2,10,F,1,200109,1,"$105,437",25.0
AG10,11,G,17,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$67,327",20.8
AG10,11,C,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$54,928",4.8
AG10,11,C,13,09,C,0110,1,GS-09,C,XXXX,8,15,F,1,200109,1,"$36,656",3.3
AG10,11,C,17,11,A,0110,1,GS-11,D,XXXX,8,15,F,1,200109,1,"$44,352",0.9
AG10,11,E,17,13,D,0110,1,GS-13,G,XXXX,8,10,P,2,200109,1,"$71,642",9.7
AG10,11,G,17,14,E,0110,1,GS-14,H,XXXX,2,10,F,1,200109,1,"$84,658",12.9
AG10,11,F,17,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$53,156",2.8
AG10,11,B,04,11,D,0110,1,GS-11,D,XXXX,8,10,F,1,200109,1,"$44,352",5.4
AG10,11,E,17,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$53,156",2.8
AG10,11,D,13,12,D,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$58,470",6.0
AG10,11,D,13,13,E,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$69,534",10.3
AG10,11,H,,15,G,0110,1,GS-15,J,XXXX,8,42,F,2,200109,1,"$102,508",20.4
AG10,11,C,04,09,D,0110,1,GS-09,C,XXXX,8,10,F,1,200109,1,"$36,656",5.3
AG10,11,F,17,15,F,0110,1,GS-15,I,XXXX,2,10,F,1,200109,1,"$93,722",17.0
AG10,11,F,21,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$75,857",12.8
AG10,11,C,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$54,928",4.0
AG10,11,G,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$80,072",17.3
AG10,11,C,18,09,A,0110,1,GS-09,D,XXXX,8,15,F,1,200109,1,"$41,541",0.9
AG10,11,C,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$54,928",3.2
AG10,11,K,18,14,J,0110,1,GS-14,I,XXXX,8,10,F,1,200109,1,"$97,108",41.6
AG10,11,C,,09,B,0110,1,GS-09,C,XXXX,8,42,F,2,200109,1,"$37,877",1.1
AG10,11,C,13,11,B,0110,1,GS-11,D,XXXX,8,15,F,1,200109,1,"$44,352",1.0
AG10,11,H,21,15,G,0110,1,GM-15,K,XXXX,2,10,F,1,200109,1,"$111,308",22.7
AG10,11,G,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$75,857",11.4
AG10,11,F,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$82,180",16.8
AG10,11,K,22,14,J,0110,1,GM-14,I,XXXX,5,10,F,1,200109,1,"$97,108",39.1
AG10,11,E,,13,C,0110,1,GS-13,F,XXXX,8,42,P,2,200109,1,"$69,534",4.2
AG10,11,C,13,11,B,0110,1,GS-11,D,XXXX,8,15,F,1,200109,1,"$44,352",2.3
AG10,11,G,17,14,G,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$84,658",20.4
AG10,11,E,17,14,D,0110,1,GS-14,H,XXXX,2,10,F,1,200109,1,"$87,148",9.7
AG10,11,C,17,13,C,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$63,211",4.7
AG10,11,H,17,15,G,0110,1,GS-15,J,XXXX,2,10,F,1,200109,1,"$105,437",24.7
AG10,11,H,17,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$82,180",30.3
AG10,11,I,17,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$82,180",30.5
AG10,11,D,17,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$53,156",3.5
AG10,11,E,13,15,E,0110,1,GS-15,I,XXXX,2,10,F,1,200109,1,"$96,651",14.3
AG10,11,C,13,11,B,0110,1,GS-11,D,XXXX,8,15,F,1,200109,1,"$44,352",2.3
AG10,11,D,17,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$56,699",4.1
AG10,11,E,13,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$69,534",7.7
AG10,11,C,17,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$54,928",2.9
AG10,11,C,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$54,928",3.3
AG10,11,D,13,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$63,211",6.9
AG10,11,F,18,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$71,642",12.7
AG10,11,G,,14,G,0110,1,GS-14,I,XXXX,8,42,F,2,200109,1,"$94,618",21.1
AG10,11,H,17,13,H,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$80,072",25.2
AG10,11,D,13,11,C,0110,1,GS-11,D,XXXX,8,15,F,1,200109,1,"$44,352",3.6
AG10,11,J,18,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$82,180",33.8
AG10,11,G,17,13,E,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$69,534",12.6
AG10,11,E,17,13,E,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$67,427",10.3
AG10,11,H,17,15,G,0110,1,GS-15,J,XXXX,2,10,F,1,200109,1,"$102,508",23.1
AG10,11,F,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$75,857",12.3
AG10,ML,J,,,I,0110,1,FC-12,I,XXXX,8,42,F,2,200109,1,"$95,652",30.2
AG10,11,F,17,14,G,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$89,638",20.6
AG10,11,G,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$82,180",17.7
AG10,11,F,17,15,F,0110,1,GS-15,J,XXXX,2,10,F,1,200109,1,"$108,366",18.2
AG10,11,C,13,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$53,156",2.9
AG10,11,F,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$75,857",10.3
AG10,11,I,17,14,G,0110,1,GS-14,I,XXXX,2,10,F,1,200109,1,"$97,108",24.0
AG10,11,F,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$77,965",12.9
AG10,11,C,13,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$53,156",2.3
AG10,11,D,13,11,D,0110,1,GS-11,D,XXXX,8,15,F,1,200109,1,"$44,352",5.9
AG10,11,E,,13,B,0110,1,GS-13,F,XXXX,8,42,F,2,200109,1,"$69,534",1.8
AG10,11,F,13,11,A,0110,1,GS-11,D,XXXX,8,15,F,1,200109,1,"$44,352",0.9
AG10,11,E,13,11,B,0110,1,GS-11,D,XXXX,8,15,P,2,200109,1,"$44,352",2.8
AG10,11,G,04,14,I,0110,1,GS-14,I,XXXX,8,10,F,1,200109,1,"$97,108",31.3
AG10,11,G,17,13,F,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$75,857",16.6
AG10,11,E,17,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$75,857",9.5
AG11,54,G,17,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$67,926",9.3
AG11,11,I,17,14,H,0110,1,GM-14,I,XXXX,5,10,F,1,200109,1,"$97,108",28.4
AG11,11,H,13,15,G,0110,1,GS-15,I,XXXX,2,10,F,1,200109,1,"$96,651",23.5
AG11,41,H,16,13,G,0110,1,GM-13,G,XXXX,5,10,F,1,200109,1,"$75,919",23.6
AG11,**,C,,09,B,0110,1,GS-09,Z,XXXX,8,20,F,2,200109,1,,1.8
AG11,08,G,21,14,F,0110,1,GS-14,G,XXXX,8,10,F,1,200109,1,"$77,834",15.1
AG11,54,I,17,14,I,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$85,132",33.7
AG11,11,G,17,15,G,0110,1,GM-15,K,XXXX,2,10,F,1,200109,1,"$112,883",23.0
AG11,11,G,21,15,F,0110,1,GS-15,I,XXXX,8,10,F,1,200109,1,"$99,580",17.5
AG11,02,F,16,13,D,0110,1,GS-13,E,XXXX,8,15,F,1,200109,1,"$57,345",5.9
AG11,08,I,21,15,I,0110,1,GS-15,K,XXXX,8,10,F,1,200109,1,"$111,581",31.1
AG11,13,I,13,13,H,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$76,854",28.9
AG11,54,H,21,14,G,0110,1,GM-14,H,XXXX,2,10,F,1,200109,1,"$89,997",20.7
AG11,55,H,17,14,G,0110,1,GS-14,I,XXXX,8,10,F,1,200109,1,"$92,429",23.8
AG11,08,H,17,13,F,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$76,161",17.1
AG11,30,H,17,13,H,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$78,220",25.8
AG11,55,H,13,13,H,0110,1,GM-13,H,XXXX,5,10,F,1,200109,1,"$81,196",28.8
AG11,08,H,16,11,G,0110,1,GS-11,E,XXXX,8,10,F,1,200109,1,"$56,322",24.9
AG11,08,E,17,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$67,926",7.1
AG11,55,G,11,12,H,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$60,579",27.3
AG11,55,A,,03,A,0119,3,GS-03,A,XXXX,8,42,P,2,200109,1,"$18,816",0.3
AG11,55,D,17,12,D,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$51,927",7.3
AG11,**,G,17,13,D,0110,1,GS-13,Z,XXXX,8,10,F,1,200109,1,,9.3
AG11,08,G,17,13,H,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$83,425",27.3
AG11,11,H,17,14,H,0110,1,GM-14,I,XXXX,5,10,F,1,200109,1,"$92,138",25.5
AG11,11,H,17,15,I,0110,1,GS-15,J,XXXX,2,10,F,1,200109,1,"$108,366",30.4
AG11,30,I,21,13,H,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$74,102",29.3
AG11,02,F,,12,A,0110,1,GS-12,E,XXXX,8,42,F,2,200109,1,"$53,044",0.4
AG11,30,F,17,13,F,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$63,808",18.5
AG11,30,F,17,12,C,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$51,927",4.1
AG11,08,B,,03,A,0119,3,GS-03,A,XXXX,8,42,I,2,200109,1,"$18,816",0.3
AG11,53,H,21,13,H,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$69,673",26.0
AG11,41,G,21,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$69,155",23.1
AG11,06,I,18,12,I,0110,1,GS-12,G,XXXX,8,10,F,1,200109,1,"$71,694",33.9
AG11,49,H,18,13,G,0110,1,GM-13,G,XXXX,4,10,F,1,200109,1,"$78,572",22.2
AG11,49,J,14,14,J,0110,1,GS-14,I,XXXX,2,10,F,1,200109,1,"$94,862",39.4
AG11,41,H,01,09,I,0110,1,GS-09,D,XXXX,8,10,F,1,200109,1,"$46,465",31.9
AG11,41,E,,11,A,0110,1,GS-11,D,XXXX,8,20,F,2,200109,1,"$43,326",0.6
AG11,**,G,14,13,E,0110,1,GS-13,Z,XXXX,8,10,F,1,200109,1,,14.6
AG11,30,I,18,12,I,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$62,309",33.3
AG11,06,H,20,13,G,0110,1,GS-13,H,XXXX,8,10,F,1,200109,1,"$83,080",21.7
AG15,11,E,13,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$69,534",9.0
AG16,33,H,13,12,H,0110,1,GS-12,G,XXXX,8,10,F,1,200109,1,"$70,290",29.4
AG16,36,F,17,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$62,309",18.9
AG16,08,F,17,14,G,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$82,699",20.0
AG16,11,F,17,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$65,319",9.2
AG16,54,I,17,14,H,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$82,699",28.3
AG16,11,I,21,,I,0110,1,ES-04,M,XXXX,2,50,F,1,200109,1,"$133,700",31.6
AG16,06,I,21,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$65,853",10.0
AG16,10,G,17,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$65,770",23.8
AG16,54,E,17,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$57,118",10.5
AG16,24,D,13,12,D,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$58,470",9.3
AG16,45,H,17,12,H,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$67,500",27.3
AG16,21,H,13,13,H,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$76,161",26.7
AG16,11,E,13,13,E,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$65,319",13.7
AG16,04,G,17,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$62,309",22.8
AG16,26,H,17,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$58,848",13.1
AG16,11,I,17,15,I,0110,1,GS-15,K,XXXX,8,10,F,1,200109,1,"$111,295",32.6
AG16,55,H,13,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$67,500",23.0
AG16,47,D,13,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$58,848",10.9
AG16,47,I,13,13,I,0110,1,GM-13,H,XXXX,*,10,F,1,200109,1,"$80,279",33.3
AG16,51,G,17,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$68,077",20.6
AG16,01,J,18,12,J,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$67,500",37.1
AG16,13,F,17,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$60,579",12.3
AG16,28,C,13,09,D,0110,1,GS-09,C,XXXX,8,10,F,1,200109,1,"$39,387",6.9
AG16,28,F,17,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$62,309",17.0
AG16,21,G,17,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$62,309",14.5
AG16,05,E,11,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$55,387",14.8
AG16,26,E,17,14,F,0110,1,GS-14,I,XXXX,8,10,F,1,200109,1,"$92,004",19.2
AG16,22,H,17,12,H,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$65,770",29.2
AG16,22,E,10,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$58,848",11.8
AG16,40,J,18,13,J,0110,1,GM-13,H,XXXX,5,10,F,1,200109,1,"$80,279",37.2
AG16,18,G,13,12,H,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$60,697",25.6
AG16,48,G,17,12,H,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$67,500",25.0
AG16,05,H,17,13,H,0110,1,GS-13,F,XXXX,8,10,F,1,200109,1,"$69,984",28.2
AG16,48,G,17,14,G,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$80,267",20.2
AG16,38,E,13,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$60,579",17.3
AG16,16,H,13,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$64,039",19.8
AG16,19,E,13,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$58,848",13.9
AG16,11,H,21,14,F,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$89,638",17.0
AG16,11,H,21,15,I,0110,1,GS-15,K,XXXX,8,10,F,1,200109,1,"$114,224",30.4
AG16,08,I,17,12,I,0110,1,GS-12,G,XXXX,8,10,F,1,200109,1,"$70,146",34.4
AG16,46,E,13,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$55,387",13.1
AG16,29,I,14,12,I,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$67,500",32.8
AG16,20,D,13,12,D,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$51,927",9.1
AG16,30,H,17,12,H,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$67,500",29.3
AG16,48,F,13,14,E,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$82,699",13.8
AG16,35,D,17,12,A,0110,1,GS-12,E,XXXX,8,15,F,1,200109,1,"$51,927",0.0
AG16,41,F,17,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200109,1,"$63,837",13.5
AG16,11,I,21,15,I,0110,1,GS-15,K,XXXX,2,10,F,1,200109,1,"$114,224",31.7
AG16,53,I,14,13,I,0110,1,GS-13,G,XXXX,8,10,F,1,200109,1,"$72,043",32.1
AG16,56,I,17,12,F,0110,1,GS-12,E,XXXX,8,10,F,1,200109,1,"$55,387",16.7
AG16,15,G,13,12,G,0110,1,GS-12,E,XXXX,8,10,P,2,200109,1,"$54,651",21.0
AG16,11,H,21,14,E,0110,1,GS-14,H,XXXX,8,10,F,1,200109,1,"$84,658",11.8
