AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG08,29,G,17,14,G,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$100,996",22.8
AG08,29,E,17,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$82,956",5.0
AG08,11,H,21,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",18.5
AG08,29,F,13,13,G,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$90,498",20.6
AG08,29,D,13,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$80,442",10.9
AG08,29,G,17,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200709,1,"$77,928",5.3
AG08,29,F,11,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$82,956",9.3
AG08,29,H,17,13,H,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$93,012",26.6
AG10,11,C,,07,A,0119,3,GS-07,C,XXXX,8,42,F,2,200709,1,"$37,640",0.3
AG10,11,D,17,09,B,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",2.3
AG10,11,G,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",18.3
AG10,11,B,17,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",0.7
AG10,11,C,13,07,C,0110,1,GS-07,D,XXXX,8,32,F,1,200709,1,"$40,150",4.3
AG10,11,F,13,14,G,0110,1,GS-14,K,XXXX,8,10,S,2,200709,1,"$112,586",20.1
AG10,11,D,,13,A,0110,1,GS-13,G,XXXX,8,42,F,2,200709,1,"$79,397",0.0
AG10,11,D,17,11,C,0110,1,GS-11,E,XXXX,8,32,F,1,200709,1,"$55,706",3.5
AG10,11,E,,13,D,0110,1,GS-13,H,XXXX,8,42,F,2,200709,1,"$82,044",9.7
AG10,11,H,17,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,200709,1,"$121,967",18.9
AG10,11,G,17,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$118,840",19.9
AG10,11,D,,09,C,0110,1,GS-09,D,XXXX,8,40,F,2,200709,1,"$47,576",3.1
AG10,11,C,13,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",0.6
AG10,11,H,13,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$84,691",6.9
AG10,11,F,13,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$92,632",8.8
AG10,11,H,04,14,J,0110,1,GS-14,L,XXXX,8,10,F,1,200709,1,"$121,967",37.3
AG10,11,H,13,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$66,767",5.6
AG10,11,F,17,12,G,0110,1,GS-12,H,XXXX,8,10,P,2,200709,1,"$80,123",20.0
AG10,11,C,13,07,A,0110,1,GS-07,C,XXXX,8,32,F,1,200709,1,"$37,640",0.1
AG10,11,E,17,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",8.5
AG10,11,E,13,13,F,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$92,632",16.4
AG10,11,I,17,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",9.3
AG10,11,H,14,15,H,0110,1,GS-15,N,XXXX,8,10,F,1,200709,1,"$143,471",27.3
AG10,11,J,13,13,J,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",37.6
AG10,11,D,17,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200709,1,"$79,397",5.8
AG10,11,C,17,09,B,0110,1,GS-09,E,XXXX,8,32,F,1,200709,1,"$56,783",2.5
AG10,11,F,17,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$95,279",10.5
AG10,11,D,,12,D,0110,1,GS-12,G,XXXX,8,40,F,2,200709,1,"$71,219",5.5
AG10,06,H,17,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$116,103",15.6
AG10,11,C,17,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",0.5
AG10,11,D,13,11,D,0110,1,GS-11,E,XXXX,8,15,F,1,200709,1,"$55,706",7.3
AG10,11,E,13,13,E,0110,1,GS-13,G,XXXX,8,15,F,1,200709,1,"$79,397",10.4
AG10,11,C,13,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$66,767",3.1
AG10,11,F,17,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$68,993",5.6
AG10,11,H,17,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",13.0
AG10,11,H,17,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$115,713",17.4
AG10,11,G,17,13,D,0110,1,GS-13,H,XXXX,8,38,F,1,200709,1,"$84,691",9.1
AG10,11,H,17,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",22.8
AG10,11,E,13,13,C,0110,1,GS-13,G,XXXX,8,10,F,1,200709,1,"$79,397",4.9
AG10,11,G,13,13,G,0110,1,GS-13,J,XXXX,8,10,P,2,200709,1,"$103,220",21.5
AG10,11,C,17,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",0.5
AG10,11,G,17,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",22.5
AG10,11,G,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",16.3
AG10,11,F,13,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$68,993",3.8
AG10,11,E,13,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200709,1,"$79,397",9.3
AG10,11,C,17,11,B,0110,1,GS-11,E,XXXX,8,32,F,1,200709,1,"$55,706",2.4
AG10,11,E,13,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,200709,1,"$121,967",17.3
AG10,11,D,13,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$82,044",5.5
AG10,11,D,17,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",10.5
AG10,11,E,17,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",9.6
AG10,11,I,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",15.8
AG10,11,D,17,14,D,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$100,077",8.9
AG10,11,G,13,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$97,926",12.3
AG10,11,E,17,14,C,0110,1,GS-14,I,XXXX,8,10,F,1,200709,1,"$93,822",4.8
AG10,11,H,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",19.3
AG10,11,D,13,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",8.3
AG10,11,F,17,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$84,691",12.1
AG10,11,C,17,12,B,0110,1,GS-12,F,XXXX,8,15,F,1,200709,1,"$66,767",2.8
AG10,11,D,17,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$87,338",8.9
AG10,11,C,13,07,A,0110,1,GS-07,C,XXXX,8,32,F,1,200709,1,"$37,640",0.5
AG10,11,C,13,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$66,767",3.3
AG10,11,D,17,11,D,0110,1,GS-11,E,XXXX,8,38,F,1,200709,1,"$55,706",8.1
AG10,11,F,13,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200709,1,"$79,397",5.8
AG10,11,D,21,13,B,0110,1,GS-13,G,XXXX,8,15,F,1,200709,1,"$79,397",2.6
AG10,11,E,13,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$95,279",12.9
AG10,11,C,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$71,219",3.7
AG10,11,G,18,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$115,713",18.7
AG10,11,I,17,13,I,0110,1,GS-13,J,XXXX,8,38,F,1,200709,1,"$103,220",31.2
AG10,11,C,21,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",0.0
AG10,11,B,13,09,B,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",1.4
AG10,11,E,17,09,B,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",2.6
AG10,11,D,17,11,D,0110,1,GS-11,F,XXXX,8,32,F,1,200709,1,"$61,278",5.0
AG10,11,E,13,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$82,044",8.8
AG10,11,K,21,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$82,349",15.0
AG10,11,D,13,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$82,044",5.7
AG10,11,C,13,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,200709,1,"$46,041",0.4
AG10,11,D,13,11,C,0110,1,GS-11,E,XXXX,8,10,F,1,200709,1,"$55,706",3.0
AG10,11,F,,12,B,0110,1,GS-12,F,XXXX,8,42,F,2,200709,1,"$68,993",1.7
AG10,11,F,17,13,F,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$92,632",15.2
AG10,11,E,17,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$84,575",11.8
AG10,11,I,17,13,H,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$92,632",26.8
AG10,11,I,21,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",7.9
AG10,11,I,17,13,H,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",29.2
AG11,55,I,17,14,H,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$115,848",29.8
AG11,02,D,21,12,B,0110,1,GS-12,F,XXXX,8,15,F,1,200709,1,"$60,055",2.3
AG11,08,G,17,14,E,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$104,449",13.1
AG11,41,D,,12,B,0110,1,GS-12,F,XXXX,8,48,F,2,200709,1,"$63,417",2.0
AG11,55,H,21,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$71,874",6.5
AG11,08,I,17,13,G,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$104,464",23.1
AG11,08,I,17,13,I,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$104,464",33.3
AG11,02,G,21,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$61,932",9.0
AG11,41,I,16,13,H,0110,1,GM-13,I,XXXX,5,10,F,1,200709,1,"$99,758",29.6
AG11,55,I,13,13,I,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$100,565",34.8
AG11,30,I,,11,E,0110,1,GS-11,E,XXXX,8,20,F,2,200709,1,"$59,967",12.2
AG11,30,G,17,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$65,532",10.1
AG11,30,G,17,13,G,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$87,984",24.4
AG11,08,C,,09,B,0110,1,GS-09,D,XXXX,8,42,F,2,200709,1,"$46,597",1.3
AG11,**,E,,12,C,0110,1,GS-12,G,XXXX,8,20,F,2,200709,1,"$71,953",3.5
AG11,08,C,,09,B,0110,1,GS-09,D,XXXX,8,42,P,2,200709,1,"$46,597",1.5
AG11,08,H,21,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$110,778",21.1
AG11,51,H,21,15,G,0110,1,GS-15,M,XXXX,8,10,F,1,200709,1,"$139,793",23.5
AG11,55,H,17,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$87,984",33.3
AG11,30,D,17,11,D,0110,1,GS-11,E,XXXX,8,32,F,1,200709,1,"$54,675",6.8
AG11,54,I,21,14,H,0110,1,GM-14,K,XXXX,4,10,F,1,200709,1,"$115,848",26.7
AG11,**,H,17,14,F,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$101,107",15.3
AG11,08,J,21,15,J,0110,1,GS-15,N,XXXX,2,10,F,1,200709,1,"$145,201",37.1
AG11,11,H,17,15,H,0110,1,GM-15,N,XXXX,5,10,F,1,200709,1,"$143,471",29.0
AG11,06,J,18,12,J,0110,1,GS-12,I,XXXX,8,10,F,1,200709,1,"$90,783",40.0
AG11,06,I,20,14,H,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$117,750",27.7
AG11,41,I,21,13,H,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$91,882",29.1
AG11,41,I,01,09,J,0110,1,GS-09,E,XXXX,8,10,F,1,200709,1,"$59,368",37.9
AG11,49,J,18,13,H,0110,1,GM-13,I,XXXX,4,10,F,1,200709,1,"$98,041",28.2
AG11,02,H,17,13,G,0110,1,GS-13,G,XXXX,8,38,F,1,200709,1,"$78,111",21.3
AG11,**,H,14,13,G,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$93,342",20.8
AG15,11,F,13,14,F,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$103,204",15.0
AG16,27,D,17,12,B,0110,1,GS-12,F,XXXX,8,15,F,1,200709,1,"$68,749",2.3
AG16,11,E,17,14,D,0110,1,GS-14,I,XXXX,8,10,F,1,200709,1,"$96,950",8.8
AG16,20,F,16,12,E,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$78,217",14.1
AG16,15,H,13,12,H,0110,1,GS-12,F,XXXX,2,10,F,1,200709,1,"$69,440",27.0
AG16,11,G,17,14,F,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$103,204",17.8
AG16,41,G,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,256",19.5
AG16,26,I,17,12,F,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$76,103",19.1
AG16,41,B,,07,B,0110,1,GS-07,C,XXXX,8,20,F,2,200709,1,"$35,752",2.1
AG16,36,H,17,12,G,0110,1,GS-12,H,XXXX,2,10,F,1,200709,1,"$82,446",24.9
AG16,54,F,17,12,F,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$76,103",16.5
AG16,11,I,21,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$115,713",17.8
AG16,12,E,13,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$69,760",9.1
AG16,28,E,13,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$69,760",12.9
AG16,22,H,17,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$80,331",20.5
AG16,29,D,17,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$67,646",5.2
AG16,49,G,17,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$69,760",4.1
AG16,47,E,13,12,F,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$76,103",16.9
AG16,05,F,11,12,G,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$73,989",20.8
AG16,40,C,11,11,D,0110,1,GS-11,E,XXXX,8,10,F,1,200709,1,"$54,675",5.3
AG16,48,H,17,12,I,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$82,446",31.0
AG16,05,I,17,14,I,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$100,996",34.2
AG16,40,F,10,12,F,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$78,217",17.8
AG16,19,G,13,12,F,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$78,217",19.9
AG16,16,I,13,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$82,446",25.8
AG16,48,G,21,14,F,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$109,907",19.8
AG16,11,I,21,,I,0110,1,ES-**,P,XXXX,2,50,F,1,200709,1,"$164,939",33.0
AG16,31,C,09,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,200709,1,"$63,417",4.8
AG16,23,E,13,12,F,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$76,103",15.3
AG16,11,E,13,14,E,0110,1,GS-14,I,XXXX,8,10,F,1,200709,1,"$96,950",12.7
AG16,45,I,13,12,I,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$82,446",33.3
AG16,27,C,17,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$73,185",5.1
AG16,44,E,17,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,200709,1,"$70,378",2.9
AG16,24,H,17,15,G,0110,1,GS-15,L,XXXX,8,10,F,1,200709,1,"$121,399",20.1
AG16,51,H,17,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$83,741",26.6
AG16,13,G,17,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$80,331",18.3
AG16,48,H,17,14,H,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$111,399",26.2
AG16,38,G,13,12,G,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$78,217",23.3
AG16,46,F,13,12,F,0110,1,GS-12,G,XXXX,8,10,F,1,200709,1,"$73,989",19.1
AG16,37,J,21,14,F,0110,1,GS-14,I,XXXX,8,10,F,1,200709,1,"$95,056",16.0
AG16,11,I,18,15,I,0110,1,GS-15,L,XXXX,8,10,F,1,200709,1,"$128,757",31.8
AG16,10,I,17,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$86,991",29.8
AG16,30,I,17,12,J,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$82,446",35.3
AG16,11,I,21,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,200709,1,"$121,967",23.0
AG18,11,H,17,13,I,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$103,220",30.4
AG18,11,H,17,15,G,0110,1,GS-15,L,XXXX,8,10,F,1,200709,1,"$125,078",24.5
AG18,11,G,21,14,E,0110,1,GS-14,J,XXXX,8,10,P,2,200709,1,"$106,331",14.9
AG18,11,G,21,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$118,840",18.9
AG18,11,H,17,15,H,0110,1,GM-15,N,XXXX,5,10,F,1,200709,1,"$141,796",27.2
AG18,11,C,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,200709,1,"$52,180",0.9
AG18,11,I,21,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,200709,1,"$121,967",16.3
AG18,11,I,21,15,H,0110,1,GS-15,M,XXXX,8,10,F,1,200709,1,"$139,793",28.2
AG18,11,D,18,12,C,0110,1,GS-12,G,XXXX,8,15,P,2,200709,1,"$75,671",3.9
AG18,11,K,21,13,F,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$103,220",16.3
AG18,11,F,17,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$87,338",5.7
AG18,11,K,21,15,J,0110,1,GS-15,M,XXXX,8,10,F,1,200709,1,"$136,114",37.7
AG18,11,H,21,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",20.3
AG18,11,G,21,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",16.8
AG18,11,E,21,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",6.3
AG18,11,F,21,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$87,338",5.1
AG18,11,G,22,15,E,0110,1,GS-15,M,XXXX,2,10,F,1,200709,1,"$132,435",10.7
AG18,11,H,18,14,H,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",25.0
AG18,11,H,17,15,H,0110,1,GS-15,M,XXXX,8,10,F,1,200709,1,"$139,793",29.3
AG18,11,H,21,13,F,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$100,573",18.3
AG18,11,I,18,14,I,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$118,840",30.8
AG18,11,K,21,15,H,0110,1,GS-15,M,XXXX,8,10,F,1,200709,1,"$136,114",28.1
AG18,AS,H,17,15,H,0110,1,GS-15,J,XXXX,8,10,F,1,200709,1,"$105,471",25.6
AG18,11,G,21,14,G,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",20.9
AG18,11,K,21,15,J,0110,1,GM-15,N,XXXX,5,10,F,1,200709,1,"$143,471",37.8
AG18,11,H,21,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",18.0
AG18,11,C,21,12,A,0110,1,GS-12,G,XXXX,8,15,F,1,200709,1,"$75,671",0.0
AG18,11,G,21,,E,0110,1,ES-**,N,XXXX,2,50,F,1,200709,1,"$145,392",13.4
AG18,11,I,21,13,H,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$103,220",28.1
AG18,11,I,14,13,G,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$92,632",22.0
AG18,11,J,21,15,H,0110,1,GS-15,M,XXXX,8,10,F,1,200709,1,"$136,114",28.1
AG18,11,K,21,13,F,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$103,220",17.0
AG18,11,G,21,15,E,0110,1,GS-15,M,XXXX,2,10,F,1,200709,1,"$132,435",14.0
AG18,11,I,21,14,G,0110,1,GM-14,K,XXXX,5,10,F,1,200709,1,"$118,840",20.3
AG18,11,J,21,13,H,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$103,220",27.2
AG18,11,K,21,15,J,0110,1,GS-15,L,XXXX,8,10,F,1,200709,1,"$128,757",37.3
AG18,11,G,21,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,200709,1,"$112,586",18.2
AG18,11,H,21,15,D,0110,1,GS-15,M,XXXX,2,10,F,1,200709,1,"$132,435",7.5
AG18,11,I,17,14,F,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$109,459",18.3
AG18,11,K,21,13,G,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",22.7
AG18,11,J,21,13,H,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$103,220",29.2
AG18,11,I,21,15,G,0110,1,GS-15,M,XXXX,8,10,F,1,200709,1,"$136,114",23.3
AG18,11,K,21,14,J,0110,1,GS-14,L,XXXX,8,10,F,1,200709,1,"$121,967",36.6
AG18,11,J,18,14,I,0110,1,GM-14,L,XXXX,5,10,F,1,200709,1,"$121,967",30.3
AG18,11,K,21,14,I,0110,1,GM-14,L,XXXX,5,10,F,1,200709,1,"$120,700",32.5
AG18,11,J,17,12,I,0110,1,GS-12,H,XXXX,8,10,F,1,200709,1,"$86,801",30.2
AG18,11,E,21,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,200709,1,"$92,632",8.6
AG18,11,I,21,15,H,0110,1,GS-15,N,XXXX,2,10,F,1,200709,1,"$143,471",26.7
AG18,11,K,18,13,J,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$100,573",43.8
AG18,11,C,21,12,A,0110,1,GS-12,G,XXXX,8,15,F,1,200709,1,"$75,671",0.2
AG18,11,E,21,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$87,338",6.4
AG18,11,I,17,13,G,0110,1,GS-13,J,XXXX,8,10,F,1,200709,1,"$103,220",24.1
AG18,11,E,21,13,C,0110,1,GS-13,H,XXXX,8,10,F,1,200709,1,"$89,985",4.8
AG18,11,G,21,14,D,0110,1,GS-14,J,XXXX,8,10,F,1,200709,1,"$103,204",9.0
AG18,11,H,13,13,H,0110,1,GM-13,J,XXXX,5,10,F,1,200709,1,"$100,573",27.7
