AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG02,08,H,04,13,B,0110,1,99,GS-13,11,0110,8,15,F,1,202409,1,113751,02.6
AG02,11,D,21,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,01.9
AG02,17,C,14,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,097079,01.3
AG02,37,H,21,13,B,0110,1,99,GS-13,12,0110,8,15,F,1,202409,1,122295,01.3
AG02,11,D,17,14,D,0110,1,99,GS-14,13,0110,2,10,F,1,202409,1,139395,05.7
AG02,53,D,21,12,D,0110,1,99,GS-12,08,0110,8,15,F,1,202409,1,086962,06.3
AG02,**,E,21,14,D,0110,1,99,GS-14,14,0110,5,10,F,1,202409,1,149446,09.2
AG02,51,J,21,14,G,0110,1,99,GS-14,18,0110,5,10,F,1,202409,1,181216,23.3
AG02,24,E,13,12,C,0110,1,99,GS-12,11,0110,8,10,F,1,202409,1,115731,04.8
AG02,37,G,13,13,G,0110,1,99,GS-13,13,0110,8,10,P,2,202409,1,136684,24.3
AG02,17,C,21,11,A,0110,1,99,GS-11,08,0110,8,15,F,1,202409,1,080994,00.4
AG02,51,C,13,12,C,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,093776,03.6
AG02,24,J,13,13,J,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,36.8
AG02,**,E,17,14,E,0110,1,99,GS-14,13,0110,5,10,F,1,202409,1,130345,10.3
AG03,01,G,17,11,F,0110,1,99,GS-11,08,0110,8,10,F,1,202409,1,089448,19.2
AG03,48,G,13,11,E,0110,1,99,GS-11,08,0110,8,10,F,1,202409,1,082226,14.1
AG03,06,F,04,12,C,0110,1,99,GS-12,10,0110,4,10,F,1,202409,1,105761,03.2
AG07,11,J,17,13,I,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,34.3
AG07,11,K,21,14,I,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,32.7
AG07,11,C,17,13,C,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,125827,03.9
AG07,25,E,17,13,B,0110,1,99,GS-13,13,0110,8,15,F,1,202409,1,132398,01.7
AG08,28,F,13,13,F,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,127541,18.4
AG08,29,J,13,13,J,0110,1,99,GS-13,13,0110,8,10,F,1,202409,1,136541,37.6
AG08,29,F,13,13,G,0110,1,99,GS-13,13,0110,8,10,F,1,202409,1,136541,21.3
AG08,29,I,11,13,H,0110,1,99,GS-13,13,0110,8,10,F,1,202409,1,136541,26.3
AG08,20,F,17,14,F,0110,1,99,GS-14,15,0110,2,10,F,1,202409,1,153074,16.8
AG08,29,E,17,13,E,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,122536,14.6
AG08,29,F,08,13,E,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,122536,11.9
AG08,29,J,13,13,E,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,126037,10.0
AG08,06,E,17,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,134799,09.9
AG08,20,J,17,13,D,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,122536,07.9
AG08,29,G,21,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,119034,07.7
AG08,29,F,17,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,115533,06.3
AG08,20,D,17,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,112032,05.9
AG08,20,D,04,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,115533,08.3
AG08,29,E,17,13,B,0110,1,99,GS-13,10,0110,8,15,F,1,202409,1,106856,02.7
AG08,12,F,13,13,E,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,120646,10.8
AG08,26,G,17,13,B,0110,1,99,GS-13,13,0110,8,15,F,1,202409,1,134435,02.6
AG08,48,C,13,13,C,0110,1,99,GS-13,10,0110,8,10,F,1,202409,1,109756,04.2
AG10,11,I,17,13,H,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,27.0
AG10,11,H,13,14,H,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,29.8
AG10,11,K,17,13,J,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,43.8
AG10,11,F,13,13,G,0110,1,99,GS-13,14,0110,8,10,F,1,202409,1,149422,23.3
AG10,11,H,13,14,G,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,22.6
AG10,11,J,21,15,G,0110,1,99,GS-15,19,0110,5,10,F,1,202409,1,191900,24.7
AG10,41,H,17,14,G,0110,1,99,GS-14,17,0110,8,10,F,1,202409,1,170881,22.3
AG10,11,J,17,13,J,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,35.3
AG10,11,I,17,13,I,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,31.2
AG10,11,H,17,14,H,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,26.6
AG10,11,K,17,14,J,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,35.9
AG10,11,H,13,13,G,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,23.2
AG10,11,F,17,14,F,0110,1,99,GS-14,16,0110,8,10,F,1,202409,1,167276,15.0
AG10,11,C,09,13,D,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,121894,06.0
AG10,11,E,17,13,D,0110,1,99,GS-13,13,0110,8,10,F,1,202409,1,133692,08.2
AG10,11,D,17,14,D,0110,1,99,GS-14,15,0110,8,10,F,1,202409,1,153336,07.8
AG10,11,C,01,12,C,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,03.2
AG10,11,C,08,12,D,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,099200,06.9
AG10,11,C,17,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,068405,00.9
AG10,11,D,13,13,D,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,125827,06.0
AG10,11,D,13,13,D,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,129759,05.6
AG10,11,C,08,09,D,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,068405,05.1
AG10,11,C,03,12,D,0110,1,99,GS-12,10,0110,8,10,F,1,202409,1,109119,05.1
AG10,11,E,17,12,C,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,099200,03.5
AG10,11,C,09,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,02.3
AG10,11,C,13,12,D,0110,1,99,GS-12,10,0110,8,10,F,1,202409,1,105812,05.9
AG10,11,E,13,12,C,0110,1,99,GS-12,10,0110,8,10,F,1,202409,1,102506,04.3
AG10,11,C,17,12,C,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,099200,03.9
AG10,11,C,13,11,C,0110,1,99,GS-11,08,0110,8,10,F,1,202409,1,082764,03.8
AG10,11,C,17,12,C,0110,1,99,GS-12,10,0110,8,10,F,1,202409,1,109119,03.8
AG10,11,B,13,07,B,0110,1,99,GS-07,05,0110,8,35,F,1,202409,1,057788,01.0
AG10,11,D,17,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,02.4
AG10,11,C,13,11,B,0110,1,99,GS-11,08,0110,8,15,F,1,202409,1,085522,01.7
AG10,11,D,01,12,C,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,04.3
AG10,11,C,01,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,02.3
AG10,11,D,17,11,B,0110,1,99,GS-11,08,0110,8,15,F,1,202409,1,082764,01.9
AG10,11,C,13,09,A,0110,1,99,GS-09,06,0110,8,35,F,1,202409,1,068405,00.6
AG10,11,H,21,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,01.3
AG10,11,C,17,09,B,0110,1,99,GS-09,07,0110,8,35,F,1,202409,1,070685,01.0
AG10,11,C,01,09,B,0110,1,99,GS-09,07,0110,8,35,F,1,202409,1,070685,01.0
AG10,11,D,04,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,02.2
AG10,11,C,01,09,A,0110,1,99,GS-09,06,0110,8,35,F,1,202409,1,068405,00.8
AG10,11,C,04,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,099200,02.0
AG10,11,E,17,09,D,0110,1,99,GS-09,06,0110,8,35,F,1,202409,1,068405,05.8
AG10,11,C,04,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,068405,00.7
AG10,11,C,17,09,A,0110,1,99,GS-09,06,0110,8,35,F,1,202409,1,068405,00.6
AG10,11,D,06,09,A,0110,1,99,GS-09,06,0110,8,35,F,1,202409,1,068405,00.7
AG10,TH,D,13,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,111750,05.8
AG10,11,B,13,07,A,0110,1,99,GS-07,05,0110,8,15,F,1,202409,1,055924,00.7
AG10,11,C,17,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,068405,00.6
AG10,11,F,07,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,068405,00.4
AG10,11,C,10,09,A,0110,1,99,GS-09,06,0110,8,35,F,1,202409,1,068405,00.7
AG10,11,D,17,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,068405,00.8
AG10,11,A,01,02,A,0119,3,99,GS-02,03,XXXX,8,40,F,2,202409,1,032945,00.3
AG10,11,A,04,02,A,0119,3,99,GS-02,03,XXXX,8,40,F,2,202409,1,034803,00.3
AG10,11,B,13,07,A,0110,1,99,GS-07,05,0110,8,38,F,1,202409,1,055924,00.2
AG10,11,A,04,02,A,0119,3,99,GS-02,03,XXXX,8,40,F,2,202409,1,034803,00.3
AG10,11,F,21,14,D,0110,1,99,GS-14,14,0110,8,10,F,1,202409,1,148689,09.6
AG11,41,H,21,15,E,0110,1,99,GS-15,17,0110,2,10,F,1,202409,1,170073,13.5
AG11,04,G,17,13,B,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,124093,01.2
AG11,08,E,17,14,F,0110,1,99,GS-14,14,0110,4,10,F,1,202409,1,149446,16.1
AG11,08,K,21,14,J,0110,1,99,GS-14,17,0110,8,10,F,1,202409,1,176620,38.1
AG11,49,J,21,13,H,0110,1,99,GS-13,13,0110,5,10,F,1,202409,1,134435,26.8
AG11,30,E,13,12,D,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,098555,08.8
AG11,30,H,17,12,G,0110,1,99,GS-12,11,0110,8,10,F,1,202409,1,110148,23.0
AG11,11,I,17,15,I,0110,1,99,GS-15,16,0110,4,10,F,1,202409,1,169429,30.1
AG11,27,K,21,15,J,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,39.8
AG11,06,G,17,13,F,0110,1,99,GS-13,13,0110,4,10,F,1,202409,1,132271,19.9
AG11,30,G,04,13,F,0110,1,99,GS-13,10,0110,8,10,F,1,202409,1,106856,15.2
AG11,02,H,21,13,G,0110,1,99,GS-13,13,0110,4,10,F,1,202409,1,132388,22.8
AG11,08,J,17,,I,0110,1,ST,ST-00,19,0110,2,10,F,1,202409,1,198180,30.1
AG11,11,G,21,14,F,0110,1,99,GS-14,16,0110,4,10,F,1,202409,1,162629,15.6
AG11,27,G,17,14,F,0110,1,99,GS-14,12,0110,4,10,F,1,202409,1,126272,16.4
AG11,11,K,21,15,F,0110,1,99,GS-15,19,0110,4,10,F,1,202409,1,191900,15.0
AG11,27,E,13,13,C,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,123810,04.5
AG11,50,F,21,13,E,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,119355,13.9
AG11,08,G,21,14,E,0110,1,99,GS-14,15,0110,4,10,F,1,202409,1,153975,13.3
AG11,30,F,12,13,C,0110,1,99,GS-13,10,0110,8,15,F,1,202409,1,103409,03.2
AG11,06,I,21,13,F,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,158754,18.3
AG11,30,G,17,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,113751,08.6
AG11,55,G,21,13,C,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,113751,04.5
AG11,06,D,21,12,C,0110,1,99,GS-12,11,0110,8,10,F,1,202409,1,111231,04.3
AG11,55,H,21,12,C,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,098555,03.9
AG11,41,E,21,13,C,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,126067,03.7
AG11,27,E,21,13,B,0110,1,99,GS-13,12,0110,8,15,F,1,202409,1,120058,02.8
AG11,41,D,17,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,093543,02.2
AG11,55,G,21,12,B,0110,1,99,GS-12,08,0110,8,15,F,1,202409,1,089860,01.8
AG11,41,F,21,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,093543,01.3
AG11,55,F,21,13,B,0110,1,99,GS-13,10,0110,8,15,F,1,202409,1,106856,01.1
AG11,08,F,21,12,B,0110,1,99,GS-12,09,0110,8,42,F,2,202409,1,099906,01.1
AG11,56,D,17,12,C,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,095657,03.1
AG11,37,F,21,12,C,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,099817,04.1
AG11,37,D,21,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,093768,01.8
AG11,37,F,21,12,C,0110,1,99,GS-12,09,0110,8,10,F,1,202409,1,099817,04.1
AG11,37,D,21,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,096792,02.0
AG11,08,E,21,13,A,0110,1,99,GS-13,11,0110,8,15,F,1,202409,1,114970,00.1
AG16,11,J,17,15,G,0110,1,99,GS-15,17,0110,5,10,F,1,202409,1,174894,21.0
AG16,12,H,13,12,H,0110,1,99,GS-12,11,0110,8,10,F,1,202409,1,113047,25.7
AG16,28,H,13,13,H,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,120646,27.8
AG16,13,J,17,12,J,0110,1,99,GS-12,11,0110,8,10,F,1,202409,1,119463,35.3
AG16,31,J,21,14,F,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,131595,18.3
AG16,46,D,12,12,D,0110,1,99,GS-12,08,0110,8,10,F,1,202409,1,089860,07.3
AG16,27,D,17,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202409,1,094652,02.9
AG16,13,B,12,09,B,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,063369,02.7
AG16,04,B,04,09,B,0110,1,99,GS-09,06,0110,8,15,F,1,202409,1,062635,02.8
AG16,48,C,13,11,B,0110,1,99,GS-11,07,0110,8,15,F,1,202409,1,072553,02.9
AG16,42,C,17,11,B,0110,1,99,GS-11,07,0110,8,15,F,1,202409,1,073969,02.4
AG16,51,D,13,11,B,0110,1,99,GS-11,07,0110,8,15,F,1,202409,1,075715,02.3
AG16,22,C,17,12,B,0110,1,99,GS-12,08,0110,8,15,F,1,202409,1,086962,02.3
AG16,38,G,21,11,B,0110,1,99,GS-11,07,0110,8,15,F,1,202409,1,072553,01.9
AG16,39,C,17,11,B,0110,1,99,GS-11,07,0110,8,15,F,1,202409,1,075646,01.5
AG16,30,B,04,09,B,0110,1,99,GS-09,05,0110,8,15,F,1,202409,1,059966,01.4
AG16,21,C,17,07,B,0110,1,99,GS-07,05,0110,8,35,F,1,202409,1,050659,01.1
AG16,41,J,17,12,H,0110,1,99,GS-12,11,0110,8,10,F,1,202409,1,115366,27.4
AG16,23,D,13,12,A,0110,1,99,GS-12,08,0110,8,10,F,1,202409,1,089860,00.6
AG16,48,D,13,11,A,0110,1,99,GS-11,07,0110,8,38,F,1,202409,1,072553,00.6
AG16,45,B,01,05,A,0110,1,99,GS-05,03,0110,8,35,F,1,202409,1,039576,00.4
AG16,31,B,13,05,A,0110,1,99,GS-05,03,0110,8,35,F,1,202409,1,039576,00.5
AG16,05,H,13,12,A,0110,1,99,GS-12,08,0110,8,15,F,1,202409,1,086962,00.3
AG16,05,G,09,12,E,0110,1,99,GS-12,10,0110,8,10,F,1,202409,1,104352,11.9
AG16,37,I,13,13,I,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,120646,33.5
AG16,41,E,17,14,E,0110,1,99,GS-14,14,0110,8,10,F,1,202409,1,140209,14.7
AG16,49,D,17,12,C,0110,1,99,GS-12,08,0110,8,10,F,1,202409,1,086962,03.3
AG18,24,J,21,15,H,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,25.8
AG18,51,J,17,15,G,0110,1,99,GS-15,19,0110,2,10,F,1,202409,1,191900,23.5
AG18,24,K,21,15,J,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,46.2
AG18,27,H,21,15,F,0110,1,99,GS-15,18,0110,2,10,F,1,202409,1,187733,19.1
AG18,24,G,21,15,F,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191289,16.0
AG18,24,G,21,15,F,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,17.1
AG18,24,I,21,15,G,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,23.3
AG18,11,J,21,15,H,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,26.9
AG18,11,J,22,,H,0110,1,ES,ES-**,21,0110,2,50,F,1,202409,1,221900,27.7
AG18,**,G,17,14,G,0110,1,99,GS-14,15,0110,8,10,F,1,202409,1,157982,24.3
AG18,29,K,21,15,J,0110,1,99,GS-15,17,0110,8,10,F,1,202409,1,175183,37.8
AG18,34,H,21,15,G,0110,1,99,GS-15,19,0110,4,10,F,1,202409,1,191900,22.4
AG18,51,J,14,15,J,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,39.5
AG18,11,I,17,15,H,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,25.7
AG18,11,I,21,14,G,0110,1,99,GS-14,17,0110,8,10,F,1,202409,1,171923,22.0
AG18,29,J,17,,I,0110,1,ES,ES-**,20,0110,2,50,F,1,202409,1,210688,33.3
AG18,11,E,18,14,E,0110,1,99,GS-14,14,0110,8,10,F,1,202409,1,148689,10.0
AG18,29,F,14,14,F,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,136525,19.3
AG18,29,I,13,15,I,0110,1,99,GS-15,18,0110,8,10,F,1,202409,1,189781,34.3
AG18,29,I,17,,H,0110,1,99,RA-00,22,0110,2,10,F,1,202409,1,245561,27.1
AG18,29,F,17,14,G,0110,1,99,GS-14,14,0110,8,10,F,1,202409,1,148937,24.7
AG18,11,J,21,13,F,0110,1,99,GS-13,15,0110,8,10,F,1,202409,1,153354,17.9
AG18,48,G,13,12,G,0110,1,99,GS-12,12,0110,8,10,F,1,202409,1,127026,23.8
AG18,27,I,21,15,H,0110,1,99,GS-15,18,0110,8,10,F,1,202409,1,182519,25.2
AG18,51,K,17,14,I,0110,1,99,GS-14,16,0110,8,10,F,1,202409,1,167276,33.8
AG18,51,H,17,15,H,0110,1,99,GS-15,19,0110,4,10,F,1,202409,1,191900,27.7
AG18,11,K,21,15,H,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,25.6
AG18,48,J,21,15,F,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,17.5
AG18,20,E,17,14,C,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,132387,04.3
AG18,11,I,21,15,H,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191289,25.4
AG18,11,K,22,15,F,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191289,16.5
AG18,11,G,13,11,F,0110,1,99,GS-11,09,0110,8,38,F,1,202409,1,096556,17.3
AG18,11,J,21,15,I,0110,1,99,GS-15,19,0110,2,10,F,1,202409,1,191900,33.8
AG18,11,K,21,14,J,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,37.3
AG18,11,J,17,14,J,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,35.6
AG18,19,I,18,13,H,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,124093,26.0
AG18,11,K,21,14,I,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,32.0
AG18,11,K,21,15,I,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,34.9
AG18,11,J,21,15,H,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,26.0
AG18,51,K,22,15,F,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,15.7
AG18,20,F,17,14,D,0110,1,99,GS-14,14,0110,8,10,F,1,202409,1,140662,09.3
AG18,24,G,21,15,D,0110,1,99,GS-15,16,0110,8,10,F,1,202409,1,169429,09.9
AG18,29,F,17,13,D,0110,1,99,GS-13,10,0110,8,10,F,1,202409,1,108530,09.3
AG18,20,F,21,13,C,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,122536,04.0
AG18,20,F,21,14,C,0110,1,99,GS-14,12,0110,8,10,F,1,202409,1,128250,04.3
AG18,24,E,21,14,D,0110,1,99,GS-14,15,0110,8,10,F,1,202409,1,153336,09.0
AG18,24,F,21,15,F,0110,1,99,GS-15,19,0110,4,10,F,1,202409,1,191289,15.0
AG18,51,K,21,14,F,0110,1,99,GS-14,18,0110,8,10,F,1,202409,1,181216,15.0
AG18,11,D,17,13,E,0110,1,99,GS-13,13,0110,8,10,F,1,202409,1,133692,11.3
AG18,51,G,21,15,E,0110,1,99,GS-15,18,0110,8,10,F,1,202409,1,185824,14.9
AG18,06,F,17,14,E,0110,1,99,GS-14,16,0110,5,10,F,1,202409,1,167316,13.8
AG18,29,I,21,15,E,0110,1,99,GS-15,16,0110,8,10,F,1,202409,1,165451,14.3
AG18,20,E,21,13,D,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,126037,07.8
AG18,17,G,21,14,E,0110,1,99,GS-14,15,0110,8,10,F,1,202409,1,154604,11.1
AG18,24,G,21,15,F,0110,1,99,GS-15,18,0110,8,10,F,1,202409,1,185824,18.0
AG18,11,K,13,15,F,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,15.1
AG18,08,F,17,13,E,0110,1,99,GS-13,13,0110,8,10,F,1,202409,1,130301,13.7
AG18,29,E,21,13,C,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,115533,04.5
AG18,11,I,21,15,F,0110,1,99,GS-15,19,0110,2,10,F,1,202409,1,191900,16.7
AG18,51,F,17,13,E,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,129759,12.9
AG18,11,E,17,14,E,0110,1,99,GS-14,15,0110,8,10,F,1,202409,1,153336,12.8
AG18,11,G,21,15,E,0110,1,99,GS-15,18,0110,2,10,F,1,202409,1,185824,12.2
AG18,11,F,13,14,E,0110,1,99,GS-14,16,0110,8,10,F,1,202409,1,167276,11.6
AG18,08,G,04,11,D,0110,1,99,GS-11,08,0110,8,10,F,1,202409,1,088730,09.7
AG18,05,E,13,14,E,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,130345,12.3
AG18,29,E,21,14,E,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,136525,10.1
AG18,51,F,21,15,D,0110,1,99,GS-15,17,0110,8,10,F,1,202409,1,172481,07.7
AG18,20,E,17,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,136525,07.7
AG18,24,J,21,15,D,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,09.5
AG18,29,F,17,13,C,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,119034,04.8
AG18,12,E,21,13,C,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,124093,04.0
AG18,29,H,21,15,D,0110,1,99,GS-15,16,0110,8,10,F,1,202409,1,160586,05.0
AG18,11,E,21,14,D,0110,1,99,GS-14,17,0110,8,10,F,1,202409,1,171923,06.3
AG18,**,F,17,13,D,0110,1,99,GS-13,12,0110,8,10,F,1,202409,1,129759,09.0
AG18,20,E,21,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,136525,08.7
AG18,24,E,21,14,D,0110,1,99,GS-14,15,0110,8,10,F,1,202409,1,153336,08.3
AG18,11,E,21,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202409,1,139395,08.1
AG18,51,J,21,15,D,0110,1,99,GS-15,19,0110,8,10,F,1,202409,1,191900,08.1
AG18,27,E,21,13,D,0110,1,99,GS-13,14,0110,8,10,F,1,202409,1,146323,05.8
AG18,24,F,17,14,D,0110,1,99,GS-14,15,0110,8,10,F,1,202409,1,153336,08.0
AG18,20,F,21,13,C,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,113751,04.2
AG18,06,F,17,13,D,0110,1,99,GS-13,13,0110,8,10,F,1,202409,1,132271,05.2
AG18,29,D,13,13,D,0110,1,99,GS-13,10,0110,8,10,F,1,202409,1,105029,06.8
AG18,29,C,13,13,C,0110,1,99,GS-13,10,0110,8,10,F,1,202409,1,108530,04.8
AG18,51,G,21,15,D,0110,1,99,GS-15,18,0110,8,10,F,1,202409,1,185824,05.4
AG18,11,F,21,13,D,0110,1,99,GS-13,12,0110,8,15,F,1,202409,1,125827,05.2
AG18,20,E,21,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,119034,05.2
AG18,29,D,21,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,115533,05.2
AG18,20,E,21,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202409,1,115533,05.1
