AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG08,29,C,13,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,201009,1,"$68,809",4.4
AG08,29,C,13,11,B,0110,1,GS-11,E,XXXX,8,32,F,1,201009,1,"$57,408",2.5
AG08,29,D,13,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$90,005",7.3
AG08,29,G,11,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$95,459",12.3
AG08,29,C,07,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,201009,1,"$87,278",10.7
AG10,11,J,21,15,A,0110,1,GS-15,O,XXXX,8,42,F,2,201009,1,"$155,500",0.4
AG10,11,D,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$51,630",0.8
AG10,11,D,13,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$115,731",11.0
AG10,11,H,13,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$122,744",15.3
AG10,11,C,17,11,D,0110,1,GS-11,F,XXXX,8,10,F,1,201009,1,"$66,630",5.0
AG10,11,F,14,13,E,0110,1,GS-13,J,XXXX,8,42,F,2,201009,1,"$100,904",12.7
AG10,11,F,17,14,D,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$119,238",7.7
AG10,11,C,17,12,A,0110,1,GS-12,H,XXXX,8,15,F,1,201009,1,"$82,359",0.9
AG10,11,C,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$51,630",0.4
AG10,11,E,13,13,E,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$97,936",12.8
AG10,11,C,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$51,630",0.4
AG10,11,K,21,12,F,0110,1,GS-12,I,XXXX,8,10,F,1,201009,1,"$94,837",18.0
AG10,11,D,19,07,A,0119,3,GS-07,D,XXXX,8,42,F,2,201009,1,"$42,209",0.3
AG10,11,E,13,14,D,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$115,731",8.6
AG10,11,G,13,14,G,0110,1,GS-14,M,XXXX,8,10,S,2,201009,1,"$133,264",21.0
AG10,11,J,13,13,J,0110,1,GS-13,K,XXXX,8,10,F,1,201009,1,"$115,742",40.6
AG10,11,E,17,13,A,0110,1,GS-13,H,XXXX,8,15,F,1,201009,1,"$89,033",0.2
AG10,11,B,04,09,C,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$53,350",4.8
AG10,11,B,04,05,B,0119,3,GS-05,C,XXXX,8,42,F,2,201009,1,"$34,075",1.8
AG10,11,D,17,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201009,1,"$74,872",1.8
AG10,11,C,17,11,B,0110,1,GS-11,F,XXXX,8,15,F,1,201009,1,"$62,467",1.9
AG10,11,E,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$51,630",0.8
AG10,11,G,17,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201009,1,"$136,771",22.3
AG10,11,C,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$51,630",0.6
AG10,11,H,17,13,F,0110,1,GS-13,K,XXXX,8,10,F,1,201009,1,"$115,742",19.3
AG10,11,F,17,13,E,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$100,904",13.0
AG10,11,H,17,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$129,758",25.8
AG10,12,I,13,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$75,689",8.6
AG10,11,I,17,14,B,0110,1,GS-14,K,XXXX,8,42,F,2,201009,1,"$115,731",1.3
AG10,11,C,17,09,B,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$53,350",1.0
AG10,11,G,17,14,E,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$122,744",13.5
AG10,11,C,13,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201009,1,"$77,368",2.0
AG10,11,C,17,13,D,0110,1,GS-13,H,XXXX,8,10,F,1,201009,1,"$89,033",7.2
AG10,11,D,17,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201009,1,"$77,368",2.3
AG10,11,C,12,05,B,0119,3,GS-05,C,XXXX,8,42,F,2,201009,1,"$34,075",1.0
AG10,11,F,17,13,D,0110,1,GS-13,H,XXXX,8,15,F,1,201009,1,"$89,033",7.6
AG10,11,J,17,13,I,0110,1,GS-13,K,XXXX,8,10,F,1,201009,1,"$115,742",32.2
AG10,11,E,13,13,D,0110,1,GS-13,I,XXXX,8,40,F,2,201009,1,"$97,936",8.5
AG10,11,I,17,13,H,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$106,839",29.8
AG10,11,H,17,14,H,0110,1,GS-14,M,XXXX,8,10,F,1,201009,1,"$136,771",25.5
AG10,11,C,13,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$77,368",4.3
AG10,11,E,13,13,D,0110,1,GS-13,I,XXXX,8,10,P,2,201009,1,"$92,001",7.9
AG10,11,C,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$79,864",3.2
AG10,11,C,13,11,C,0110,1,GS-11,F,XXXX,8,10,F,1,201009,1,"$62,467",3.2
AG10,11,E,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$77,368",3.1
AG10,11,E,13,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$103,872",15.8
AG10,11,E,17,13,D,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$100,904",8.4
AG10,11,E,13,13,E,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$100,904",13.4
AG10,11,G,17,14,C,0110,1,GS-14,J,XXXX,8,42,F,2,201009,1,"$105,211",4.7
AG10,11,H,17,13,F,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$103,872",16.0
AG10,11,H,17,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$126,251",22.2
AG10,11,E,13,12,E,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$79,864",10.2
AG10,11,G,17,13,G,0110,1,GS-13,K,XXXX,8,10,F,1,201009,1,"$115,742",21.3
AG10,11,C,17,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201009,1,"$74,872",2.3
AG10,11,E,13,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$119,238",15.8
AG10,11,C,17,09,A,0110,1,GS-09,E,XXXX,8,40,F,2,201009,1,"$51,630",0.2
AG10,11,D,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$51,630",0.4
AG10,11,D,17,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$77,368",4.2
AG10,11,F,17,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,846",12.7
AG10,11,E,17,14,D,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$119,238",8.3
AG10,11,F,17,13,E,0110,1,GS-13,K,XXXX,8,10,F,1,201009,1,"$112,774",13.5
AG10,11,J,17,13,F,0110,1,GS-13,K,XXXX,8,10,F,1,201009,1,"$115,742",18.8
AG10,11,F,17,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$119,238",12.6
AG10,11,B,13,05,A,0119,3,GS-05,C,XXXX,8,42,F,2,201009,1,"$34,075",0.3
AG10,11,H,17,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201009,1,"$136,771",21.9
AG10,11,G,13,13,E,0110,1,GS-13,K,XXXX,8,10,F,1,201009,1,"$112,774",11.8
AG10,11,C,13,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$74,872",3.5
AG10,11,H,18,14,G,0110,1,GS-14,M,XXXX,8,10,F,1,201009,1,"$136,771",21.7
AG10,11,J,17,13,I,0110,1,GS-13,K,XXXX,8,10,P,2,201009,1,"$115,742",34.1
AG10,11,G,13,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$84,855",18.7
AG10,11,G,17,13,B,0110,1,GS-13,K,XXXX,8,15,F,1,201009,1,"$115,742",2.0
AG10,11,D,21,09,B,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$53,350",1.1
AG10,11,D,21,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201009,1,"$74,872",1.8
AG10,11,F,17,12,G,0110,1,GS-12,I,XXXX,8,10,F,1,201009,1,"$92,341",22.5
AG10,11,I,17,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$122,744",21.6
AG10,11,G,13,13,G,0110,1,GS-13,K,XXXX,8,10,P,2,201009,1,"$115,742",24.4
AG10,11,K,21,15,J,0110,1,GS-15,O,XXXX,8,42,F,2,201009,1,"$155,500",39.2
AG10,11,F,17,13,E,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$106,839",11.5
AG11,08,C,18,11,B,0110,1,GS-11,F,XXXX,8,15,F,1,201009,1,"$67,772",1.4
AG11,08,E,04,09,B,0110,1,GS-09,E,XXXX,8,42,P,2,201009,1,"$50,923",2.5
AG11,02,H,17,13,G,0110,1,GS-13,I,XXXX,8,38,F,1,201009,1,"$92,569",24.3
AG11,08,G,17,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$121,064",16.1
AG11,27,D,17,11,B,0110,1,GS-11,F,XXXX,8,15,F,1,201009,1,"$63,148",2.4
AG11,49,G,21,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,450",12.8
AG11,41,I,21,13,I,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$106,386",32.0
AG11,**,I,17,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$116,242",18.3
AG11,54,I,21,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$125,695",29.6
AG11,30,H,17,13,E,0110,1,GS-13,I,XXXX,4,10,F,1,201009,1,"$90,005",11.2
AG11,55,A,08,03,A,0119,3,GS-03,B,XXXX,8,42,P,2,201009,1,"$24,933",0.0
AG11,**,H,14,13,G,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$103,990",23.8
AG11,55,I,17,13,J,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$98,187",36.3
AG11,08,C,17,09,A,0110,1,GS-09,E,XXXX,8,42,P,2,201009,1,"$50,923",0.4
AG11,55,I,21,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$90,005",8.4
AG11,08,I,21,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$124,523",23.8
AG11,08,K,21,15,J,0110,1,GS-15,O,XXXX,2,10,F,1,201009,1,"$155,500",39.6
AG11,06,J,20,14,I,0110,1,GS-14,M,XXXX,4,10,F,1,201009,1,"$132,829",30.7
AG11,30,E,17,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$71,102",9.0
AG11,41,C,18,09,B,0110,1,GS-09,D,XXXX,8,42,P,2,201009,1,"$47,448",1.4
AG11,02,E,21,12,C,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$71,534",4.1
AG11,51,H,21,15,H,0110,1,GS-15,O,XXXX,5,10,F,1,201009,1,"$155,500",26.5
AG11,41,I,13,13,H,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$103,511",29.4
AG11,41,I,01,09,J,0110,1,GS-09,F,XXXX,8,10,F,1,201009,1,"$65,023",40.9
AG11,06,K,18,12,J,0110,1,GS-12,I,XXXX,4,10,F,1,201009,1,"$99,636",43.0
AG15,11,H,17,14,B,0110,1,GS-14,K,XXXX,8,20,F,2,201009,1,"$119,238",1.2
AG15,11,F,13,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$126,251",18.0
AG16,30,J,17,12,J,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,450",38.3
AG16,11,J,21,14,H,0110,1,GS-14,M,XXXX,8,10,F,1,201009,1,"$136,771",26.0
AG16,11,J,21,15,D,0110,1,GS-15,M,XXXX,2,10,F,1,201009,1,"$132,009",6.7
AG16,23,E,13,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$84,863",18.3
AG16,13,G,17,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,450",21.3
AG16,22,H,17,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,450",23.4
AG16,48,I,17,12,I,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,450",34.0
AG16,11,I,21,,F,0110,1,ES-**,P,XXXX,2,50,F,1,201009,1,"$161,793",19.8
AG16,24,G,17,14,G,0110,1,GS-14,L,XXXX,4,10,F,1,201009,1,"$122,744",20.8
AG16,16,J,13,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,450",28.8
AG16,31,C,09,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$75,689",7.7
AG16,48,H,17,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$129,456",29.2
AG16,49,G,17,12,D,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$80,276",7.1
AG16,41,F,21,12,B,0110,1,GS-12,G,XXXX,8,15,F,1,201009,1,"$77,375",2.8
AG16,41,G,17,14,G,0110,1,GS-14,K,XXXX,5,10,F,1,201009,1,"$112,125",22.5
AG16,40,C,11,12,D,0110,1,GS-12,G,XXXX,4,10,F,1,201009,1,"$71,102",8.3
AG16,30,B,17,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,201009,1,"$47,448",0.7
AG16,28,E,13,12,E,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$77,983",13.8
AG16,05,G,13,15,H,0110,1,GS-15,N,XXXX,8,10,F,1,201009,1,"$144,065",29.0
AG16,11,J,18,15,I,0110,1,GS-15,O,XXXX,8,10,F,1,201009,1,"$152,635",34.8
AG16,48,H,21,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$122,472",22.8
AG16,24,H,17,15,G,0110,1,GS-15,N,XXXX,2,10,F,1,201009,1,"$144,385",23.1
AG16,12,F,13,12,E,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$82,570",11.7
AG16,38,G,13,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$87,157",26.3
AG16,11,E,13,14,F,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$115,731",15.7
AG16,44,F,17,12,D,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$82,744",5.8
AG16,51,H,17,12,H,0110,1,GS-12,I,XXXX,8,10,F,1,201009,1,"$91,260",29.8
AG16,11,H,17,15,H,0110,1,GS-15,M,XXXX,2,10,F,1,201009,1,"$136,134",26.6
AG16,46,G,13,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$82,570",20.0
AG16,26,J,17,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$84,863",22.0
AG16,20,G,16,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$87,157",17.0
AG16,05,G,10,13,G,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$92,732",20.8
AG16,20,C,17,09,A,0110,1,GS-09,D,XXXX,8,32,F,1,201009,1,"$47,448",0.2
AG16,05,G,11,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$82,570",23.8
AG16,47,F,13,12,F,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$87,157",19.5
AG16,36,H,17,12,H,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$89,450",27.9
AG16,29,E,17,12,D,0110,1,GS-12,G,XXXX,8,10,F,1,201009,1,"$77,983",8.2
AG16,19,G,13,12,G,0110,1,GS-12,H,XXXX,8,10,F,1,201009,1,"$87,157",21.4
AG16,11,I,21,15,G,0110,1,GS-15,N,XXXX,5,10,F,1,201009,1,"$144,385",23.8
AG16,10,I,17,12,I,0110,1,GS-12,I,XXXX,8,10,F,1,201009,1,"$95,429",32.8
AG16,37,K,21,14,F,0110,1,GS-14,J,XXXX,8,10,F,1,201009,1,"$109,581",19.0
AG18,11,C,17,11,B,0110,1,GS-11,F,XXXX,8,15,F,1,201009,1,"$62,467",1.2
AG18,11,K,21,15,F,0110,1,GS-15,O,XXXX,5,10,F,1,201009,1,"$155,500",19.6
AG18,11,I,21,15,F,0110,1,GS-15,O,XXXX,8,10,F,1,201009,1,"$155,500",18.6
AG18,11,G,17,13,B,0110,1,GS-13,I,XXXX,8,15,P,2,201009,1,"$94,969",2.7
AG18,11,G,13,13,H,0110,1,GM-13,K,XXXX,5,10,P,2,201009,1,"$115,742",26.8
AG18,11,J,21,14,G,0110,1,GM-14,M,XXXX,5,10,F,1,201009,1,"$133,264",23.3
AG18,11,H,21,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$115,731",11.6
AG18,11,C,13,07,A,0110,1,GS-07,D,XXXX,8,42,P,2,201009,1,"$42,209",0.3
AG18,11,K,21,15,H,0110,1,GM-15,O,XXXX,5,10,F,1,201009,1,"$155,500",26.9
AG18,11,J,21,13,H,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$106,839",28.4
AG18,11,J,21,15,H,0110,1,GS-15,O,XXXX,8,10,F,1,201009,1,"$155,500",26.9
AG18,11,D,21,13,C,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$97,936",3.2
AG18,11,J,17,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$126,251",26.3
AG18,11,H,21,15,E,0110,1,GS-15,N,XXXX,2,10,F,1,201009,1,"$140,259",12.9
AG18,11,D,17,11,B,0110,1,GS-11,F,XXXX,8,15,F,1,201009,1,"$64,548",2.3
AG18,11,D,21,12,A,0110,1,GS-12,H,XXXX,8,15,F,1,201009,1,"$87,350",0.7
AG18,11,D,21,12,B,0110,1,GS-12,H,XXXX,8,15,F,1,201009,1,"$84,855",1.3
AG18,11,K,21,13,I,0110,1,GM-13,K,XXXX,5,10,F,1,201009,1,"$115,742",31.6
AG18,11,C,13,07,A,0119,3,GS-07,D,XXXX,8,42,F,2,201009,1,"$42,209",0.3
AG18,11,J,21,15,J,0110,1,GS-15,O,XXXX,8,10,F,1,201009,1,"$152,635",36.4
AG18,11,J,17,14,I,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$126,251",33.9
AG18,11,H,17,14,H,0110,1,GS-14,L,XXXX,5,10,F,1,201009,1,"$129,758",25.5
AG18,11,H,17,12,I,0110,1,GS-12,I,XXXX,8,10,F,1,201009,1,"$94,837",31.2
AG18,11,D,13,07,C,0110,1,GS-07,D,XXXX,8,38,F,1,201009,1,"$45,024",3.3
AG18,11,K,21,15,J,0110,1,GS-15,O,XXXX,8,10,F,1,201009,1,"$152,635",40.3
AG18,11,D,17,11,D,0110,1,GS-11,G,XXXX,8,42,P,2,201009,1,"$70,794",8.7
AG18,11,I,21,14,G,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$129,758",22.1
AG18,11,I,21,15,G,0110,1,GS-15,O,XXXX,2,10,F,1,201009,1,"$152,635",20.6
AG18,11,J,21,14,D,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$126,251",5.2
AG18,11,I,17,13,I,0110,1,GM-13,K,XXXX,5,10,F,1,201009,1,"$115,742",30.8
AG18,11,I,21,15,H,0110,1,GS-15,O,XXXX,8,10,F,1,201009,1,"$152,635",28.9
AG18,11,H,21,15,F,0110,1,GS-15,M,XXXX,8,10,F,1,201009,1,"$136,134",18.0
AG18,11,K,21,15,H,0110,1,GS-15,N,XXXX,8,10,F,1,201009,1,"$148,510",26.3
AG18,11,C,17,09,A,0110,1,GS-09,E,XXXX,8,15,F,1,201009,1,"$58,511",0.7
AG18,11,G,21,14,D,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$115,731",9.9
AG18,11,H,21,15,E,0110,1,GS-15,N,XXXX,2,10,F,1,201009,1,"$144,385",11.3
AG18,11,H,17,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$129,758",26.6
AG18,11,G,17,13,G,0110,1,GS-13,K,XXXX,8,10,P,2,201009,1,"$112,774",21.0
AG18,11,E,21,12,B,0110,1,GS-12,H,XXXX,8,42,F,2,201009,1,"$87,350",2.2
AG18,11,D,17,11,B,0110,1,GS-11,F,XXXX,8,42,P,2,201009,1,"$62,467",1.3
AG18,11,D,21,13,D,0110,1,GS-13,I,XXXX,8,10,F,1,201009,1,"$94,969",5.1
AG18,11,G,21,14,E,0110,1,GS-14,K,XXXX,8,10,F,1,201009,1,"$119,238",12.0
AG18,11,F,21,13,A,0110,1,GS-13,J,XXXX,8,15,F,1,201009,1,"$103,872",0.0
AG18,11,C,14,11,B,0110,1,GS-11,F,XXXX,8,15,F,1,201009,1,"$66,630",2.7
AG18,11,G,21,14,B,0110,1,GS-14,J,XXXX,8,15,F,1,201009,1,"$108,717",1.1
AG18,11,E,18,14,D,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$122,744",8.4
AG18,11,G,21,14,F,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$129,758",16.3
AG18,11,I,21,,H,0110,1,ES-**,Q,XXXX,2,50,F,1,201009,1,"$179,700",28.5
AG18,11,B,07,05,B,0119,3,GS-05,C,XXXX,8,42,P,2,201009,1,"$34,075",1.6
AG18,11,H,21,13,G,0110,1,GM-13,K,XXXX,5,10,F,1,201009,1,"$112,774",24.3
AG18,11,H,21,14,B,0110,1,GS-14,M,XXXX,8,10,F,1,201009,1,"$136,771",1.0
AG18,11,H,21,15,F,0110,1,GS-15,O,XXXX,2,10,F,1,201009,1,"$152,635",17.0
AG18,11,J,21,13,I,0110,1,GM-13,K,XXXX,5,10,F,1,201009,1,"$115,742",30.1
AG18,11,I,17,15,I,0110,1,GM-15,O,XXXX,5,10,F,1,201009,1,"$155,500",30.2
AG18,11,J,21,14,F,0110,1,GS-14,M,XXXX,8,10,F,1,201009,1,"$136,771",19.3
AG18,11,G,21,13,C,0110,1,GS-13,J,XXXX,8,10,F,1,201009,1,"$100,904",3.9
AG18,11,G,17,13,G,0110,1,GS-13,J,XXXX,8,10,P,2,201009,1,"$106,839",20.6
AG18,11,I,21,15,G,0110,1,GS-15,O,XXXX,8,10,F,1,201009,1,"$152,635",22.2
AG18,11,H,21,14,G,0110,1,GS-14,L,XXXX,5,10,F,1,201009,1,"$129,758",23.3
AG18,11,C,13,11,C,0110,1,GS-11,F,XXXX,8,10,F,1,201009,1,"$64,548",3.6
AG18,11,J,21,14,I,0110,1,GM-14,M,XXXX,5,10,F,1,201009,1,"$136,771",31.0
AG18,11,D,21,12,B,0110,1,GS-12,H,XXXX,8,15,F,1,201009,1,"$84,855",1.1
AG18,11,H,21,14,H,0110,1,GS-14,L,XXXX,8,10,F,1,201009,1,"$129,758",27.6
