AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG02,11,J,13,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,098323,16.8
AG02,11,D,13,13,D,0110,1,99,GS-13,I,0110,5,10,F,1,201709,1,094796,06.3
AG02,08,D,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201709,1,080789,02.3
AG02,11,D,17,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,01.2
AG02,11,J,21,13,F,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,116914,17.8
AG02,11,K,21,14,G,0110,1,99,GS-14,N,0110,5,10,F,1,201709,1,145629,24.6
AG02,11,H,21,15,D,0110,1,99,GS-15,O,0110,2,10,F,1,201709,1,158123,05.3
AG02,47,G,21,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,201709,1,121692,09.2
AG02,11,C,04,12,D,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,07.3
AG02,11,I,21,14,F,0110,1,99,GS-14,M,0110,5,10,F,1,201709,1,138160,17.8
AG02,37,F,13,13,F,0110,1,99,GS-13,J,0110,8,10,P,2,201709,1,103564,17.3
AG02,11,I,21,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,141894,16.4
AG03,01,E,17,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,091415,15.1
AG03,11,D,17,15,D,0110,1,99,GS-15,M,0110,8,10,F,1,201709,1,131767,07.8
AG03,38,E,21,11,A,0110,1,99,GS-11,F,0110,8,42,F,2,201709,1,060210,00.9
AG07,11,K,21,,J,0110,1,SL,SL-00,R,0110,2,10,F,1,201709,1,186951,36.7
AG08,11,J,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,28.5
AG08,29,I,17,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,201709,1,084585,00.9
AG08,29,E,08,12,C,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,082168,04.9
AG08,29,I,13,13,C,0110,1,99,GS-13,I,0110,8,10,F,1,201709,1,094832,03.0
AG08,29,D,13,13,E,0110,1,99,GS-13,I,0110,8,10,F,1,201709,1,097706,11.4
AG08,29,D,13,13,C,0110,1,99,GS-13,H,0110,8,10,F,1,201709,1,086212,03.8
AG08,29,D,17,13,D,0110,1,99,GS-13,H,0110,8,10,F,1,201709,1,086212,07.6
AG08,29,F,21,11,A,0110,1,99,GS-11,F,0110,8,15,F,1,201709,1,060487,00.7
AG08,29,D,17,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,072500,02.9
AG08,29,C,13,12,A,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,072500,00.9
AG08,29,H,11,13,F,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,106327,19.3
AG08,29,H,13,13,I,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,112074,30.6
AG08,29,G,17,13,F,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,106327,15.0
AG08,29,D,17,13,B,0110,1,99,GS-13,H,0110,8,15,F,1,201709,1,086212,02.3
AG08,29,J,17,14,H,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,132441,27.5
AG08,29,E,13,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,103453,14.3
AG10,11,D,15,13,C,0110,1,99,GS-13,L,0110,8,15,F,1,201709,1,120074,03.8
AG10,11,D,17,12,C,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,082377,03.3
AG10,11,C,13,11,B,0110,1,99,GS-11,F,0110,8,42,F,2,201709,1,068727,01.3
AG10,11,J,17,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,29.3
AG10,11,E,13,13,F,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,110595,16.3
AG10,11,C,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,201709,1,066510,02.1
AG10,11,E,22,14,B,0110,1,99,GS-14,K,0110,8,42,F,2,201709,1,119489,02.0
AG10,11,E,17,14,D,0110,1,99,GS-14,K,0110,8,42,F,2,201709,1,115755,06.4
AG10,11,E,13,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201709,1,085035,02.1
AG10,11,H,17,13,G,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,116914,20.1
AG10,11,K,17,13,J,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,36.8
AG10,11,J,17,14,I,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,32.8
AG10,48,D,04,12,E,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,084595,11.8
AG10,11,D,13,12,C,0110,1,99,GS-12,H,0110,8,15,F,1,201709,1,082377,04.8
AG10,11,G,17,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,141894,19.6
AG10,11,I,17,15,D,0110,1,99,GS-15,O,0110,5,42,F,2,201709,1,158123,08.4
AG10,11,I,18,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,28.7
AG10,11,H,13,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,098323,25.7
AG10,11,F,13,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,141894,15.7
AG10,11,H,13,14,H,0110,1,99,GS-14,N,0110,8,10,S,2,201709,1,145629,28.0
AG10,11,I,22,14,D,0110,1,99,GS-14,L,0110,8,42,F,2,201709,1,126958,05.6
AG10,11,D,13,14,D,0110,1,99,GS-14,K,0110,8,42,F,2,201709,1,112021,05.7
AG10,11,J,21,13,D,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,113755,09.3
AG10,11,K,17,13,H,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,25.8
AG10,11,D,13,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,112021,09.2
AG10,11,H,17,13,G,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,120074,24.2
AG10,11,D,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,201709,1,066510,01.2
AG10,11,B,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,201709,1,066510,01.2
AG10,11,H,17,13,F,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,19.3
AG10,11,J,17,13,G,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,120074,23.0
AG10,11,I,17,13,H,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,28.3
AG10,11,G,13,14,G,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,138160,22.9
AG10,11,G,17,15,D,0110,1,99,GS-15,M,0110,8,42,F,2,201709,1,136160,06.5
AG10,11,H,13,14,F,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,134426,18.8
AG10,11,C,07,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,085035,07.0
AG10,11,D,13,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,201709,1,066510,01.3
AG10,11,D,13,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,085035,06.6
AG10,11,D,04,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201709,1,082377,02.6
AG10,11,F,17,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,02.6
AG10,11,E,17,14,B,0110,1,99,GS-14,L,0110,8,42,F,2,201709,1,126958,02.1
AG10,11,F,17,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,101116,09.1
AG10,11,F,13,14,A,0110,1,99,GS-14,N,0110,8,42,F,2,201709,1,145629,00.9
AG10,11,D,17,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,112021,08.0
AG10,11,G,17,13,E,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,14.7
AG10,11,H,17,14,E,0110,1,99,GS-14,M,0110,8,42,F,2,201709,1,130692,11.7
AG10,11,C,17,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,201709,1,054972,00.8
AG10,04,H,17,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,094310,29.4
AG10,11,J,17,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,27.4
AG10,11,E,17,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,01.7
AG10,11,G,13,13,F,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,116914,16.2
AG10,41,F,17,14,F,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,139728,15.3
AG10,11,E,04,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,201709,1,082377,02.7
AG10,11,D,15,13,B,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,101116,01.0
AG10,11,J,17,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,28.9
AG10,11,C,13,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,02.7
AG10,11,C,04,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,02.6
AG10,11,D,17,13,D,0110,1,99,GS-13,I,0110,8,10,F,1,201709,1,094796,05.8
AG10,11,D,17,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,02.7
AG10,11,G,13,13,E,0110,1,99,GS-13,K,0110,8,10,P,2,201709,1,110595,14.8
AG11,11,E,21,13,E,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,113755,10.2
AG11,11,J,14,13,J,0110,1,99,GS-13,L,0110,5,10,F,1,201709,1,123234,37.3
AG11,27,E,17,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,081792,09.4
AG11,06,E,18,15,D,0110,1,99,GS-15,M,0110,2,10,F,1,201709,1,132989,08.4
AG11,08,I,17,15,G,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,150767,23.1
AG11,08,J,17,13,H,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,114661,28.1
AG11,08,J,21,14,I,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,142821,31.1
AG11,08,F,21,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,105364,06.3
AG11,08,B,13,07,A,0110,1,99,GS-07,D,0110,8,35,F,1,201709,1,044075,00.9
AG11,30,E,17,13,B,0110,1,99,GS-13,I,0110,4,15,F,1,201709,1,091537,02.1
AG11,51,E,21,11,D,0110,1,99,GS-11,H,0110,8,10,F,1,201709,1,086460,07.0
AG11,30,E,17,12,B,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,074574,01.6
AG11,30,F,17,12,F,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,084197,16.0
AG11,02,F,21,13,F,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,104300,16.3
AG11,02,J,17,15,I,0110,1,99,GS-15,N,0110,2,38,F,1,201709,1,149373,31.3
AG11,**,F,21,12,A,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,074652,00.7
AG11,**,J,14,14,I,0110,1,99,GS-14,L,0110,4,10,F,1,201709,1,125880,30.8
AG11,54,K,21,14,J,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,131833,36.7
AG11,11,I,21,15,D,0110,1,99,GS-15,P,0110,4,10,F,1,201709,1,161900,08.0
AG11,27,J,21,15,I,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,152673,32.8
AG11,55,J,21,13,F,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,102979,15.4
AG11,55,J,17,13,J,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,108699,43.3
AG11,41,I,21,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,099439,18.5
AG11,08,I,18,15,B,0110,1,99,GS-15,O,0110,2,10,F,1,201709,1,159382,02.0
AG11,08,K,21,,J,0110,1,ST,ST-00,Q,0110,2,10,F,1,201709,1,178401,46.7
AG11,08,D,17,13,D,0110,1,99,GS-13,I,0110,8,10,F,1,201709,1,096068,06.8
AG11,06,D,17,11,D,0110,1,99,GS-11,H,0110,8,10,F,1,201709,1,081949,07.3
AG11,06,G,21,12,E,0110,1,99,GS-12,K,0110,8,10,F,1,201709,1,112665,11.3
AG11,49,H,21,13,F,0110,1,99,GS-13,J,0110,5,10,F,1,201709,1,102979,19.9
AG11,11,E,17,14,E,0110,1,99,GS-14,L,0110,4,10,F,1,201709,1,123223,10.2
AG11,11,J,21,15,I,0110,1,99,GS-15,P,0110,5,10,F,1,201709,1,161900,33.5
AG15,11,E,04,15,D,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,06.5
AG16,05,E,09,12,C,0110,1,99,GS-12,G,0110,8,10,F,1,201709,1,074574,04.9
AG16,05,H,10,14,H,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,118312,27.8
AG16,11,J,21,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,30.8
AG16,11,H,21,,D,0110,1,ES,ES-**,P,0110,2,50,F,1,201709,1,165715,08.7
AG16,24,I,17,14,H,0110,1,99,GS-14,N,0110,4,10,F,1,201709,1,145629,27.8
AG16,05,I,13,15,J,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,155073,36.1
AG16,40,E,11,12,F,0110,1,99,GS-12,H,0110,4,10,F,1,201709,1,086603,15.3
AG16,24,I,17,15,I,0110,1,99,GS-15,P,0110,2,10,F,1,201709,1,161900,33.6
AG16,24,J,17,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,30.1
AG16,48,J,17,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,140484,36.2
AG16,12,G,13,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093821,18.8
AG16,51,J,17,12,J,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,096373,36.8
AG16,19,I,13,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093821,28.4
AG16,13,I,17,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,098420,28.3
AG16,56,H,17,12,E,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,091415,13.3
AG16,36,J,17,12,I,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093821,34.9
AG16,38,I,13,12,I,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093821,33.3
AG16,54,H,17,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093821,26.5
AG16,48,I,21,14,H,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,131833,29.8
AG16,11,G,13,14,G,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,138160,22.7
AG16,44,G,17,12,E,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,095387,12.9
AG16,11,K,21,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,158123,14.8
AG16,48,H,13,14,H,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,118870,27.8
AG16,50,I,17,14,D,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,131833,08.1
AG16,28,G,13,12,G,0110,1,99,GS-12,H,0110,8,10,F,1,201709,1,089009,20.9
AG16,41,D,17,12,D,0110,1,99,GS-12,H,0110,8,15,F,1,201709,1,084139,07.7
AG16,41,I,17,14,H,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,132562,29.5
AG16,41,G,21,14,E,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,111065,12.8
AG16,47,G,13,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093821,26.5
AG18,11,I,17,13,H,0110,1,99,GM-13,L,0110,5,10,F,1,201709,1,123234,26.8
AG18,11,G,17,14,E,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,134426,14.1
AG18,11,E,21,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,107435,07.1
AG18,11,F,21,15,F,0110,1,99,GS-15,M,0110,8,15,F,1,201709,1,136160,15.3
AG18,11,I,21,,G,0110,1,ES,ES-**,R,0110,2,50,F,1,201709,1,186011,20.6
AG18,11,F,21,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201709,1,126958,14.0
AG18,11,E,21,14,E,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,130692,10.2
AG18,11,J,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,28.0
AG18,11,F,21,13,D,0110,1,99,GS-13,J,0110,8,15,F,1,201709,1,107435,07.1
AG18,11,I,22,15,F,0110,1,99,GS-15,N,0110,2,10,F,1,201709,1,144945,17.2
AG18,11,I,21,15,D,0110,1,99,GS-15,O,0110,2,10,F,1,201709,1,153730,06.0
AG18,11,C,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,090350,01.0
AG18,11,J,21,15,H,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,158123,29.1
AG18,11,I,21,15,H,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,158123,28.9
AG18,11,D,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,201709,1,066510,01.7
AG18,11,I,21,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,28.2
AG18,11,D,21,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,101116,04.1
AG18,11,E,21,13,C,0110,1,99,GS-13,J,0110,8,10,P,2,201709,1,101116,04.1
AG18,11,D,17,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,090350,01.0
AG18,11,E,17,13,C,0110,1,99,GS-13,I,0110,8,15,F,1,201709,1,097956,04.3
AG18,11,H,21,15,F,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,158123,18.8
AG18,11,D,17,13,C,0110,1,99,GS-13,I,0110,8,10,F,1,201709,1,094796,04.9
AG18,11,D,18,12,C,0110,1,99,GS-12,G,0110,8,15,F,1,201709,1,079720,03.0
AG18,11,H,17,13,E,0110,1,99,GS-13,K,0110,8,10,F,1,201709,1,116914,11.3
AG18,11,E,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,093008,02.2
AG18,11,D,21,13,B,0110,1,99,GS-13,J,0110,8,15,F,1,201709,1,101116,02.2
AG18,11,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,093008,02.2
AG18,11,D,13,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,104275,10.9
AG18,11,F,21,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,104275,04.3
AG18,11,E,21,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201709,1,123223,11.0
AG18,11,H,21,,C,0110,1,ES,ES-**,R,0110,2,50,F,1,201709,1,184615,04.8
AG18,11,F,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,098323,01.0
AG18,11,F,21,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,115755,08.0
AG18,11,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,093008,02.1
AG18,11,E,21,14,D,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,130692,05.2
AG18,11,D,18,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,201709,1,054972,00.3
AG18,11,C,17,11,C,0110,1,99,GS-11,F,0110,8,15,F,1,201709,1,066510,04.3
AG18,11,E,09,15,D,0110,1,99,GS-15,N,0110,8,15,F,1,201709,1,140552,08.2
AG18,11,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,093008,02.2
AG18,11,K,18,13,J,0110,1,99,GM-13,L,0110,5,10,F,1,201709,1,123234,39.3
AG18,11,H,18,14,E,0110,1,99,GS-14,L,0110,8,10,P,2,201709,1,123223,12.7
AG18,11,J,22,15,D,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,158123,08.7
AG18,11,I,21,14,I,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,30.9
AG18,11,J,21,15,J,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,35.9
AG18,11,D,13,12,D,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,090350,08.0
AG18,11,K,21,13,I,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,32.7
AG18,11,J,21,14,I,0110,1,99,GM-14,N,0110,5,10,F,1,201709,1,145629,32.8
AG18,11,K,21,15,J,0110,1,99,GM-15,P,0110,*,10,F,1,201709,1,161900,39.3
AG18,11,K,21,15,J,0110,1,99,GM-15,P,0110,2,10,F,1,201709,1,161900,37.1
AG18,11,J,17,15,J,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,37.0
AG18,11,K,21,15,J,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,153730,45.8
AG18,11,J,17,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,36.7
AG18,11,I,13,14,J,0110,1,99,GS-14,M,0110,5,10,F,1,201709,1,138160,36.8
AG18,11,J,17,14,J,0110,1,99,GS-14,N,0110,5,10,F,1,201709,1,141894,37.7
AG18,11,J,17,15,J,0110,1,99,GS-15,O,0110,5,10,F,1,201709,1,158123,35.3
AG18,11,K,21,13,J,0110,1,99,GM-13,L,0110,5,10,F,1,201709,1,123234,39.2
AG18,11,J,17,14,J,0110,1,99,GS-14,N,0110,5,10,F,1,201709,1,145629,35.0
AG18,11,J,17,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,34.5
AG18,11,F,21,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,104275,07.8
AG18,11,K,21,15,I,0110,1,99,GS-15,P,0110,5,10,F,1,201709,1,161900,33.3
AG18,11,J,21,14,I,0110,1,99,GS-14,N,0110,5,10,F,1,201709,1,145629,30.3
AG18,11,J,17,13,I,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,120074,32.8
AG18,11,K,21,13,J,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,37.0
AG18,11,J,18,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,145629,35.0
AG18,11,K,18,13,J,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,41.2
AG18,11,D,17,14,B,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,119489,02.9
AG18,11,F,13,15,G,0110,1,99,GS-15,O,0110,8,10,F,1,201709,1,158123,22.3
AG18,11,K,21,13,J,0110,1,99,GM-13,L,0110,5,10,F,1,201709,1,123234,38.1
AG18,11,I,17,14,I,0110,1,99,GS-14,N,0110,5,10,F,1,201709,1,145629,32.5
AG18,11,E,21,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,119489,08.3
AG18,11,E,21,12,D,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,098323,08.3
AG18,11,K,21,15,J,0110,1,99,GS-15,P,0110,2,10,F,1,201709,1,161900,38.2
AG18,11,I,21,15,H,0110,1,99,GS-15,P,0110,4,10,F,1,201709,1,161900,26.2
AG18,11,E,21,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,201709,1,123223,08.2
AG18,11,K,21,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,201709,1,141894,27.9
AG18,11,F,21,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,201709,1,054972,00.8
AG18,11,I,21,15,F,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,19.9
AG18,11,D,21,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,201709,1,101116,03.0
AG18,11,D,21,12,B,0110,1,99,GS-12,J,0110,8,15,F,1,201709,1,103639,02.9
AG18,11,D,21,12,C,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093008,03.1
AG18,11,E,21,12,C,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,093008,03.1
AG18,11,J,21,14,H,0110,1,99,GS-14,M,0110,8,10,F,1,201709,1,138160,25.7
AG18,11,D,17,12,C,0110,1,99,GS-12,G,0110,8,10,F,1,201709,1,079720,03.0
AG18,11,J,17,13,I,0110,1,99,GS-13,L,0110,8,10,F,1,201709,1,123234,32.0
AG18,11,J,21,15,H,0110,1,99,GS-15,P,0110,2,10,F,1,201709,1,161900,28.7
AG18,11,E,13,09,A,0110,1,99,GS-09,G,0110,8,10,F,1,201709,1,071467,00.2
AG18,11,J,21,14,I,0110,1,99,GS-14,N,0110,5,10,F,1,201709,1,145629,31.3
AG18,11,I,17,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,201709,1,161900,25.7
AG18,11,G,17,12,B,0110,1,99,GS-12,I,0110,8,10,F,1,201709,1,090350,01.8
AG18,11,I,21,15,C,0110,1,99,GS-15,P,0110,8,10,P,2,201709,1,161900,03.4
AG18,11,E,21,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,201709,1,119489,08.1
AG18,11,D,13,13,D,0110,1,99,GS-13,I,0110,8,15,F,1,201709,1,097956,09.2
AG18,11,E,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,093008,02.9
AG18,11,F,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,093008,02.0
AG18,11,F,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,093008,02.0
AG18,11,B,13,09,B,0110,1,99,GS-09,F,0110,8,15,F,1,201709,1,062303,01.3
AG18,11,E,04,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,201709,1,090350,01.3
AG18,11,F,21,14,E,0110,1,99,GS-14,L,0110,8,10,F,1,201709,1,123223,11.9
AG18,11,F,21,12,B,0110,1,99,GS-12,J,0110,8,15,F,1,201709,1,100981,02.0
