AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG02,11,G,17,13,B,0110,1,99,GS-13,J,0110,8,15,F,1,202009,1,106085,01.6
AG02,11,G,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,086335,00.9
AG02,11,C,17,11,A,0110,1,99,GS-11,G,0110,8,15,F,1,202009,1,072030,00.3
AG02,11,D,04,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,109508,10.0
AG07,11,I,17,13,I,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,133465,30.3
AG07,11,K,21,14,H,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,153665,28.7
AG08,29,E,13,13,E,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,110593,14.4
AG08,29,I,13,13,I,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,119810,33.6
AG08,29,F,13,13,F,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,116738,17.3
AG08,29,I,11,13,G,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,116738,22.3
AG08,29,E,17,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,101376,10.6
AG08,29,E,08,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,101376,07.9
AG08,29,E,13,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,101376,06.8
AG08,29,J,13,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,104448,06.0
AG08,29,D,17,14,D,0110,1,99,GS-14,J,0110,8,10,F,1,202009,1,108904,05.9
AG08,29,E,17,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,101376,05.3
AG08,29,I,17,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,101376,03.9
AG08,29,D,13,13,C,0110,1,99,GS-13,I,0110,8,10,F,1,202009,1,098304,03.9
AG08,29,F,21,13,C,0110,1,99,GS-13,I,0110,8,10,F,1,202009,1,095231,03.7
AG08,29,E,17,13,B,0110,1,99,GS-13,I,0110,8,15,F,1,202009,1,092159,02.3
AG08,29,C,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,202009,1,064660,01.9
AG08,29,C,17,11,A,0110,1,99,GS-11,F,0110,8,15,F,1,202009,1,064660,00.3
AG08,29,D,04,12,C,0110,1,99,GS-12,G,0110,8,15,F,1,202009,1,077501,04.3
AG08,29,B,13,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,053443,00.2
AG10,11,G,17,14,E,0110,1,99,GS-14,L,0110,5,10,F,1,202009,1,125360,12.0
AG10,11,H,17,13,G,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,130043,23.0
AG10,11,G,13,14,H,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,153665,25.8
AG10,11,K,17,13,J,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,133465,39.8
AG10,11,F,13,13,F,0110,1,99,GS-13,L,0110,8,10,F,1,202009,1,123198,19.3
AG10,11,I,17,13,G,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,133465,22.3
AG10,11,G,13,14,F,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,18.6
AG10,11,I,21,15,G,0110,1,99,GS-15,P,0110,5,10,F,1,202009,1,166487,20.7
AG10,11,J,17,14,J,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,35.8
AG10,11,I,13,14,G,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,149621,21.8
AG10,41,G,17,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,149562,18.3
AG10,11,I,17,13,I,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,133465,31.3
AG10,11,J,17,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,32.2
AG10,11,I,13,14,I,0110,1,99,GS-14,O,0110,8,10,S,2,202009,1,157709,31.0
AG10,11,H,17,13,H,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,133465,27.2
AG10,11,D,13,14,E,0110,1,99,GS-14,M,0110,8,10,F,1,202009,1,133447,12.2
AG10,11,J,18,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,31.7
AG10,11,J,17,13,H,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,133465,26.0
AG10,11,H,17,14,G,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,22.6
AG10,11,J,17,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,31.9
AG10,11,G,13,13,F,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,130043,19.2
AG10,11,F,17,12,E,0110,1,99,GS-12,K,0110,8,10,F,1,202009,1,112240,10.8
AG10,11,E,17,14,E,0110,1,99,GS-14,M,0110,8,10,F,1,202009,1,133447,11.0
AG10,11,C,09,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,089213,02.0
AG10,11,D,17,11,C,0110,1,99,GS-11,G,0110,8,15,F,1,202009,1,072030,04.7
AG10,11,C,14,12,C,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,086335,03.3
AG10,11,D,13,12,C,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,092091,04.3
AG10,11,C,13,12,C,0110,1,99,GS-12,H,0110,8,10,F,1,202009,1,089213,04.2
AG10,11,D,17,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,102663,04.2
AG10,11,C,17,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,102663,03.8
AG10,11,B,08,07,B,0110,1,99,GS-07,D,0110,8,15,G,2,202009,1,048670,02.9
AG10,11,D,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,089213,02.4
AG10,11,C,13,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,086335,02.0
AG10,11,C,13,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202009,1,072030,01.6
AG10,11,B,08,03,B,0119,3,99,GS-03,C,XXXX,8,40,G,2,202009,1,031284,01.3
AG10,11,B,04,03,B,0119,3,99,GS-03,C,XXXX,8,40,G,2,202009,1,031284,01.3
AG10,11,B,04,03,B,0119,3,99,GS-03,C,XXXX,8,40,G,2,202009,1,031284,01.3
AG10,11,C,03,09,B,0110,1,99,GS-09,F,0110,8,15,F,1,202009,1,061519,01.1
AG10,11,D,17,09,A,0110,1,99,GS-09,E,0110,8,35,F,1,202009,1,059534,00.9
AG10,11,C,13,09,A,0110,1,99,GS-09,E,0110,8,35,F,1,202009,1,059534,00.8
AG10,11,C,13,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,059534,00.1
AG10,11,C,13,11,A,0110,1,99,GS-11,G,0110,8,15,F,1,202009,1,072030,00.1
AG10,11,D,13,07,A,0110,1,99,GS-07,D,0110,8,15,F,1,202009,1,048670,00.0
AG11,41,G,21,15,D,0110,1,99,GS-15,M,0110,2,10,F,1,202009,1,135329,09.5
AG11,08,K,21,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,153659,34.1
AG11,49,I,21,13,G,0110,1,99,GS-13,K,0110,5,10,F,1,202009,1,112520,22.8
AG11,11,K,14,13,J,0110,1,99,GS-13,M,0110,5,10,F,1,202009,1,133465,40.3
AG11,30,G,17,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,092068,19.0
AG11,54,K,21,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,140146,39.6
AG11,27,J,21,15,J,0110,1,99,GS-15,P,0110,8,10,F,1,202009,1,168151,35.8
AG11,06,F,17,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,093454,15.9
AG11,30,F,04,12,E,0110,1,99,GS-12,G,0110,8,15,F,1,202009,1,076721,11.2
AG11,41,H,21,13,F,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,107097,18.8
AG11,08,I,17,15,H,0110,1,99,GS-15,P,0110,8,10,F,1,202009,1,166848,26.1
AG11,55,E,17,13,D,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,111036,09.8
AG11,27,F,17,13,E,0110,1,99,GS-13,I,0110,8,10,F,1,202009,1,097313,12.4
AG11,06,E,18,15,E,0110,1,99,GS-15,O,0110,2,10,F,1,202009,1,152028,11.4
AG11,11,J,21,15,E,0110,1,99,GS-15,Q,0110,4,10,F,1,202009,1,170800,11.0
AG11,11,D,13,12,A,0110,1,99,GS-12,H,0110,8,20,F,2,202009,1,086335,00.5
AG11,51,F,21,11,E,0110,1,99,GS-11,I,0110,8,10,F,1,202009,1,093638,10.0
AG11,08,F,21,13,D,0110,1,99,GS-13,L,0110,8,10,F,1,202009,1,123369,09.3
AG11,08,F,21,14,D,0110,1,99,GS-14,L,0110,4,10,F,1,202009,1,126081,09.3
AG11,04,D,14,11,D,0110,1,99,GS-11,G,0110,8,10,F,1,202009,1,070731,06.7
AG11,30,E,17,13,D,0110,1,99,GS-13,J,0110,4,10,F,1,202009,1,103396,05.1
AG11,08,C,13,09,C,0110,1,99,GS-09,F,0110,8,10,F,1,202009,1,061873,03.8
AG11,24,D,21,12,B,0110,1,99,GS-12,H,0110,8,42,F,2,202009,1,089213,01.3
AG11,55,G,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,086952,00.5
AG11,06,D,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087612,00.3
AG11,**,E,21,12,A,0110,1,99,GS-12,G,0110,8,15,F,1,202009,1,079725,00.1
AG11,**,E,21,12,A,0110,1,99,GS-12,G,0110,8,15,F,1,202009,1,079725,00.1
AG16,24,I,17,14,I,0110,1,99,GS-14,O,0110,4,10,F,1,202009,1,157709,30.8
AG16,38,I,13,12,J,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,099741,36.3
AG16,12,H,13,12,G,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,099741,21.7
AG16,28,G,13,12,G,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,097183,23.8
AG16,19,I,13,12,I,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,099741,31.4
AG16,47,H,13,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,099741,29.5
AG16,13,I,17,12,I,0110,1,99,GS-12,J,0110,8,10,F,1,202009,1,105083,31.3
AG16,40,E,11,12,F,0110,1,99,GS-12,I,0110,4,10,F,1,202009,1,094626,18.3
AG16,56,H,17,12,F,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,099741,16.3
AG16,54,I,17,12,H,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,099741,29.5
AG16,41,I,17,14,I,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,145727,32.5
AG16,50,I,17,14,G,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,141283,24.4
AG16,05,F,09,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,202009,1,086952,07.9
AG16,41,D,17,12,E,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,092794,10.7
AG16,48,D,13,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,202009,1,081836,07.9
AG18,11,I,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,21.8
AG18,11,I,17,14,F,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,153665,19.5
AG18,11,K,21,15,I,0110,1,99,GS-15,Q,0110,8,20,P,2,202009,1,170800,32.2
AG18,29,K,21,15,J,0110,1,99,GM-15,P,0110,*,10,F,1,202009,1,166535,42.2
AG18,11,J,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,21.3
AG18,11,K,17,13,J,0110,1,99,GS-13,M,0110,8,20,P,2,202009,1,133465,35.8
AG18,11,K,21,15,J,0110,1,99,GS-15,Q,0110,8,20,P,2,202009,1,170800,38.9
AG18,11,F,21,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202009,1,156973,12.0
AG18,11,F,21,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202009,1,156973,13.2
AG18,29,H,21,15,F,0110,1,99,GS-15,N,0110,8,10,F,1,202009,1,145183,19.3
AG18,11,K,21,15,J,0110,1,99,GS-15,Q,0110,2,20,P,2,202009,1,170800,38.9
AG18,11,J,13,14,J,0110,1,99,GS-14,O,0110,8,20,P,2,202009,1,153665,39.8
AG18,11,J,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,22.9
AG18,29,I,22,,G,0110,1,ES,ES-**,S,0110,2,50,F,1,202009,1,197300,23.7
AG18,53,K,17,15,J,0110,1,99,GS-15,O,0110,8,20,P,2,202009,1,156403,39.9
AG18,11,K,21,15,I,0110,1,99,GS-15,Q,0110,2,20,P,2,202009,1,170800,31.2
AG18,29,J,21,15,I,0110,1,99,GS-15,N,0110,8,10,F,1,202009,1,149453,33.9
AG18,29,J,14,15,J,0110,1,99,GS-15,O,0110,8,10,F,1,202009,1,157994,35.5
AG18,11,K,21,15,I,0110,1,99,GS-15,Q,0110,2,20,P,2,202009,1,170800,30.6
AG18,11,K,17,15,I,0110,1,99,GS-15,Q,0110,5,20,P,2,202009,1,170800,32.3
AG18,11,K,21,13,J,0110,1,99,GS-13,M,0110,8,20,P,2,202009,1,133465,41.1
AG18,11,I,17,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,21.7
AG18,11,H,21,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,145578,18.1
AG18,29,I,17,,H,0110,1,ES,ES-**,R,0110,2,50,F,1,202009,1,181947,29.3
AG18,11,E,17,14,D,0110,1,99,GS-14,M,0110,8,10,F,1,202009,1,137491,05.9
AG18,11,D,18,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,106085,06.0
AG18,29,F,14,13,F,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,104448,15.3
AG18,11,K,17,15,J,0110,1,99,GS-15,Q,0110,8,20,P,2,202009,1,170800,37.4
AG18,29,K,18,13,J,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,119810,44.1
AG18,29,H,13,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,202009,1,166535,30.3
AG18,29,F,17,14,G,0110,1,99,GS-14,L,0110,8,10,F,1,202009,1,123423,20.7
AG18,11,K,17,14,J,0110,1,99,GS-14,O,0110,5,10,F,1,202009,1,157709,38.0
AG18,11,I,21,13,E,0110,1,99,GS-13,M,0110,8,10,F,1,202009,1,130043,13.9
AG18,29,G,13,12,A,0110,1,99,GS-12,I,0110,8,15,F,1,202009,1,095589,00.1
AG18,11,I,21,14,G,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,145578,21.2
AG18,11,J,17,14,J,0110,1,99,GS-14,O,0110,5,10,F,1,202009,1,157709,35.5
AG18,11,K,21,15,J,0110,1,99,GS-15,Q,0110,8,20,P,2,202009,1,170800,48.6
AG18,11,J,21,14,H,0110,1,99,GS-14,O,0110,4,20,F,2,202009,1,157709,27.9
AG18,29,J,17,13,H,0110,1,99,GM-13,K,0110,5,10,F,1,202009,1,119810,29.8
AG18,11,H,17,14,G,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,149621,23.7
AG18,11,I,21,15,G,0110,1,99,GS-15,P,0110,8,10,F,1,202009,1,166487,21.5
AG18,11,J,21,15,G,0110,1,99,GS-15,P,0110,8,10,F,1,202009,1,166487,21.6
AG18,11,J,21,15,H,0110,1,99,GS-15,Q,0110,2,10,F,1,202009,1,170800,27.0
AG18,29,I,21,15,E,0110,1,99,GS-15,N,0110,8,10,F,1,202009,1,140912,13.5
AG18,29,D,17,13,A,0110,1,99,GS-13,I,0110,5,15,F,1,202009,1,092159,00.3
AG18,11,H,21,15,G,0110,1,99,GS-15,O,0110,8,10,F,1,202009,1,156973,21.4
AG18,11,J,22,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202009,1,152215,12.5
AG18,11,I,21,15,I,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,31.9
AG18,11,I,17,13,G,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,112930,22.1
AG18,11,F,13,11,E,0110,1,99,GS-11,G,0110,8,38,F,1,202009,1,079233,13.3
AG18,11,I,21,15,H,0110,1,99,GS-15,Q,0110,2,10,F,1,202009,1,170800,29.8
AG18,11,H,21,15,F,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,15.8
AG18,11,J,21,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,33.3
AG18,11,I,17,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,31.6
AG18,29,I,18,13,G,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,107521,22.0
AG18,29,K,18,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,141573,38.0
AG18,11,I,21,15,H,0110,1,99,GS-15,Q,0110,2,10,F,1,202009,1,170800,26.3
AG18,11,K,21,14,H,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,28.0
AG18,11,K,21,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,202009,1,166487,31.0
AG18,11,K,21,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,34.3
AG18,11,I,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,22.0
AG18,11,K,21,15,J,0110,1,99,GS-15,Q,0110,5,10,F,1,202009,1,170800,36.3
AG18,11,K,21,13,E,0110,1,99,GS-13,L,0110,8,20,P,2,202009,1,126620,12.2
AG18,11,J,21,14,I,0110,1,99,GS-14,O,0110,8,20,P,2,202009,1,157709,30.6
AG18,11,K,21,15,I,0110,1,99,GS-15,Q,0110,8,20,P,2,202009,1,170800,32.1
AG18,29,K,22,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202009,1,157994,11.7
AG18,29,F,21,14,C,0110,1,99,GS-14,J,0110,8,15,F,1,202009,1,108904,04.7
AG18,11,K,17,14,I,0110,1,99,GS-14,O,0110,8,20,P,2,202009,1,157709,31.3
AG18,29,I,21,14,D,0110,1,99,GS-14,J,0110,8,15,F,1,202009,1,108904,07.9
AG18,29,E,21,12,A,0110,1,99,GS-12,J,0110,8,15,F,1,202009,1,100756,00.0
AG18,29,E,21,12,A,0110,1,99,GS-12,I,0110,8,15,F,1,202009,1,095589,00.3
AG18,11,D,21,13,D,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,112930,05.1
AG18,11,J,21,14,E,0110,1,99,GS-14,O,0110,8,10,F,1,202009,1,157709,11.0
AG18,29,J,21,15,E,0110,1,99,GS-15,P,0110,4,10,F,1,202009,1,162265,11.1
AG18,11,C,17,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,102663,07.3
AG18,11,F,21,14,E,0110,1,99,GS-14,M,0110,8,10,F,1,202009,1,137491,10.9
AG18,29,I,21,15,E,0110,1,99,GS-15,M,0110,2,10,F,1,202009,1,132371,10.3
AG18,41,E,13,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,107097,12.2
AG18,29,E,21,12,C,0110,1,99,GS-12,J,0110,8,15,F,1,202009,1,100756,03.8
AG18,11,J,13,15,E,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,11.1
AG18,29,D,21,12,A,0110,1,99,GS-12,I,0110,8,15,F,1,202009,1,090421,00.5
AG18,11,I,21,15,E,0110,1,99,GS-15,Q,0110,2,10,F,1,202009,1,170800,12.7
AG18,11,I,21,15,D,0110,1,99,GS-15,Q,0110,2,10,F,1,202009,1,170800,09.0
AG18,11,E,17,12,D,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,092091,09.0
AG18,11,D,17,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,202009,1,121316,08.8
AG18,11,F,21,14,D,0110,1,99,GS-14,N,0110,8,10,F,1,202009,1,145578,08.2
AG18,29,G,04,09,B,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,053443,02.5
AG18,29,D,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,00.6
AG18,29,E,21,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,104448,06.1
AG18,29,E,21,13,D,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,110593,05.9
AG18,29,E,17,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,00.8
AG18,11,E,17,12,D,0110,1,99,GS-12,I,0110,8,10,F,1,202009,1,092091,05.0
AG18,29,E,21,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,101376,04.9
AG18,29,D,21,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,202009,1,101376,04.7
AG18,11,D,21,12,C,0110,1,99,GS-12,J,0110,8,10,F,1,202009,1,103605,04.1
AG18,11,I,21,15,C,0110,1,99,GS-15,Q,0110,8,10,F,1,202009,1,170800,04.1
AG18,11,E,17,13,C,0110,1,99,GS-13,K,0110,8,10,F,1,202009,1,112930,04.0
AG18,29,B,17,09,B,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,053443,01.5
AG18,29,D,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,00.7
AG18,29,E,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,00.2
AG18,29,E,17,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,01.2
AG18,11,C,17,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202009,1,074431,02.8
AG18,29,C,13,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,080085,02.8
AG18,11,E,17,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,086335,02.7
AG18,11,D,14,12,C,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,086335,03.6
AG18,29,B,13,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,053443,00.8
AG18,11,C,17,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202009,1,072030,01.8
AG18,11,F,21,14,B,0110,1,99,GS-14,N,0110,8,15,F,1,202009,1,141534,01.4
AG18,29,E,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202009,1,090421,01.3
AG18,29,E,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,01.2
AG18,29,F,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,01.2
AG18,29,D,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,01.2
AG18,29,C,21,12,B,0110,1,99,GS-12,J,0110,8,15,F,1,202009,1,100756,01.1
AG18,29,D,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,01.1
AG18,29,D,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,01.1
AG18,29,D,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,01.1
AG18,29,C,21,12,A,0110,1,99,GS-12,I,0110,8,15,F,1,202009,1,093005,00.9
AG18,29,E,17,09,C,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,053443,04.9
AG18,29,E,17,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,053443,00.9
AG18,29,C,17,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,053443,00.8
AG18,11,E,17,09,A,0110,1,99,GS-09,E,0110,8,15,F,1,202009,1,059534,00.8
AG18,29,D,17,09,A,0110,1,99,GS-09,F,0110,8,15,F,1,202009,1,069477,00.8
AG18,29,G,17,13,A,0110,1,99,GS-13,I,0110,8,15,F,1,202009,1,092159,00.6
AG18,29,J,21,12,A,0110,1,99,GS-12,J,0110,8,15,F,1,202009,1,100756,00.6
AG18,29,F,21,13,C,0110,1,99,GS-13,I,0110,5,15,F,1,202009,1,092159,03.8
AG18,29,C,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,00.5
AG18,29,D,21,12,A,0110,1,99,GS-12,I,0110,8,15,F,1,202009,1,098173,00.4
AG18,29,D,21,12,A,0110,1,99,GS-12,H,0110,8,15,F,1,202009,1,087837,00.3
AG18,29,C,17,11,A,0110,1,99,GS-11,F,0110,8,15,F,1,202009,1,064660,00.3
AG18,29,C,17,11,A,0110,1,99,GS-11,F,0110,8,15,F,1,202009,1,068971,00.4
AG18,29,D,21,12,A,0110,1,99,GS-12,I,0110,8,15,F,1,202009,1,095589,00.3
