AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG02,20,G,17,,G,0110,1,MA-20,F,XXXX,2,30,F,1,200209,1,"$69,686",22.1
AG02,53,F,17,,E,0110,1,MA-20,F,XXXX,2,30,F,1,200209,1,"$65,574",12.3
AG02,11,I,21,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$70,644",5.1
AG02,53,C,14,,D,0110,1,MA-15,D,XXXX,8,30,F,1,200209,1,"$44,598",5.3
AG03,11,E,04,14,E,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$80,873",12.8
AG03,24,F,,13,B,0110,1,GS-13,F,XXXX,8,20,F,2,200209,1,"$66,229",1.8
AG03,24,K,21,15,H,0110,1,GS-15,K,XXXX,8,10,F,1,200209,1,"$110,474",28.5
AG07,51,J,17,13,F,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$77,266",15.5
AG07,55,E,17,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,511",7.7
AG07,27,G,17,13,H,0110,1,GS-13,G,XXXX,2,10,F,1,200209,1,"$77,321",25.9
AG08,29,G,13,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$71,413",12.5
AG08,29,C,13,09,D,0110,1,GS-09,D,XXXX,8,10,F,1,200209,1,"$46,430",5.9
AG08,29,G,17,13,G,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$75,741",21.6
AG08,29,H,17,13,F,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$71,413",17.4
AG08,29,F,17,13,F,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$71,413",15.9
AG08,29,E,11,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$54,595",4.3
AG08,29,F,17,14,F,0110,1,GS-14,G,XXXX,8,10,F,1,200209,1,"$76,720",17.8
AG08,29,E,17,14,D,0110,1,GS-14,G,XXXX,8,10,F,1,200209,1,"$76,720",5.1
AG08,29,D,17,11,A,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$45,552",0.0
AG08,11,G,21,14,E,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$88,699",13.5
AG08,29,E,13,13,F,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$71,413",15.6
AG08,11,H,21,13,B,0110,1,GS-13,G,XXXX,8,15,F,1,200209,1,"$72,851",2.3
AG10,11,G,13,14,G,0110,1,GS-14,I,XXXX,2,10,F,1,200209,1,"$96,525",24.5
AG10,11,F,14,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$75,058",10.2
AG10,11,H,17,14,E,0110,1,GS-14,I,XXXX,2,10,F,1,200209,1,"$93,916",14.8
AG10,11,H,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$77,266",10.8
AG10,11,C,13,11,B,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",2.9
AG10,11,C,13,09,C,0110,1,GS-09,D,XXXX,8,10,F,1,200209,1,"$49,924",3.1
AG10,11,C,17,11,C,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",3.9
AG10,11,G,17,14,G,0110,1,GS-14,I,XXXX,2,10,F,1,200209,1,"$99,134",23.9
AG10,11,D,17,11,A,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",0.1
AG10,11,F,13,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$72,851",7.3
AG10,11,D,13,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$70,644",7.2
AG10,11,G,17,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$81,680",14.3
AG10,11,C,14,11,B,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",2.3
AG10,11,F,,14,B,0110,1,GS-14,H,XXXX,8,42,F,2,200209,1,"$80,873",1.9
AG10,11,D,13,11,C,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$48,018",3.8
AG10,11,C,17,11,B,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",2.1
AG10,11,J,21,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$64,975",10.0
AG10,11,G,17,09,C,0110,1,GS-09,C,XXXX,8,15,F,1,200209,1,"$38,406",3.0
AG10,11,I,17,14,J,0110,1,GM-14,J,XXXX,2,10,F,1,200209,1,"$101,742",36.4
AG10,11,I,17,14,J,0110,1,GS-14,J,XXXX,2,10,F,1,200209,1,"$101,742",38.2
AG10,11,C,13,09,A,0110,1,GS-09,D,XXXX,8,15,F,1,200209,1,"$43,525",0.7
AG10,11,H,22,14,F,0110,1,GS-14,I,XXXX,8,10,F,1,200209,1,"$91,308",19.8
AG10,11,E,17,11,F,0110,1,GS-11,E,XXXX,8,10,F,1,200209,1,"$52,663",15.3
AG10,11,D,13,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$70,644",11.4
AG10,11,H,17,13,C,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$66,229",4.3
AG10,11,G,14,15,G,0110,1,GS-15,K,XXXX,8,10,F,1,200209,1,"$110,474",22.3
AG10,11,I,13,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",32.6
AG10,11,H,14,15,H,0110,1,GS-15,K,XXXX,2,10,F,1,200209,1,"$119,682",26.8
AG10,11,D,13,11,C,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$48,018",3.1
AG10,11,E,17,13,E,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$66,229",10.2
AG10,11,D,13,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$59,407",12.9
AG10,11,H,17,15,H,0110,1,GM-15,K,XXXX,2,10,F,1,200209,1,"$119,682",29.8
AG10,11,H,17,14,H,0110,1,GM-14,I,XXXX,2,10,F,1,200209,1,"$93,916",26.4
AG10,11,F,,14,C,0110,1,GS-14,J,XXXX,8,42,F,2,200209,1,"$101,742",3.6
AG10,11,E,17,14,E,0110,1,GS-14,I,XXXX,2,10,F,1,200209,1,"$96,525",14.0
AG10,11,C,17,11,C,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",4.7
AG10,11,H,18,15,H,0110,1,GS-15,K,XXXX,2,10,F,1,200209,1,"$110,474",26.0
AG10,11,H,17,12,G,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$70,543",21.8
AG10,11,D,13,09,B,0110,1,GS-09,C,XXXX,8,15,F,1,200209,1,"$39,686",2.3
AG10,11,C,13,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$66,229",5.8
AG10,11,C,13,11,C,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",4.3
AG10,11,C,17,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$55,694",2.9
AG10,11,H,17,13,G,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",24.2
AG10,11,G,17,14,E,0110,1,GS-14,H,XXXX,2,10,F,1,200209,1,"$88,699",13.9
AG10,11,F,17,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$59,407",3.8
AG10,11,C,04,12,D,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$55,694",6.4
AG10,11,E,17,13,C,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$66,229",3.8
AG10,11,D,13,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,263",7.0
AG10,11,D,13,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$77,266",11.3
AG10,11,D,13,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,263",12.6
AG10,11,F,21,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$66,831",4.1
AG10,11,H,,15,G,0110,1,GS-15,K,XXXX,8,42,F,2,200209,1,"$110,474",21.4
AG10,11,D,17,12,C,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$66,831",4.3
AG10,11,F,,13,C,0110,1,GS-13,G,XXXX,8,42,F,2,200209,1,"$72,851",4.9
AG10,11,F,17,15,F,0110,1,GS-15,J,XXXX,2,10,F,1,200209,1,"$101,267",18.0
AG10,11,F,21,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$79,473",13.8
AG10,11,H,12,14,E,0110,1,GS-14,I,XXXX,2,10,F,1,200209,1,"$91,308",10.0
AG10,11,C,17,11,A,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",0.3
AG10,11,G,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",18.3
AG10,11,D,18,11,B,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",1.9
AG10,11,C,,11,B,0110,1,GS-11,D,XXXX,8,42,F,2,200209,1,"$48,018",2.1
AG10,11,D,13,12,C,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$55,694",3.9
AG10,11,H,21,15,G,0110,1,GM-15,K,XXXX,2,10,F,1,200209,1,"$119,682",23.7
AG10,11,G,17,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$81,680",12.4
AG10,11,F,17,12,C,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$55,694",3.3
AG10,11,G,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",17.8
AG10,11,E,,14,D,0110,1,GS-14,G,XXXX,8,42,F,2,200209,1,"$78,265",5.2
AG10,11,D,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$55,694",3.3
AG10,11,G,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$72,851",12.4
AG10,11,G,17,14,G,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$88,699",21.4
AG10,11,F,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$83,888",17.5
AG10,11,F,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$72,851",11.3
AG10,11,D,17,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$68,436",5.7
AG10,11,H,17,15,H,0110,1,GS-15,K,XXXX,2,10,F,1,200209,1,"$110,474",25.7
AG10,11,C,13,09,B,0110,1,GS-09,C,XXXX,8,15,F,1,200209,1,"$39,686",1.7
AG10,11,H,17,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",31.3
AG10,11,I,17,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",31.5
AG10,11,C,17,12,D,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$55,694",8.3
AG10,11,D,17,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$57,550",4.5
AG10,11,E,13,15,F,0110,1,GS-15,J,XXXX,2,10,F,1,200209,1,"$101,267",15.3
AG10,11,C,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$55,694",3.3
AG10,11,D,,13,E,0110,1,GS-13,G,XXXX,8,48,F,2,200209,1,"$77,266",10.7
AG10,11,E,17,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,263",5.1
AG10,11,E,13,14,D,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$80,873",8.7
AG10,11,D,13,13,C,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$66,229",4.3
AG10,11,D,13,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$68,436",7.9
AG10,11,F,18,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$79,473",13.7
AG10,11,H,,14,G,0110,1,GS-14,J,XXXX,8,42,F,2,200209,1,"$101,742",22.1
AG10,11,H,17,13,H,0110,1,GS-13,H,XXXX,8,38,F,1,200209,1,"$86,095",26.2
AG10,11,J,18,13,I,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",34.8
AG10,11,G,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$75,058",13.6
AG10,11,F,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",19.7
AG10,11,F,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$72,851",11.3
AG10,11,C,13,09,B,0110,1,GS-09,C,XXXX,8,15,F,1,200209,1,"$38,406",2.6
AG10,11,H,17,15,G,0110,1,GS-15,K,XXXX,2,10,F,1,200209,1,"$110,474",24.1
AG10,11,F,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$79,473",13.3
AG10,11,G,17,14,G,0110,1,GS-14,I,XXXX,2,10,F,1,200209,1,"$93,916",21.6
AG10,11,H,17,13,F,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$86,095",18.7
AG10,11,F,17,15,F,0110,1,GS-15,K,XXXX,2,10,F,1,200209,1,"$116,613",19.2
AG10,11,C,17,11,C,0110,1,GS-11,D,XXXX,8,15,F,1,200209,1,"$46,469",4.3
AG10,11,C,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$57,550",3.9
AG10,11,F,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$79,473",11.3
AG10,11,I,17,14,H,0110,1,GS-14,J,XXXX,2,10,F,1,200209,1,"$101,742",25.0
AG10,11,G,17,14,E,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$88,699",13.9
AG10,11,D,13,12,C,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$57,550",3.3
AG10,11,D,13,12,D,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$55,694",6.9
AG10,11,G,13,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$55,694",1.9
AG10,11,E,13,12,C,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$55,694",3.8
AG10,11,G,04,14,I,0110,1,GS-14,J,XXXX,8,10,F,1,200209,1,"$101,742",32.3
AG10,11,E,17,13,E,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$81,680",10.5
AG10,11,G,17,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,263",6.0
AG11,54,G,17,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$73,146",10.3
AG11,51,I,17,14,H,0110,1,GM-14,J,XXXX,5,10,F,1,200209,1,"$101,742",29.4
AG11,11,H,13,15,G,0110,1,GS-15,J,XXXX,2,10,F,1,200209,1,"$101,267",24.5
AG11,41,H,16,13,G,0110,1,GM-13,G,XXXX,5,10,F,1,200209,1,"$79,587",24.6
AG11,**,C,,09,B,0110,1,GS-09,Z,XXXX,8,20,F,2,200209,1,,2.8
AG11,08,G,21,14,F,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$83,897",16.1
AG11,54,I,17,14,I,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$88,982",34.7
AG11,11,G,17,15,G,0110,1,GM-15,K,XXXX,2,10,F,1,200209,1,"$118,278",24.0
AG11,**,E,,09,A,0110,1,GS-09,Z,XXXX,8,42,F,2,200209,1,,0.5
AG11,11,G,21,15,F,0110,1,GS-15,J,XXXX,8,10,F,1,200209,1,"$107,405",18.5
AG11,02,F,16,13,D,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$61,389",6.9
AG11,08,I,21,15,I,0110,1,GS-15,K,XXXX,8,10,F,1,200209,1,"$116,633",32.1
AG11,41,C,,09,A,0110,1,GS-09,C,XXXX,8,20,F,2,200209,1,"$37,428",0.3
AG11,02,D,,12,A,0110,1,GS-12,D,XXXX,8,48,F,2,200209,1,"$49,959",0.8
AG11,13,I,13,13,H,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$80,405",29.9
AG11,54,H,21,14,G,0110,1,GM-14,I,XXXX,2,10,F,1,200209,1,"$96,608",21.7
AG11,55,H,17,14,G,0110,1,GS-14,I,XXXX,8,10,F,1,200209,1,"$96,608",24.8
AG11,08,H,17,13,F,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$79,599",18.1
AG11,30,H,17,13,H,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$83,902",26.8
AG11,55,H,13,13,H,0110,1,GM-13,H,XXXX,5,10,F,1,200209,1,"$84,991",29.8
AG11,08,F,17,13,D,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$73,146",8.1
AG11,55,G,11,13,H,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$68,844",28.3
AG11,55,G,21,12,B,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$54,275",1.5
AG11,55,B,,04,B,0119,3,GS-04,B,XXXX,8,42,P,2,200209,1,"$22,078",1.3
AG11,55,D,17,12,D,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$56,084",8.3
AG11,**,G,17,13,E,0110,1,GS-13,Z,XXXX,8,10,F,1,200209,1,,10.3
AG11,08,H,17,13,H,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$87,531",28.3
AG11,11,H,17,14,H,0110,1,GM-14,I,XXXX,5,10,F,1,200209,1,"$99,145",26.5
AG11,11,H,17,15,I,0110,1,GS-15,K,XXXX,2,10,F,1,200209,1,"$113,543",31.4
AG11,30,I,21,13,I,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$79,599",30.3
AG11,02,F,,12,D,0110,1,GS-12,E,XXXX,8,42,F,2,200209,1,"$54,954",5.2
AG11,30,F,17,13,F,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$68,844",19.5
AG11,30,F,17,12,D,0110,1,GS-12,E,XXXX,8,15,F,1,200209,1,"$56,084",5.1
AG11,41,H,21,12,G,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$72,503",24.1
AG11,06,I,18,12,I,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$75,368",34.9
AG11,49,I,18,13,G,0110,1,GM-13,H,XXXX,4,10,F,1,200209,1,"$82,119",23.2
AG11,53,E,,12,A,0110,1,GS-12,E,XXXX,8,48,F,2,200209,1,"$55,839",0.3
AG11,41,H,01,09,I,0110,1,GS-09,D,XXXX,8,10,F,1,200209,1,"$49,996",32.9
AG11,41,E,,11,B,0110,1,GS-11,D,XXXX,8,20,F,2,200209,1,"$46,795",1.6
AG11,**,G,14,13,F,0110,1,GS-13,Z,XXXX,8,10,F,1,200209,1,,15.6
AG11,30,J,18,13,I,0110,1,GS-13,F,XXXX,8,10,F,1,200209,1,"$68,844",34.3
AG11,06,H,20,14,G,0110,1,GS-14,I,XXXX,8,10,F,1,200209,1,"$92,335",22.7
AG15,11,E,13,13,E,0110,1,GS-13,G,XXXX,8,10,F,1,200209,1,"$75,058",10.0
AG16,33,H,13,12,I,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$73,757",30.4
AG16,36,G,17,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$66,937",19.9
AG16,08,G,17,14,G,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$86,439",21.0
AG16,11,F,17,14,E,0110,1,GS-14,G,XXXX,8,10,F,1,200209,1,"$78,265",10.2
AG16,54,I,17,14,H,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$88,982",29.3
AG16,11,J,21,,I,0110,1,ES-04,M,XXXX,2,50,F,1,200209,1,"$138,200",32.6
AG16,06,I,21,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$69,002",11.0
AG16,10,H,17,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$68,746",24.8
AG16,54,E,17,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,511",11.5
AG16,24,D,13,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$63,119",10.3
AG16,42,B,13,05,A,0110,1,GS-05,B,XXXX,8,15,F,1,200209,1,"$24,701",0.9
AG16,45,H,13,12,H,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$70,555",28.3
AG16,27,B,17,09,A,0110,1,GS-09,C,XXXX,8,15,F,1,200209,1,"$38,434",0.1
AG16,21,I,13,13,H,0110,1,GS-13,H,XXXX,8,10,F,1,200209,1,"$83,902",27.7
AG16,11,F,13,14,E,0110,1,GS-14,G,XXXX,8,10,F,1,200209,1,"$78,265",14.7
AG16,04,H,17,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$66,937",23.8
AG16,24,G,21,14,F,0110,1,GS-14,G,XXXX,8,15,F,1,200209,1,"$78,265",17.4
AG16,26,H,17,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,511",14.1
AG16,11,I,17,15,I,0110,1,GS-15,K,XXXX,8,10,F,1,200209,1,"$119,682",33.6
AG16,55,H,13,12,G,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$70,555",24.0
AG16,20,E,16,12,D,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$63,320",9.1
AG16,47,D,13,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,511",11.9
AG16,47,I,13,13,I,0110,1,GM-13,H,XXXX,*,10,F,1,200209,1,"$83,902",34.3
AG16,51,G,17,12,G,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$71,224",21.6
AG16,01,J,18,12,J,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$70,555",38.1
AG16,13,F,17,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$65,129",13.3
AG16,28,D,13,09,D,0110,1,GS-09,D,XXXX,8,10,F,1,200209,1,"$41,169",7.9
AG16,21,G,17,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$66,937",15.5
AG16,17,E,13,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$63,518",15.9
AG16,05,E,11,12,F,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$59,702",15.8
AG16,26,F,17,14,G,0110,1,GS-14,I,XXXX,8,10,F,1,200209,1,"$96,637",20.2
AG16,22,H,17,12,I,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$68,746",30.2
AG16,22,E,10,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$63,320",12.8
AG16,40,J,18,13,J,0110,1,GM-13,H,XXXX,5,10,F,1,200209,1,"$83,902",38.2
AG16,48,G,17,12,H,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$70,555",26.0
AG16,05,H,17,14,H,0110,1,GS-14,G,XXXX,8,10,F,1,200209,1,"$78,813",29.2
AG16,48,G,17,14,G,0110,1,GS-14,H,XXXX,8,10,F,1,200209,1,"$86,439",21.2
AG16,38,F,13,12,F,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$63,320",18.3
AG16,16,H,13,12,G,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$66,937",20.8
AG16,19,F,13,12,E,0110,1,GS-12,F,XXXX,8,10,F,1,200209,1,"$61,511",14.9
AG16,11,H,21,14,F,0110,1,GS-14,I,XXXX,8,10,F,1,200209,1,"$96,525",18.0
AG16,29,C,13,05,C,0110,1,GS-05,B,XXXX,8,15,F,1,200209,1,"$24,701",3.1
AG16,08,J,17,12,J,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$73,608",35.4
AG16,46,E,13,12,E,0110,1,GS-12,E,XXXX,8,10,F,1,200209,1,"$59,702",14.1
AG16,29,I,14,12,I,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$70,555",33.8
AG16,30,H,17,12,I,0110,1,GS-12,G,XXXX,8,10,F,1,200209,1,"$70,555",30.3
