AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG10,11,G,13,14,F,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,19.6
AG10,11,I,21,15,G,0110,1,99,GS-15,Q,0110,5,10,F,1,202109,1,172500,21.7
AG10,11,J,17,14,J,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,36.8
AG10,11,I,13,14,G,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,151118,22.8
AG10,41,G,17,14,F,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,151058,19.3
AG10,11,J,17,13,I,0110,1,99,GS-13,M,0110,8,10,F,1,202109,1,134798,32.3
AG10,11,J,17,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,33.2
AG10,11,H,17,13,H,0110,1,99,GS-13,M,0110,8,10,F,1,202109,1,134798,28.2
AG10,11,J,18,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,32.7
AG10,11,J,17,13,H,0110,1,99,GS-13,M,0110,8,10,F,1,202109,1,134798,27.0
AG10,11,H,17,14,G,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,23.6
AG10,11,J,17,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,32.9
AG10,11,H,13,13,G,0110,1,99,GS-13,M,0110,8,10,F,1,202109,1,131341,20.2
AG10,11,F,17,12,E,0110,1,99,GS-12,K,0110,8,10,F,1,202109,1,113362,11.8
AG10,11,E,17,14,E,0110,1,99,GS-14,M,0110,8,10,F,1,202109,1,138866,12.0
AG10,11,C,09,12,C,0110,1,99,GS-12,I,0110,8,10,F,1,202109,1,093013,03.0
AG10,11,D,14,12,C,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,090106,04.3
AG10,11,D,17,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,107146,05.2
AG10,11,C,17,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,107146,04.8
AG10,11,B,08,09,C,0110,1,99,GS-09,F,0110,8,15,G,2,202109,1,060129,03.9
AG10,11,E,21,13,C,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,103690,03.4
AG10,11,C,13,12,C,0110,1,99,GS-12,I,0110,8,10,F,1,202109,1,090106,03.0
AG10,11,C,13,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,087198,02.6
AG10,11,C,03,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,087198,02.1
AG10,11,D,17,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202109,1,072750,01.9
AG10,11,C,13,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202109,1,072750,01.8
AG10,11,D,17,09,A,0110,1,99,GS-09,F,0110,8,35,F,1,202109,1,060129,00.5
AG10,11,C,13,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202109,1,072750,02.9
AG10,11,C,13,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,087198,02.8
AG10,11,D,13,09,B,0110,1,99,GS-09,F,0110,8,15,F,1,202109,1,060129,01.3
AG10,11,C,17,09,A,0110,1,99,GS-09,F,0110,8,35,F,1,202109,1,060129,00.9
AG10,11,B,13,07,A,0110,1,99,GS-07,D,0110,8,35,F,1,202109,1,049157,00.8
AG10,11,C,17,09,A,0110,1,99,GS-09,F,0110,8,35,F,1,202109,1,060129,00.8
AG10,11,B,13,04,A,0119,3,99,GS-04,C,XXXX,8,48,F,2,202109,1,035470,00.2
AG10,11,F,13,04,A,0119,3,99,GS-04,C,XXXX,8,48,P,2,202109,1,035470,00.2
AG10,11,A,17,04,A,0119,3,99,GS-04,C,XXXX,8,48,F,2,202109,1,035470,00.2
AG10,11,B,13,04,A,0119,3,99,GS-04,C,XXXX,8,48,P,2,202109,1,035470,00.2
AG10,11,A,17,05,A,0119,3,99,GS-05,C,XXXX,8,48,P,2,202109,1,039684,00.2
AG11,41,H,21,15,E,0110,1,99,GS-15,N,0110,2,10,F,1,202109,1,141239,10.5
AG11,08,D,17,14,E,0110,1,99,GS-14,K,0110,4,10,F,1,202109,1,119384,13.1
AG11,08,K,21,14,J,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,155196,35.1
AG11,49,I,21,13,G,0110,1,99,GS-13,K,0110,5,10,F,1,202109,1,116715,23.8
AG11,11,K,14,13,J,0110,1,99,GS-13,M,0110,5,10,F,1,202109,1,134798,41.3
AG11,30,D,13,12,D,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,085238,05.8
AG11,30,G,17,12,G,0110,1,99,GS-12,I,0110,8,10,F,1,202109,1,095572,20.0
AG11,54,K,21,15,J,0110,1,99,GS-15,N,0110,8,10,F,1,202109,1,149425,40.6
AG11,27,K,21,15,J,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,36.8
AG11,06,F,17,13,F,0110,1,99,GS-13,J,0110,4,10,F,1,202109,1,105224,16.9
AG11,30,F,04,12,E,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,085238,12.2
AG11,02,H,21,13,F,0110,1,99,GS-13,K,0110,8,10,F,1,202109,1,113351,19.8
AG11,08,I,17,15,H,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,27.1
AG11,06,E,17,12,E,0110,1,99,GS-12,I,0110,4,10,F,1,202109,1,098289,11.3
AG11,11,E,17,14,E,0110,1,99,GS-14,M,0110,4,10,F,1,202109,1,130698,10.8
AG11,11,G,21,14,E,0110,1,99,GS-14,M,0110,4,10,F,1,202109,1,134782,12.7
AG11,27,F,17,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,101358,13.4
AG11,11,J,21,15,E,0110,1,99,GS-15,Q,0110,4,10,F,1,202109,1,172500,12.0
AG11,11,D,13,13,B,0110,1,99,GS-13,J,0110,8,20,F,2,202109,1,103690,01.5
AG11,50,F,21,13,E,0110,1,99,GS-13,I,0110,8,10,F,1,202109,1,098286,10.9
AG11,08,G,21,14,E,0110,1,99,GS-14,M,0110,4,10,F,1,202109,1,131321,10.3
AG11,30,E,12,12,D,0110,1,99,GS-12,G,0110,8,42,F,2,202109,1,077488,09.7
AG11,04,D,14,11,D,0110,1,99,GS-11,G,0110,8,10,F,1,202109,1,073673,07.6
AG11,30,E,17,13,D,0110,1,99,GS-13,J,0110,4,10,F,1,202109,1,104429,06.1
AG11,30,F,17,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,202109,1,087822,05.6
AG11,08,C,13,09,C,0110,1,99,GS-09,F,0110,8,10,F,1,202109,1,064443,04.8
AG11,24,D,21,12,B,0110,1,99,GS-12,I,0110,8,42,F,2,202109,1,093013,02.3
AG11,55,G,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,087822,01.5
AG11,06,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091438,01.3
AG11,**,F,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,083207,01.1
AG11,**,E,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,083207,01.1
AG11,41,D,21,12,A,0110,1,99,GS-12,J,0110,8,15,F,1,202109,1,101993,00.7
AG16,49,J,17,14,F,0110,1,99,GS-14,K,0110,5,10,F,1,202109,1,119773,18.1
AG16,41,J,17,12,G,0110,1,99,GS-12,I,0110,8,10,F,1,202109,1,099236,24.5
AG16,38,I,13,12,J,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,100739,37.3
AG16,12,H,13,12,G,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,100739,22.7
AG16,28,G,13,12,G,0110,1,99,GS-12,I,0110,8,10,F,1,202109,1,098155,24.8
AG16,19,I,13,12,I,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,100739,32.4
AG16,47,H,13,12,I,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,100739,30.5
AG16,13,J,17,12,I,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,106134,32.3
AG16,40,F,11,12,F,0110,1,99,GS-12,I,0110,4,10,F,1,202109,1,095572,19.3
AG16,56,I,17,12,F,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,100739,17.3
AG16,54,I,17,12,I,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,100739,30.5
AG16,50,J,17,14,H,0110,1,99,GS-14,N,0110,8,10,F,1,202109,1,142696,25.4
AG16,05,F,09,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,202109,1,087822,08.9
AG16,41,E,17,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,101612,11.7
AG16,48,J,17,13,G,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,105941,24.6
AG16,05,J,21,13,C,0110,1,99,GS-13,I,0110,8,10,F,1,202109,1,092143,03.8
AG16,05,E,13,12,D,0110,1,99,GS-12,G,0110,8,10,F,1,202109,1,077488,09.0
AG16,48,D,13,12,D,0110,1,99,GS-12,H,0110,8,10,F,1,202109,1,085238,08.9
AG16,51,C,13,09,A,0110,1,99,GS-09,E,0110,8,35,F,1,202109,1,055277,00.6
AG16,04,D,13,07,A,0110,1,99,GS-07,D,0110,8,15,F,1,202109,1,045254,00.0
AG18,11,I,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,22.8
AG18,11,I,17,14,G,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,155202,20.5
AG18,29,K,21,15,J,0110,1,99,GM-15,P,0110,*,10,F,1,202109,1,168196,43.2
AG18,29,H,21,15,F,0110,1,99,GS-15,N,0110,2,15,F,1,202109,1,146633,16.1
AG18,11,J,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,22.3
AG18,29,G,17,15,F,0110,1,99,GS-15,N,0110,2,15,F,1,202109,1,146633,15.4
AG18,11,F,21,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202109,1,158541,13.0
AG18,11,F,21,15,E,0110,1,99,GS-15,P,0110,8,10,F,1,202109,1,163345,14.2
AG18,29,H,21,15,G,0110,1,99,GS-15,N,0110,8,10,F,1,202109,1,146633,20.3
AG18,11,J,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,23.9
AG18,29,J,22,,G,0110,1,ES,ES-**,S,0110,2,50,F,1,202109,1,199300,24.7
AG18,11,K,21,15,I,0110,1,99,GS-15,Q,0110,2,20,P,2,202109,1,172500,32.2
AG18,29,J,21,15,I,0110,1,99,GS-15,O,0110,8,10,F,1,202109,1,150945,34.8
AG18,29,G,21,15,F,0110,1,99,GS-15,N,0110,4,15,F,1,202109,1,146633,19.4
AG18,29,J,14,15,J,0110,1,99,GS-15,P,0110,8,10,F,1,202109,1,163884,36.5
AG18,11,K,17,15,I,0110,1,99,GS-15,Q,0110,5,20,P,2,202109,1,172500,33.3
AG18,11,I,17,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,22.7
AG18,11,H,21,14,F,0110,1,99,GS-14,N,0110,8,10,F,1,202109,1,147034,19.1
AG18,29,I,17,,I,0110,1,ES,ES-**,R,0110,2,50,F,1,202109,1,184676,30.3
AG18,11,E,17,14,D,0110,1,99,GS-14,M,0110,8,10,F,1,202109,1,138866,06.9
AG18,11,E,18,13,D,0110,1,99,GS-13,K,0110,8,10,F,1,202109,1,110603,07.0
AG18,29,I,21,15,H,0110,1,99,GS-15,O,0110,2,15,F,1,202109,1,150945,25.3
AG18,29,F,14,13,F,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,105492,16.3
AG18,29,K,18,13,J,0110,1,99,GS-13,L,0110,8,10,F,1,202109,1,121006,45.1
AG18,29,H,13,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,202109,1,168196,31.3
AG18,29,H,17,,G,0110,1,99,RA-00,T,0110,2,10,F,1,202109,1,215244,24.1
AG18,29,F,17,14,G,0110,1,99,GS-14,L,0110,8,10,F,1,202109,1,124658,21.7
AG18,11,I,21,13,E,0110,1,99,GS-13,M,0110,8,10,F,1,202109,1,131341,14.9
AG18,29,G,13,12,G,0110,1,99,GS-12,I,0110,8,10,F,1,202109,1,096544,20.8
AG18,11,I,21,14,G,0110,1,99,GS-14,N,0110,8,10,F,1,202109,1,147034,22.2
AG18,11,J,21,14,H,0110,1,99,GS-14,O,0110,4,20,F,2,202109,1,159286,28.7
AG18,29,J,17,14,I,0110,1,99,GS-14,L,0110,8,10,F,1,202109,1,128324,30.8
AG18,29,H,17,15,G,0110,1,99,GS-15,O,0110,5,10,F,1,202109,1,150945,24.7
AG18,11,J,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,22.6
AG18,11,J,21,15,H,0110,1,99,GS-15,Q,0110,2,10,F,1,202109,1,172500,28.0
AG18,29,I,21,15,E,0110,1,99,GS-15,N,0110,8,10,F,1,202109,1,146633,14.5
AG18,11,J,21,15,H,0110,1,99,GS-15,Q,0110,2,20,P,2,202109,1,172500,25.8
AG18,29,D,17,13,B,0110,1,99,GS-13,I,0110,5,15,F,1,202109,1,096184,01.3
AG18,11,H,21,15,G,0110,1,99,GS-15,O,0110,8,10,F,1,202109,1,158541,22.4
AG18,11,J,22,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202109,1,158541,13.5
AG18,29,D,21,12,A,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,096544,00.2
AG18,11,I,21,15,I,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,32.9
AG18,11,J,17,13,G,0110,1,99,GS-13,K,0110,8,10,F,1,202109,1,117516,23.1
AG18,11,F,13,11,E,0110,1,99,GS-11,H,0110,8,38,F,1,202109,1,080027,14.3
AG18,11,I,21,15,I,0110,1,99,GS-15,Q,0110,2,10,F,1,202109,1,172500,30.8
AG18,11,H,21,15,F,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,16.8
AG18,11,J,21,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,34.3
AG18,11,I,17,14,I,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,32.6
AG18,29,I,18,13,G,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,108595,23.0
AG18,29,K,18,14,J,0110,1,99,GS-14,N,0110,8,10,F,1,202109,1,142989,39.0
AG18,11,J,21,15,H,0110,1,99,GS-15,Q,0110,2,10,F,1,202109,1,172500,27.3
AG18,11,K,21,14,H,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,29.0
AG18,11,K,21,15,I,0110,1,99,GS-15,P,0110,8,10,F,1,202109,1,168150,32.0
AG18,11,I,21,15,G,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,23.0
AG18,11,K,21,15,J,0110,1,99,GS-15,Q,0110,4,10,F,1,202109,1,172500,37.3
AG18,29,K,22,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202109,1,159571,12.7
AG18,29,E,17,14,A,0110,1,99,GS-14,K,0110,8,15,F,1,202109,1,117326,00.4
AG18,29,G,21,14,D,0110,1,99,GS-14,K,0110,8,15,F,1,202109,1,113659,05.7
AG18,11,K,17,14,I,0110,1,99,GS-14,O,0110,8,20,P,2,202109,1,159286,32.3
AG18,29,J,21,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,202109,1,113659,08.9
AG18,29,E,17,12,D,0110,1,99,GS-12,G,0110,8,15,F,1,202109,1,078277,06.3
AG18,29,E,21,12,B,0110,1,99,GS-12,J,0110,8,15,F,1,202109,1,101764,01.0
AG18,29,E,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,096544,01.3
AG18,11,D,21,13,D,0110,1,99,GS-13,K,0110,8,10,F,1,202109,1,117516,06.1
AG18,11,J,21,14,E,0110,1,99,GS-14,O,0110,8,10,F,1,202109,1,159286,12.0
AG18,29,J,21,15,E,0110,1,99,GS-15,P,0110,2,10,F,1,202109,1,168196,12.1
AG18,11,D,17,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,107146,08.3
AG18,11,G,21,15,E,0110,1,99,GS-15,O,0110,8,10,F,1,202109,1,158541,11.9
AG18,29,I,21,15,E,0110,1,99,GS-15,M,0110,2,10,F,1,202109,1,138007,11.3
AG18,29,E,21,13,C,0110,1,99,GS-13,J,0110,8,15,F,1,202109,1,108595,04.8
AG18,11,J,13,15,E,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,12.1
AG18,29,E,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,01.5
AG18,11,I,21,15,E,0110,1,99,GS-15,Q,0110,2,10,F,1,202109,1,172500,13.7
AG18,11,I,21,15,E,0110,1,99,GS-15,Q,0110,2,10,F,1,202109,1,172500,10.0
AG18,11,E,17,13,E,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,103690,10.0
AG18,11,D,17,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,202109,1,126614,09.8
AG18,29,E,21,14,A,0110,1,99,GS-14,K,0110,5,15,F,1,202109,1,113659,00.7
AG18,11,F,21,15,D,0110,1,99,GS-15,O,0110,2,10,F,1,202109,1,158541,09.2
AG18,29,G,04,11,D,0110,1,99,GS-11,F,0110,8,15,F,1,202109,1,065307,05.9
AG18,29,D,13,13,D,0110,1,99,GS-13,I,0110,8,15,F,1,202109,1,096184,09.4
AG18,29,E,21,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,202109,1,113659,07.1
AG18,11,E,21,15,A,0110,1,99,GS-15,P,0110,8,15,F,1,202109,1,168150,00.5
AG18,29,D,17,14,C,0110,1,99,GS-14,J,0110,8,15,F,1,202109,1,109993,04.8
AG18,29,E,21,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,202109,1,120992,06.9
AG18,29,E,17,13,B,0110,1,99,GS-13,I,0110,8,15,F,1,202109,1,099286,01.8
AG18,29,D,21,12,A,0110,1,99,GS-12,J,0110,8,15,F,1,202109,1,101764,00.8
AG18,29,H,21,15,B,0110,1,99,GS-15,L,0110,8,15,F,1,202109,1,129382,02.0
AG18,11,E,17,13,D,0110,1,99,GS-13,J,0110,8,10,F,1,202109,1,103690,06.0
AG18,11,E,21,13,D,0110,1,99,GS-13,K,0110,8,10,F,1,202109,1,117516,05.9
AG18,29,E,21,14,D,0110,1,99,GS-14,K,0110,8,10,F,1,202109,1,113659,05.7
AG18,11,D,21,12,D,0110,1,99,GS-12,J,0110,8,10,F,1,202109,1,104641,05.1
AG18,11,I,21,15,D,0110,1,99,GS-15,Q,0110,8,10,F,1,202109,1,172500,05.1
AG18,11,E,17,14,D,0110,1,99,GS-14,L,0110,8,10,F,1,202109,1,122530,05.0
AG18,29,D,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,088715,01.7
AG18,29,E,21,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,088715,01.2
AG18,29,E,17,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,02.2
AG18,11,C,17,12,C,0110,1,99,GS-12,H,0110,8,10,F,1,202109,1,087198,03.8
AG18,29,C,13,12,C,0110,1,99,GS-12,H,0110,8,10,F,1,202109,1,083496,03.8
AG18,29,C,13,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,202109,1,065307,01.8
AG18,11,C,17,12,B,0110,1,99,GS-12,H,0110,8,15,F,1,202109,1,087198,02.8
AG18,11,B,09,04,B,0119,3,99,GS-04,C,XXXX,8,30,P,2,202109,1,035470,02.2
AG18,11,F,21,14,B,0110,1,99,GS-14,N,0110,8,15,F,1,202109,1,147034,02.4
AG18,11,B,08,04,B,0119,3,99,GS-04,C,XXXX,8,30,P,2,202109,1,035470,02.2
AG18,29,E,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,02.3
AG18,29,E,21,13,B,0110,1,99,GS-13,I,0110,8,15,F,1,202109,1,099286,02.2
AG18,29,F,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,02.2
AG18,29,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,02.2
AG18,29,C,21,12,B,0110,1,99,GS-12,J,0110,8,15,F,1,202109,1,101764,02.1
AG18,29,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,02.1
AG18,29,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,02.1
AG18,29,D,21,12,B,0110,1,99,GS-12,I,0110,8,15,F,1,202109,1,091325,02.1
AG18,29,C,21,13,B,0110,1,99,GS-13,I,0110,8,15,F,1,202109,1,099286,01.9
AG18,29,E,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,202109,1,065307,01.9
AG18,29,C,17,11,B,0110,1,99,GS-11,F,0110,8,15,F,1,202109,1,065307,01.8
AG18,11,E,17,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202109,1,072750,01.8
AG18,29,D,17,11,B,0110,1,99,GS-11,G,0110,8,15,F,1,202109,1,074017,01.8
AG18,29,H,17,14,C,0110,1,99,GS-14,J,0110,8,10,F,1,202109,1,109993,03.3
