AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS
AG02,37,G,13,13,G,0110,1,99,GS-13,12,0110,8,10,P,2,202209,1,121140,22.3
AG02,11,G,13,14,G,0110,1,99,GS-14,15,0110,5,10,F,1,202209,1,159894,20.4
AG02,08,G,17,13,G,0110,1,99,GS-13,12,0110,8,10,F,1,202209,1,122683,23.6
AG02,11,H,21,13,B,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,117505,02.7
AG02,11,E,13,12,B,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,101813,02.8
AG02,11,F,17,15,E,0110,1,99,GS-15,15,0110,2,10,F,1,202209,1,153434,12.6
AG02,08,E,21,14,D,0110,1,99,GS-14,12,0110,5,10,F,1,202209,1,127039,07.2
AG02,11,D,17,14,D,0110,1,99,GS-14,12,0110,2,10,F,1,202209,1,126233,07.2
AG02,11,G,17,13,C,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,117505,03.6
AG02,17,C,13,11,A,0110,1,99,GS-11,07,0110,8,15,F,1,202209,1,073611,00.0
AG02,11,G,21,13,B,0110,1,99,GS-13,11,0110,8,15,F,1,202209,1,110384,02.9
AG02,11,D,17,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,092829,02.3
AG02,11,G,21,13,B,0110,1,99,GS-13,11,0110,8,15,F,1,202209,1,113944,01.9
AG02,05,D,04,12,A,0110,1,99,GS-12,07,0110,8,15,F,1,202209,1,079363,00.7
AG02,08,H,04,12,A,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,092593,00.6
AG02,11,F,17,13,A,0110,1,99,GS-13,10,0110,8,15,F,1,202209,1,106823,00.3
AG03,01,F,17,11,F,0110,1,99,GS-11,07,0110,8,10,F,1,202209,1,075041,17.2
AG03,06,E,04,12,B,0110,1,99,GS-12,08,0110,4,15,F,1,202209,1,089843,01.2
AG07,11,I,17,13,I,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,138868,32.3
AG07,11,K,21,14,I,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,30.7
AG07,11,C,17,13,B,0110,1,99,GS-13,10,0110,8,15,F,1,202209,1,106823,01.9
AG08,29,E,13,13,F,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,114679,16.4
AG08,29,I,13,13,J,0110,1,99,GS-13,12,0110,8,10,F,1,202209,1,124235,35.6
AG08,29,F,13,13,F,0110,1,99,GS-13,12,0110,8,10,F,1,202209,1,124235,19.3
AG08,29,I,11,13,G,0110,1,99,GS-13,12,0110,8,10,F,1,202209,1,124235,24.3
AG08,29,E,17,13,E,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,108308,12.6
AG08,29,F,08,13,D,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,108308,09.9
AG08,20,E,13,13,D,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,108308,08.8
AG08,29,J,13,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,111494,08.0
AG08,06,E,17,14,D,0110,1,99,GS-14,11,0110,8,10,F,1,202209,1,118955,07.9
AG08,20,J,17,13,D,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,108308,05.9
AG08,29,G,21,13,D,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,105123,05.7
AG08,29,F,17,13,C,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,101938,04.3
AG08,20,C,17,13,C,0110,1,99,GS-13,09,0110,8,10,F,1,202209,1,095567,03.9
AG08,20,D,04,13,D,0110,1,99,GS-13,09,0110,8,15,F,1,202209,1,098752,06.3
AG08,29,C,13,12,B,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,080367,02.2
AG08,29,E,17,12,A,0110,1,99,GS-12,07,0110,8,15,F,1,202209,1,079363,00.7
AG10,11,G,17,14,E,0110,1,99,GS-14,14,0110,5,10,F,1,202209,1,143064,14.0
AG10,11,I,17,13,H,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,135308,25.0
AG10,11,H,13,14,H,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,27.8
AG10,11,K,17,13,J,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,138868,41.8
AG10,11,F,13,13,G,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,131747,21.3
AG10,11,I,17,13,G,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,138868,24.3
AG10,11,G,13,14,G,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,20.6
AG10,11,I,21,15,G,0110,1,99,GS-15,17,0110,5,10,F,1,202209,1,176300,22.7
AG10,11,K,17,14,J,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,37.8
AG10,41,G,17,14,G,0110,1,99,GS-14,15,0110,8,10,F,1,202209,1,155132,20.3
AG10,11,J,17,13,I,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,138868,33.3
AG10,11,K,17,14,I,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,34.2
AG10,11,I,17,13,H,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,138868,29.2
AG10,11,H,17,14,G,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,24.6
AG10,11,K,17,14,I,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,33.9
AG10,11,H,13,13,G,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,138868,21.2
AG10,11,F,17,12,E,0110,1,99,GS-12,11,0110,8,10,F,1,202209,1,116788,12.8
AG10,11,E,17,14,E,0110,1,99,GS-14,14,0110,8,10,F,1,202209,1,143064,13.0
AG10,11,C,09,12,C,0110,1,99,GS-12,09,0110,8,10,F,1,202209,1,098818,04.0
AG10,11,F,21,14,D,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,126233,07.6
AG10,11,C,04,12,A,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,089834,00.0
AG10,11,E,17,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,113944,06.2
AG10,11,D,17,14,D,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,126233,05.8
AG10,11,C,17,09,B,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,02.6
AG10,11,C,01,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.3
AG10,11,C,08,09,C,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,064012,04.9
AG10,11,E,21,13,C,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,110384,04.4
AG10,11,C,04,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.2
AG10,11,D,13,13,C,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,106823,04.0
AG10,11,D,13,13,C,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,106823,03.6
AG10,11,B,08,04,C,0119,3,99,GS-04,03,XXXX,8,40,G,2,202209,1,036542,03.1
AG10,11,C,03,12,C,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,092829,03.1
AG10,11,D,17,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,092829,02.9
AG10,11,D,17,09,B,0110,1,99,GS-09,06,0110,8,35,F,1,202209,1,064012,01.5
AG10,11,B,09,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.4
AG10,11,C,13,12,C,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,092829,03.9
AG10,11,D,13,12,C,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,092829,03.8
AG10,11,E,13,09,B,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,064012,02.3
AG10,11,C,17,09,B,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,064012,01.9
AG10,11,C,13,09,B,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,01.8
AG10,11,C,17,11,B,0110,1,99,GS-11,07,0110,8,15,F,1,202209,1,074950,01.8
AG10,11,D,09,11,D,0110,1,99,GS-11,07,0110,8,15,F,1,202209,1,074950,05.7
AG10,11,B,13,04,B,0119,3,99,GS-04,03,XXXX,8,48,P,2,202209,1,036542,01.2
AG10,11,A,17,04,B,0119,3,99,GS-04,03,XXXX,8,48,P,2,202209,1,036542,01.2
AG10,11,B,17,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.1
AG10,11,B,17,05,B,0119,3,99,GS-05,30,XXXX,8,48,P,2,202209,1,,01.2
AG10,11,C,10,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.7
AG10,11,D,17,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.4
AG10,11,B,01,03,B,0119,3,99,GS-03,03,XXXX,8,48,P,2,202209,1,032552,01.0
AG10,11,C,01,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.3
AG10,11,B,04,05,A,0119,3,99,GS-05,04,XXXX,8,48,F,2,202209,1,040883,00.3
AG10,11,B,01,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.3
AG10,11,C,04,09,A,0110,1,99,GS-09,06,0110,8,15,F,1,202209,1,061947,00.2
AG11,41,H,21,15,E,0110,1,99,GS-15,14,0110,2,10,F,1,202209,1,149725,11.5
AG11,08,E,17,14,E,0110,1,99,GS-14,12,0110,4,10,F,1,202209,1,127039,14.1
AG11,08,K,21,14,J,0110,1,99,GS-14,15,0110,8,10,F,1,202209,1,159823,36.1
AG11,49,I,21,13,G,0110,1,99,GS-13,11,0110,5,10,F,1,202209,1,119537,24.8
AG11,30,D,13,12,D,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,087301,06.8
AG11,30,G,17,12,G,0110,1,99,GS-12,09,0110,8,10,F,1,202209,1,097885,21.0
AG11,27,K,21,15,J,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,37.8
AG11,06,F,17,13,F,0110,1,99,GS-13,11,0110,4,10,F,1,202209,1,112130,17.9
AG11,30,F,04,12,E,0110,1,99,GS-12,08,0110,8,10,F,1,202209,1,087301,13.2
AG11,02,H,21,13,G,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,116513,20.8
AG11,08,J,17,15,H,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,28.1
AG11,06,E,17,12,E,0110,1,99,GS-12,10,0110,4,10,F,1,202209,1,101303,12.3
AG11,11,E,17,14,E,0110,1,99,GS-14,13,0110,4,10,F,1,202209,1,138856,11.8
AG11,11,G,21,14,E,0110,1,99,GS-14,13,0110,4,10,F,1,202209,1,138856,13.7
AG11,27,F,17,13,E,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,103810,14.4
AG11,11,J,21,15,E,0110,1,99,GS-15,17,0110,4,10,F,1,202209,1,176300,13.0
AG11,27,D,13,13,B,0110,1,99,GS-13,10,0110,8,15,F,1,202209,1,105315,02.5
AG11,50,F,21,13,E,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,100664,11.9
AG11,08,G,21,14,E,0110,1,99,GS-14,13,0110,4,10,F,1,202209,1,135235,11.3
AG11,30,E,12,12,E,0110,1,99,GS-12,07,0110,8,42,F,2,202209,1,079363,10.7
AG11,04,D,14,11,D,0110,1,99,GS-11,07,0110,8,10,F,1,202209,1,075743,08.6
AG11,30,F,17,12,D,0110,1,99,GS-12,09,0110,8,10,F,1,202209,1,092593,06.6
AG11,24,E,21,12,C,0110,1,99,GS-12,09,0110,8,42,F,2,202209,1,098818,03.3
AG11,55,G,21,13,B,0110,1,99,GS-13,09,0110,8,15,F,1,202209,1,097519,02.5
AG11,06,D,21,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,097339,02.3
AG11,**,F,21,12,B,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,088108,02.1
AG11,55,G,21,12,A,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,087301,00.2
AG11,**,E,21,12,B,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,088108,02.1
AG11,41,D,21,12,B,0110,1,99,GS-12,10,0110,8,15,F,1,202209,1,104742,01.7
AG11,27,D,21,13,A,0110,1,99,GS-13,10,0110,8,15,F,1,202209,1,101918,00.8
AG11,42,D,17,09,A,0110,1,99,GS-09,05,0110,8,35,F,1,202209,1,056469,00.2
AG11,**,D,21,12,A,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,082601,00.0
AG16,49,J,17,15,F,0110,1,99,GS-15,13,0110,5,10,F,1,202209,1,131178,19.1
AG16,41,J,17,12,H,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,101910,25.5
AG16,12,H,13,12,G,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,103176,23.7
AG16,28,H,13,12,H,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,103176,25.8
AG16,19,J,13,12,I,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,103460,33.4
AG16,47,H,13,12,I,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,103176,31.5
AG16,13,J,17,12,I,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,108886,33.3
AG16,40,F,11,12,G,0110,1,99,GS-12,10,0110,4,10,F,1,202209,1,100530,20.3
AG16,56,I,17,12,F,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,103176,18.3
AG16,54,I,17,12,I,0110,1,99,GS-12,10,0110,8,10,F,1,202209,1,103176,31.5
AG16,50,J,17,14,H,0110,1,99,GS-14,14,0110,8,10,F,1,202209,1,146747,26.4
AG16,05,F,09,12,D,0110,1,99,GS-12,09,0110,8,10,F,1,202209,1,092593,09.9
AG16,41,E,17,14,E,0110,1,99,GS-14,11,0110,8,10,F,1,202209,1,119333,12.7
AG16,48,J,17,14,H,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,120619,25.6
AG16,31,J,21,14,F,0110,1,99,GS-14,11,0110,8,10,F,1,202209,1,112221,16.3
AG16,05,E,13,12,E,0110,1,99,GS-12,08,0110,8,10,F,1,202209,1,082009,10.0
AG16,27,D,17,09,A,0110,1,99,GS-09,05,0110,8,15,F,1,202209,1,059102,00.9
AG16,51,C,13,11,B,0110,1,99,GS-11,06,0110,8,15,F,1,202209,1,068744,01.6
AG16,26,C,13,07,A,0110,1,99,GS-07,04,0110,8,15,F,1,202209,1,044740,00.9
AG16,42,B,17,07,A,0110,1,99,GS-07,04,0110,8,35,F,1,202209,1,045395,00.4
AG16,20,C,13,07,A,0110,1,99,GS-07,04,0110,8,35,F,1,202209,1,044740,00.4
AG16,22,C,17,09,A,0110,1,99,GS-09,05,0110,8,15,F,1,202209,1,054727,00.3
AG18,24,I,21,15,G,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,23.8
AG18,51,J,17,15,G,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,173232,21.5
AG18,24,K,21,15,J,0110,1,99,GM-15,17,0110,*,10,F,1,202209,1,176300,44.2
AG18,27,H,21,15,F,0110,1,99,GS-15,16,0110,2,15,F,1,202209,1,165277,17.1
AG18,11,J,21,15,G,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,23.3
AG18,29,G,17,15,F,0110,1,99,GS-15,15,0110,2,10,F,1,202209,1,150549,16.4
AG18,24,F,21,15,E,0110,1,99,GS-15,16,0110,8,10,F,1,202209,1,168282,14.0
AG18,24,F,21,15,F,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,173232,15.2
AG18,29,H,21,15,G,0110,1,99,GS-15,15,0110,8,10,F,1,202209,1,154977,21.3
AG18,11,J,21,15,G,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,24.9
AG18,11,J,22,,H,0110,1,ES,ES-**,20,0110,2,50,F,1,202209,1,203700,25.7
AG18,**,F,17,13,G,0110,1,99,GS-13,13,0110,8,15,F,1,202209,1,131747,22.3
AG18,29,J,21,15,J,0110,1,99,GS-15,15,0110,8,10,F,1,202209,1,159405,35.8
AG18,34,G,21,15,G,0110,1,99,GS-15,17,0110,4,10,F,1,202209,1,172798,20.4
AG18,51,J,14,15,J,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,37.5
AG18,11,I,17,15,G,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,23.7
AG18,11,I,21,14,G,0110,1,99,GS-14,15,0110,8,10,F,1,202209,1,155687,20.0
AG18,29,J,17,,I,0110,1,ES,ES-**,18,0110,2,50,F,1,202209,1,189293,31.3
AG18,11,E,18,14,D,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,126233,08.0
AG18,06,I,21,15,H,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,172362,26.3
AG18,29,F,14,14,F,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,120460,17.3
AG18,20,K,18,13,J,0110,1,99,GS-13,12,0110,8,10,F,1,202209,1,124235,46.1
AG18,29,I,21,14,G,0110,1,99,GS-14,13,0110,8,15,F,1,202209,1,131753,21.3
AG18,29,H,13,15,I,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,172689,32.3
AG18,29,I,17,,H,0110,1,99,RA-00,21,0110,2,10,F,1,202209,1,220625,25.1
AG18,29,F,17,14,G,0110,1,99,GS-14,13,0110,8,10,F,1,202209,1,131753,22.7
AG18,11,J,21,13,F,0110,1,99,GS-13,13,0110,8,10,F,1,202209,1,138868,15.9
AG18,48,G,13,12,G,0110,1,99,GS-12,11,0110,8,10,F,1,202209,1,112845,21.8
AG18,24,I,21,15,G,0110,1,99,GS-15,16,0110,8,10,F,1,202209,1,168282,23.2
AG18,51,J,17,14,I,0110,1,99,GS-14,14,0110,8,10,F,1,202209,1,147272,31.8
AG18,51,H,17,15,H,0110,1,99,GS-15,17,0110,4,10,F,1,202209,1,173232,25.7
AG18,11,J,21,15,G,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,23.6
AG18,24,J,21,15,H,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,176300,29.0
AG18,48,I,21,15,F,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,171391,15.5
AG18,06,J,21,15,H,0110,1,99,GS-15,17,0110,2,20,P,2,202209,1,176300,26.8
AG18,20,E,17,14,B,0110,1,99,GS-14,11,0110,8,15,F,1,202209,1,112931,02.3
AG18,11,H,21,15,G,0110,1,99,GS-15,16,0110,8,10,F,1,202209,1,168282,23.4
AG18,11,J,22,15,E,0110,1,99,GS-15,16,0110,8,10,F,1,202209,1,163333,14.5
AG18,22,D,21,12,C,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,097885,03.8
AG18,24,J,21,15,I,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,33.9
AG18,51,H,21,15,G,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,176300,20.1
AG18,24,J,17,13,G,0110,1,99,GS-13,12,0110,8,10,F,1,202209,1,121065,24.1
AG18,11,G,13,11,F,0110,1,99,GS-11,08,0110,8,38,F,1,202209,1,084941,15.3
AG18,11,J,21,15,I,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,176300,31.8
AG18,11,H,21,15,F,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,17.8
AG18,11,K,21,14,J,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,35.3
AG18,11,I,17,14,I,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,33.6
AG18,19,I,18,13,G,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,113246,24.0
AG18,51,K,18,14,J,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,40.0
AG18,11,K,21,14,I,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,30.0
AG18,11,K,21,15,I,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,32.9
AG18,11,I,21,15,G,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,24.0
AG18,51,K,21,15,J,0110,1,99,GS-15,17,0110,4,10,F,1,202209,1,176300,38.3
AG18,51,K,22,15,E,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,13.7
AG18,20,E,17,14,D,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,124224,07.3
AG18,29,G,21,15,D,0110,1,99,GS-15,13,0110,2,10,F,1,202209,1,132838,06.7
AG18,29,J,21,14,D,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,120460,09.9
AG18,29,F,17,12,D,0110,1,99,GS-12,08,0110,8,10,F,1,202209,1,083047,07.3
AG18,20,F,21,12,B,0110,1,99,GS-12,10,0110,8,15,F,1,202209,1,104482,02.0
AG18,20,E,21,13,B,0110,1,99,GS-13,10,0110,8,15,F,1,202209,1,105123,02.3
AG18,24,E,21,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202209,1,134649,07.1
AG18,51,K,21,14,E,0110,1,99,GS-14,16,0110,8,10,F,1,202209,1,164102,13.0
AG18,11,E,13,13,E,0110,1,99,GS-13,13,0110,8,15,F,1,202209,1,135308,13.0
AG18,29,K,21,15,E,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,172689,13.1
AG18,11,D,17,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,117505,09.3
AG18,51,G,21,15,E,0110,1,99,GS-15,16,0110,8,10,F,1,202209,1,163333,12.9
AG18,29,I,21,15,E,0110,1,99,GS-15,14,0110,8,10,F,1,202209,1,146121,12.3
AG18,20,E,21,13,D,0110,1,99,GS-13,11,0110,8,15,F,1,202209,1,111494,05.8
AG18,24,F,21,15,F,0110,1,99,GS-15,16,0110,8,15,F,1,202209,1,163333,16.0
AG18,11,J,13,15,E,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,13.1
AG18,08,F,17,13,E,0110,1,99,GS-13,11,0110,8,15,F,1,202209,1,114441,11.7
AG18,24,D,21,12,A,0110,1,99,GS-12,10,0110,8,15,F,1,202209,1,101813,00.9
AG18,29,E,21,13,B,0110,1,99,GS-13,10,0110,8,15,F,1,202209,1,101938,02.5
AG18,11,I,21,15,E,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,176300,14.7
AG18,05,F,21,14,A,0110,1,99,GS-14,11,0110,8,15,F,1,202209,1,111521,00.7
AG18,11,J,21,15,E,0110,1,99,GS-15,17,0110,2,10,F,1,202209,1,176300,11.0
AG18,11,F,17,13,E,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,110384,10.9
AG18,11,E,17,14,E,0110,1,99,GS-14,13,0110,8,10,F,1,202209,1,134649,10.8
AG18,11,F,21,15,E,0110,1,99,GS-15,16,0110,2,10,F,1,202209,1,163333,10.2
AG18,11,E,13,14,D,0110,1,99,GS-14,14,0110,8,10,F,1,202209,1,147272,09.6
AG18,08,G,04,11,D,0110,1,99,GS-11,07,0110,8,15,F,1,202209,1,075428,07.7
AG18,05,E,13,14,E,0110,1,99,GS-14,11,0110,8,10,F,1,202209,1,111521,10.4
AG18,29,E,21,14,D,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,120460,08.1
AG18,24,E,21,15,D,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,173232,05.7
AG18,20,E,17,14,D,0110,1,99,GS-14,11,0110,8,10,F,1,202209,1,116696,05.8
AG18,11,E,21,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202209,1,138856,07.9
AG18,24,J,21,15,D,0110,1,99,GS-15,17,0110,8,15,F,1,202209,1,173232,07.5
AG18,29,E,17,13,B,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,105123,02.8
AG18,12,D,21,13,B,0110,1,99,GS-13,11,0110,8,15,F,1,202209,1,110101,02.0
AG18,29,H,21,15,C,0110,1,99,GS-15,13,0110,8,10,F,1,202209,1,137266,03.0
AG18,11,E,21,14,C,0110,1,99,GS-14,15,0110,8,15,F,1,202209,1,155687,04.3
AG18,11,E,17,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,110384,07.0
AG18,24,E,21,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202209,1,130441,06.9
AG18,20,E,21,14,D,0110,1,99,GS-14,12,0110,8,10,F,1,202209,1,120460,06.7
AG18,24,E,21,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202209,1,134649,06.3
AG18,11,E,21,13,D,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,113944,06.1
AG18,51,I,21,15,D,0110,1,99,GS-15,17,0110,8,10,F,1,202209,1,176300,06.1
AG18,24,E,17,14,D,0110,1,99,GS-14,13,0110,8,10,F,1,202209,1,130441,06.0
AG18,20,D,21,13,B,0110,1,99,GS-13,09,0110,8,15,F,1,202209,1,098752,02.7
AG18,29,E,21,12,B,0110,1,99,GS-12,09,0110,8,15,F,1,202209,1,093764,02.2
AG18,06,E,17,13,C,0110,1,99,GS-13,11,0110,8,10,F,1,202209,1,115746,03.2
AG18,11,D,17,13,C,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,106823,04.8
AG18,29,D,13,12,C,0110,1,99,GS-12,08,0110,8,10,F,1,202209,1,088405,04.8
AG18,29,C,13,12,B,0110,1,99,GS-12,08,0110,8,15,F,1,202209,1,080367,02.8
AG18,11,C,17,13,C,0110,1,99,GS-13,10,0110,8,10,F,1,202209,1,106823,03.8
AG18,51,F,21,14,C,0110,1,99,GS-14,15,0110,8,10,F,1,202209,1,151479,03.4
AG18,11,E,21,12,C,0110,1,99,GS-12,10,0110,8,15,F,1,202209,1,107803,03.3
AG18,20,E,21,13,C,0110,1,99,GS-13,10,0110,8,15,F,1,202209,1,105123,03.2
